Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 2.645e-03 -2.385e-03 -8.400e-05],0.009056,-,-,-
1,8.734043,0.445,[ 2.658e-03 -1.458e-03 -4.600e-05],0.007706,0.0,0.0,[ 1.048798 -0.990084 -0.008729]
2,9.028961,0.0,[ 0.007272 -0.030917 -0.001661],0.080839,0.15,0.0,[-0.004135  0.005595 -0.015579]
3,9.202908,0.026,[-0.055303 -0.118199 -0.009647],0.332595,0.0,0.0,[ 0.015226  0.021137 -0.338628]
4,9.844985,0.0,[0.124141 0.096859 0.01179 ],0.401336,5.03,3.06,[-0.00104   0.002515 -0.014595]
5,10.233479,0.0,[-0.034915  0.052835  0.00152 ],0.161014,7.59,3.92,[-0.00034  -0.000359  0.001421]
6,10.56351,0.0,[-0.00724   0.03444   0.001654],0.089549,5.62,8.02,[-0.000582 -0.001062  0.007686]
7,11.56642,0.0,[-0.046111 -0.079656 -0.006961],0.234609,32.67,60.21,[ 0.014729 -0.017062  0.000186]
8,12.142918,0.0,[-0.032145 -0.00055  -0.001602],0.081819,0.0,0.0,[-0.000253 -0.000264 -0.000346]
9,12.402946,0.0,[-0.028547 -0.000596 -0.001359],0.072657,0.0,0.0,[-0.000113 -0.000128  0.003855]
10,12.64418,0.433,[0.108285 0.055498 0.008462],0.310024,0.05,0.07,[ 0.90216  -0.76446  -0.003554]
1->2:,0.294918,0.0,-,-,-,-,[-0.000139 -0.000279 -0.000199]
1->3:,0.468865,0.0,-,-,-,-,[-2.280e-04 -8.100e-05  2.489e-03]
2->3:,0.173947,0.001,-,-,-,-,[-0.266019 -0.272447 -0.028988]
1->4:,1.110942,0.0,-,-,-,-,[ 0.001891  0.001943 -0.000521]
2->4:,0.816024,0.0,-,-,-,-,[0.051451 0.047751 0.005263]
3->4:,0.642077,0.063,-,-,-,-,[1.388528 1.43648  0.152179]
1->5:,1.499436,0.001,-,-,-,-,[ 0.008733  0.007538 -0.150412]
2->5:,1.204518,0.0,-,-,-,-,[ 0.044589 -0.034212  0.000642]
3->5:,1.030571,0.073,-,-,-,-,[ 1.235105 -1.175152 -0.012192]
4->5:,0.388494,0.0,-,-,-,-,[ 0.057932 -0.069867 -0.001792]
1->6:,1.829467,0.001,-,-,-,-,[ 0.00735  0.00639 -0.12769]
2->6:,1.534549,0.0,-,-,-,-,[ 0.045176 -0.048678 -0.000136]
3->6:,1.360602,0.064,-,-,-,-,[ 1.000958 -0.963979 -0.010623]
4->6:,0.718525,0.0,-,-,-,-,[ 0.060926 -0.055676 -0.000721]
5->6:,0.330031,0.0,-,-,-,-,[-0.0175    0.024569  0.00076 ]
1->7:,2.832377,0.001,-,-,-,-,[-0.076383 -0.083477 -0.008627]
2->7:,2.537459,0.0,-,-,-,-,[0.000329 0.000405 0.00344 ]
3->7:,2.363512,0.0,-,-,-,-,[ 0.000154  0.000174 -0.002464]
4->7:,1.721435,0.0,-,-,-,-,[-8.1e-05 -3.4e-05  6.0e-04]
5->7:,1.332941,0.0,-,-,-,-,[-2.15e-04  6.40e-05  1.27e-03]
6->7:,1.00291,0.0,-,-,-,-,[-1.07e-04 -4.20e-05  9.97e-04]
1->8:,3.408875,0.0,-,-,-,-,[-0.003577  0.003535 -0.000397]
2->8:,3.113957,0.039,-,-,-,-,[-0.526371  0.484368  0.004062]
3->8:,2.94001,0.001,-,-,-,-,[ 0.06077  -0.076607 -0.001272]
4->8:,2.297933,0.152,-,-,-,-,[-1.203726  1.121743  0.010805]
5->8:,1.909439,0.034,-,-,-,-,[-0.577022 -0.619686 -0.064624]
6->8:,1.579408,0.046,-,-,-,-,[-0.720262 -0.811705 -0.082953]
7->8:,0.576498,0.0,-,-,-,-,[ 0.000112  0.000552 -0.006704]
1->9:,3.668903,0.0,-,-,-,-,[-0.002473  0.002315 -0.001531]
2->9:,3.373985,0.114,-,-,-,-,[-0.864308  0.797961  0.006984]
3->9:,3.200038,0.0,-,-,-,-,[0.00817  0.028747 0.00146 ]
4->9:,2.557961,0.181,-,-,-,-,[ 1.241589 -1.15966  -0.011439]
5->9:,2.169467,0.129,-,-,-,-,[1.043081 1.151737 0.118707]
6->9:,1.839436,0.037,-,-,-,-,[0.60898  0.665988 0.068922]
7->9:,0.836526,0.0,-,-,-,-,[ 0.001731  0.001667 -0.030765]
8->9:,0.260028,0.0,-,-,-,-,[0.015565 0.007114 0.001021]
1->10:,3.910137,0.0,-,-,-,-,[-0.003122 -0.001047 -0.000177]
2->10:,3.615219,0.0,-,-,-,-,[-0.000816 -0.000869  0.005554]
3->10:,3.441271,0.0,-,-,-,-,[-8.2e-05 -9.5e-05  1.7e-05]
4->10:,2.799195,0.0,-,-,-,-,[-0.000266 -0.000456  0.004507]
5->10:,2.4107,0.0,-,-,-,-,[-0.001793 -0.002419  0.040139]
6->10:,2.08067,0.0,-,-,-,-,[-0.001647 -0.002139  0.036079]
7->10:,1.07776,0.108,-,-,-,-,[-1.432844 -1.421662 -0.153387]
8->10:,0.501262,0.0,-,-,-,-,[-1.19e-04  3.20e-05  5.50e-04]
9->10:,0.241234,0.0,-,-,-,-,[-0.000156 -0.        0.001177]
