Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000368 -0.000371 -0.000137],0.001373,-,-,-
1,8.731791,0.446,[-0.000283 -0.000279 -0.000148],0.001077,0.0,0.0,[-1.046128  0.99566   0.009624]
2,8.9523,0.0,[-0.003881 -0.004667 -0.000688],0.015525,0.15,0.01,[ 0.000255 -0.000872  0.004985]
3,9.141581,0.024,[-0.025388 -0.025701 -0.002648],0.09207,0.0,0.0,[ 0.015233  0.019883 -0.323434]
4,9.738305,0.0,[0.033616 0.035299 0.003887],0.12429,4.49,2.67,[-0.000109 -0.000496  0.005504]
5,10.158489,0.0,[-0.001966 -0.002403 -0.000243],0.007916,7.45,3.85,[ 2.1e-05 -6.5e-05 -8.3e-05]
6,10.520901,0.0,[ 7.73e-04  8.21e-04 -3.70e-05],0.002867,4.32,6.82,[ 1.75e-04 -2.34e-04 -2.70e-05]
7,11.433716,0.0,[-0.015956 -0.016156 -0.001738],0.057884,33.05,62.96,[-7.364e-03  6.313e-03 -1.800e-05]
8,12.068246,0.0,[ 2.02e-04  4.61e-04 -5.80e-05],0.001287,0.0,0.0,[5.0e-05 5.8e-05 4.2e-05]
9,12.346787,0.0,[0.002216 0.002152 0.000303],0.007889,0.0,0.0,[-8.200e-05 -9.500e-05  1.625e-03]
10,12.476725,0.441,[0.023075 0.023455 0.002561],0.083883,0.0,0.0,[ 0.886792 -0.810818 -0.006429]
1->2:,0.220508,0.0,-,-,-,-,[-8.10e-05 -7.70e-05 -1.92e-04]
1->3:,0.409789,0.0,-,-,-,-,[ 2.03e-04 -1.43e-04 -1.30e-05]
2->3:,0.189281,0.001,-,-,-,-,[0.276825 0.286379 0.030642]
1->4:,1.006513,0.0,-,-,-,-,[ 0.00056   0.00059  -0.000237]
2->4:,0.786005,0.0,-,-,-,-,[0.014473 0.014789 0.001509]
3->4:,0.596724,0.058,-,-,-,-,[-1.371401 -1.426695 -0.152312]
1->5:,1.426698,0.001,-,-,-,-,[-0.007472 -0.008257  0.144592]
2->5:,1.206189,0.0,-,-,-,-,[-1.3750e-02  1.3218e-02  7.1000e-05]
3->5:,1.016908,0.08,-,-,-,-,[ 1.29901  -1.240776 -0.012515]
4->5:,0.420184,0.0,-,-,-,-,[-0.014753  0.013936  0.000163]
1->6:,1.78911,0.001,-,-,-,-,[-0.005798 -0.0065    0.1131  ]
2->6:,1.568602,0.0,-,-,-,-,[-1.5317e-02  1.4598e-02  8.0000e-05]
3->6:,1.379321,0.054,-,-,-,-,[ 0.912998 -0.876486 -0.00907 ]
4->6:,0.782597,0.0,-,-,-,-,[-0.01229   0.011703  0.000136]
5->6:,0.362412,0.0,-,-,-,-,[-0.002318 -0.002705 -0.000142]
1->7:,2.701925,0.001,-,-,-,-,[-0.07293  -0.077649 -0.008207]
2->7:,2.481416,0.0,-,-,-,-,[-1.80e-05  1.25e-04  2.50e-05]
3->7:,2.292135,0.0,-,-,-,-,[-6.30e-05 -7.50e-05  9.79e-04]
4->7:,1.695411,0.0,-,-,-,-,[-4.5e-05  3.9e-05  7.0e-06]
5->7:,1.275227,0.0,-,-,-,-,[ 4.40e-05  2.20e-05 -3.83e-04]
6->7:,0.912814,0.0,-,-,-,-,[ 4.10e-05  4.10e-05 -3.25e-04]
1->8:,3.336455,0.0,-,-,-,-,[-0.000338  0.000448  0.001202]
2->8:,3.115947,0.047,-,-,-,-,[-0.573908  0.540673  0.005042]
3->8:,2.926666,0.0,-,-,-,-,[-0.018995  0.01801   0.00014 ]
4->8:,2.329942,0.133,-,-,-,-,[-1.107601  1.049142  0.010216]
5->8:,1.909757,0.03,-,-,-,-,[0.54612  0.576855 0.061181]
6->8:,1.547345,0.036,-,-,-,-,[0.659037 0.710951 0.074727]
7->8:,0.634531,0.0,-,-,-,-,[ 0.000386  0.000599 -0.009164]
1->9:,3.614995,0.0,-,-,-,-,[ 0.000358 -0.000195  0.00103 ]
2->9:,3.394487,0.11,-,-,-,-,[ 0.836328 -0.788155 -0.007405]
3->9:,3.205206,0.0,-,-,-,-,[-2.405e-03  2.438e-03 -2.800e-05]
4->9:,2.608482,0.202,-,-,-,-,[-1.291286  1.224884  0.012052]
5->9:,2.188298,0.151,-,-,-,-,[1.144207 1.221381 0.128956]
6->9:,1.825885,0.032,-,-,-,-,[0.581225 0.618702 0.065402]
7->9:,0.913071,0.0,-,-,-,-,[-0.001546 -0.001756  0.030247]
8->9:,0.27854,0.0,-,-,-,-,[0.00195  0.001615 0.000381]
1->10:,3.744934,0.0,-,-,-,-,[ 8.0e-05  8.1e-05 -6.0e-06]
2->10:,3.524426,0.0,-,-,-,-,[ 0.000228  0.00025  -0.001772]
3->10:,3.335145,0.0,-,-,-,-,[-5.0e-06 -8.0e-06 -5.5e-05]
4->10:,2.738421,0.0,-,-,-,-,[ 0.000108  0.000154 -0.001756]
5->10:,2.318237,0.0,-,-,-,-,[-0.001923 -0.002451  0.040425]
6->10:,1.955824,0.0,-,-,-,-,[-0.001489 -0.001882  0.031154]
7->10:,1.04301,0.103,-,-,-,-,[1.400287 1.436096 0.15427 ]
8->10:,0.408479,0.0,-,-,-,-,[ 1.0e-05 -5.0e-06  3.4e-05]
9->10:,0.129939,0.0,-,-,-,-,[-3.90e-05 -3.00e-05  3.85e-04]
