Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.00061   0.000893 -0.00224 ],0.006322,-,-,-
1,8.736642,0.445,[-0.000499  0.000799 -0.002796],0.007498,0.0,0.0,[-1.044771  0.99368   0.008732]
2,9.053977,0.001,[-0.001936  0.011141 -0.004575],0.031006,0.16,0.0,[ 0.036153 -0.036187 -0.004268]
3,9.169807,0.025,[0.002336 0.016701 0.004251],0.044204,0.0,0.0,[-0.01105  -0.025627  0.333519]
4,9.83225,0.0,[-0.01986  -0.01263   0.001505],0.059944,4.98,3.06,[-0.014041  0.013411  0.002341]
5,10.211224,0.0,[ 0.009906 -0.011482 -0.001292],0.038685,5.94,2.66,[0.001597 0.002243 0.000181]
6,10.535097,0.0,[ 0.004991 -0.008156 -0.001962],0.02481,6.83,8.99,[-0.001323  0.008076  0.002464]
7,11.555283,0.0,[0.0052   0.013192 0.001241],0.03618,31.93,59.32,[ 0.002929 -0.001773 -0.00436 ]
8,12.164772,0.0,[ 0.007367 -0.002746 -0.000452],0.020016,0.0,0.0,[-0.000981 -0.00109   0.000181]
9,12.416567,0.0,[ 0.005277 -0.002419  0.000105],0.014757,0.01,0.01,[ 2.59e-04  2.25e-04 -1.20e-05]
10,12.643954,0.422,[-0.019775 -0.005144 -0.000506],0.051953,0.0,0.0,[-0.84918   0.801009  0.010989]
1->2:,0.317335,0.0,-,-,-,-,[-0.001329 -0.001086 -0.000447]
1->3:,0.433165,0.0,-,-,-,-,[-0.002646  0.004566 -0.000593]
2->3:,0.11583,0.0,-,-,-,-,[-0.273764 -0.28883  -0.031296]
1->4:,1.095608,0.0,-,-,-,-,[-0.007472 -0.007655  0.001328]
2->4:,0.778273,0.0,-,-,-,-,[0.014781 0.01259  0.003389]
3->4:,0.662443,0.066,-,-,-,-,[-1.408027 -1.437535 -0.157564]
1->5:,1.474582,0.001,-,-,-,-,[ 0.012028  0.002586 -0.13223 ]
2->5:,1.157247,0.0,-,-,-,-,[-0.010916  0.008285  0.003857]
3->5:,1.041417,0.06,-,-,-,-,[ 1.087198 -1.083235 -0.016213]
4->5:,0.378974,0.0,-,-,-,-,[ 0.005482 -0.009843  0.002275]
1->6:,1.798455,0.001,-,-,-,-,[ 0.012438  0.003726 -0.143242]
2->6:,1.48112,0.0,-,-,-,-,[-0.012663  0.012487  0.00573 ]
3->6:,1.36529,0.08,-,-,-,-,[ 1.116389 -1.07023  -0.014129]
4->6:,0.702847,0.0,-,-,-,-,[ 0.009395 -0.00849   0.002239]
5->6:,0.323873,0.0,-,-,-,-,[ 0.006095 -0.006628  0.003362]
1->7:,2.818641,0.001,-,-,-,-,[-0.078961 -0.082134 -0.008967]
2->7:,2.501307,0.0,-,-,-,-,[ 0.002879  0.006156 -0.000586]
3->7:,2.385476,0.0,-,-,-,-,[0.000182 0.000239 0.001037]
4->7:,1.723034,0.0,-,-,-,-,[ 0.00117  -0.00088   0.000242]
5->7:,1.344059,0.0,-,-,-,-,[-0.001358  0.000911 -0.000174]
6->7:,1.020187,0.0,-,-,-,-,[-0.001102 -0.00019  -0.000249]
1->8:,3.42813,0.0,-,-,-,-,[ 0.023215 -0.028642 -0.000602]
2->8:,3.110795,0.026,-,-,-,-,[ 0.415329 -0.40285  -0.004937]
3->8:,2.994965,0.0,-,-,-,-,[ 0.00842  -0.014448 -0.004886]
4->8:,2.332522,0.186,-,-,-,-,[-1.32006   1.231771  0.015969]
5->8:,1.953548,0.036,-,-,-,-,[0.576782 0.651467 0.068486]
6->8:,1.629675,0.065,-,-,-,-,[0.889996 0.909964 0.099678]
7->8:,0.609488,0.0,-,-,-,-,[ 0.000501 -0.000925  0.003345]
1->9:,3.679925,0.0,-,-,-,-,[ 0.022774 -0.017795 -0.000304]
2->9:,3.36259,0.129,-,-,-,-,[ 0.901348 -0.867404 -0.011471]
3->9:,3.24676,0.0,-,-,-,-,[0.008618 0.000915 0.005674]
4->9:,2.584317,0.145,-,-,-,-,[ 1.114471 -1.022295 -0.012792]
5->9:,2.205343,0.103,-,-,-,-,[-0.948429 -1.00121  -0.10822 ]
6->9:,1.88147,0.041,-,-,-,-,[-0.646671 -0.684859 -0.073901]
7->9:,0.861284,0.0,-,-,-,-,[-0.00203  -0.001268  0.031148]
8->9:,0.251795,0.0,-,-,-,-,[-0.001408 -0.000338 -0.004977]
1->10:,3.907312,0.0,-,-,-,-,[4.42e-04 4.40e-05 4.70e-04]
2->10:,3.589977,0.0,-,-,-,-,[-0.002161 -0.002263  0.002742]
3->10:,3.474147,0.0,-,-,-,-,[-0.000906 -0.000996 -0.000125]
4->10:,2.811704,0.0,-,-,-,-,[ 0.000585  0.000434 -0.000547]
5->10:,2.43273,0.0,-,-,-,-,[-0.001585 -0.002532  0.036376]
6->10:,2.108857,0.0,-,-,-,-,[-0.001902 -0.002685  0.040341]
7->10:,1.08867,0.111,-,-,-,-,[-1.422005 -1.448818 -0.158927]
8->10:,0.479182,0.0,-,-,-,-,[ 6.77e-04 -7.13e-04  2.90e-05]
9->10:,0.227387,0.0,-,-,-,-,[ 0.000982 -0.000286  0.000216]
