Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.00157   0.00136   0.000294],0.005331,-,-,-
1,8.73634,0.446,[-0.001203  0.001165  0.000368],0.004358,0.0,0.0,[ 1.044523 -0.995157 -0.009401]
2,9.048614,0.0,[-0.016958  0.008042  0.000335],0.047712,0.16,0.0,[-0.005777  0.005373  0.004011]
3,9.179444,0.025,[-0.029778 -0.000167 -0.001819],0.075831,0.0,0.0,[-0.015635 -0.020246  0.335329]
4,9.836872,0.0,[0.013171 0.02903  0.001945],0.081177,5.01,3.07,[-0.002251  0.001873  0.00301 ]
5,10.218896,0.0,[ 0.023494 -0.020446 -0.      ],0.079161,6.35,2.96,[-2.25e-04 -3.90e-04  1.90e-05]
6,10.542575,0.0,[ 0.015175 -0.01047   0.000331],0.046868,6.55,8.78,[ 0.000137  0.001364 -0.004155]
7,11.560558,0.0,[-0.019563 -0.004045 -0.001191],0.050867,31.99,59.52,[-0.003237  0.003629  0.000729]
8,12.160797,0.0,[ 0.008188 -0.012262 -0.000229],0.037482,0.0,0.0,[ 9.30e-05  6.70e-05 -4.92e-04]
9,12.413543,0.0,[ 0.006541 -0.009355 -0.000272],0.029022,0.0,0.0,[ 5.50e-05  5.80e-05 -7.79e-04]
10,12.646615,0.424,[-5.2000e-05  2.9923e-02  1.6900e-03],0.076178,0.01,0.0,[ 0.844316 -0.810287 -0.008185]
1->2:,0.312274,0.0,-,-,-,-,[-1.50e-05  1.19e-04  2.61e-04]
1->3:,0.443104,0.0,-,-,-,-,[-0.000395  0.000477  0.001548]
2->3:,0.13083,0.0,-,-,-,-,[-0.268609 -0.284846 -0.029739]
1->4:,1.100532,0.0,-,-,-,-,[-0.000518 -0.000513  0.002608]
2->4:,0.788258,0.0,-,-,-,-,[0.011066 0.015875 0.001705]
3->4:,0.657428,0.066,-,-,-,-,[1.411212 1.4328   0.152337]
1->5:,1.482556,0.001,-,-,-,-,[-0.006824 -0.007862  0.137078]
2->5:,1.170282,0.0,-,-,-,-,[ 0.008098 -0.01284  -0.001005]
3->5:,1.039452,0.064,-,-,-,-,[ 1.112011 -1.121207 -0.01392 ]
4->5:,0.382024,0.0,-,-,-,-,[ 0.014873 -0.00679   0.000709]
1->6:,1.806235,0.001,-,-,-,-,[ 0.006906  0.008049 -0.139742]
2->6:,1.493961,0.0,-,-,-,-,[-0.013831  0.010939  0.00083 ]
3->6:,1.363131,0.076,-,-,-,-,[-1.090572  1.045361  0.010423]
4->6:,0.705703,0.0,-,-,-,-,[-0.010668  0.011813 -0.000145]
5->6:,0.323679,0.0,-,-,-,-,[-0.012644  0.011763  0.000541]
1->7:,2.824217,0.001,-,-,-,-,[0.079328 0.081769 0.008628]
2->7:,2.511943,0.0,-,-,-,-,[-0.000373 -0.000761 -0.002239]
3->7:,2.381113,0.0,-,-,-,-,[-6.100e-05 -9.500e-05  1.783e-03]
4->7:,1.723685,0.0,-,-,-,-,[ 1.74e-04 -7.50e-05 -4.38e-04]
5->7:,1.341661,0.0,-,-,-,-,[ 0.000196 -0.000156  0.000256]
6->7:,1.017982,0.0,-,-,-,-,[-1.34e-04 -2.00e-06 -2.13e-04]
1->8:,3.424456,0.0,-,-,-,-,[-0.003713  0.004398 -0.000102]
2->8:,3.112182,0.029,-,-,-,-,[-0.438011  0.430142  0.004762]
3->8:,2.981352,0.0,-,-,-,-,[ 2.1024e-02 -6.4820e-03 -3.1000e-05]
4->8:,2.323924,0.178,-,-,-,-,[-1.294017  1.207118  0.010459]
5->8:,1.9419,0.036,-,-,-,-,[-0.572179 -0.655211 -0.0662  ]
6->8:,1.618222,0.06,-,-,-,-,[0.867932 0.867489 0.092884]
7->8:,0.600239,0.0,-,-,-,-,[ 0.000169  0.00029  -0.004149]
1->9:,3.677202,0.0,-,-,-,-,[ 0.003383 -0.002738 -0.000332]
2->9:,3.364929,0.125,-,-,-,-,[ 0.884891 -0.859486 -0.009127]
3->9:,3.234098,0.0,-,-,-,-,[0.008507 0.01269  0.000357]
4->9:,2.576671,0.154,-,-,-,-,[-1.151987  1.051534  0.007956]
5->9:,2.194646,0.109,-,-,-,-,[-0.981626 -1.028583 -0.107882]
6->9:,1.870968,0.04,-,-,-,-,[0.643808 0.677669 0.070936]
7->9:,0.852985,0.0,-,-,-,-,[-0.00152  -0.001814  0.031086]
8->9:,0.252746,0.0,-,-,-,-,[ 0.0001   -0.002751 -0.000774]
1->10:,3.910275,0.0,-,-,-,-,[ 2.34e-04 -6.83e-04 -8.90e-05]
2->10:,3.598001,0.0,-,-,-,-,[ 0.000254  0.000294 -0.003115]
3->10:,3.467171,0.0,-,-,-,-,[-0.000146 -0.000159  0.000151]
4->10:,2.809743,0.0,-,-,-,-,[ 3.8e-05  9.0e-06 -5.0e-06]
5->10:,2.427719,0.0,-,-,-,-,[ 0.001764  0.002233 -0.037367]
6->10:,2.10404,0.0,-,-,-,-,[-0.001871 -0.002352  0.03937 ]
7->10:,1.086058,0.11,-,-,-,-,[1.421691 1.446787 0.153675]
8->10:,0.485819,0.0,-,-,-,-,[-1.07e-04  1.07e-04 -4.70e-05]
9->10:,0.233072,0.0,-,-,-,-,[ 1.31e-04 -6.00e-05  2.38e-04]
