Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000313  0.00636   0.001476],0.016613,-,-,-
1,8.735359,0.445,[-0.000475  0.005703  0.001839],0.015278,0.0,0.0,[-1.048585  0.989309  0.008641]
2,9.109401,0.001,[0.108793 0.041068 0.009994],0.29666,0.19,0.0,[ 0.00817  -0.015252  0.062803]
3,9.198072,0.025,[-0.033768  0.163588  0.006885],0.424925,0.0,0.0,[ 0.017064  0.018838 -0.335235]
4,9.888964,0.0,[-0.225636 -0.109026 -0.018545],0.638693,5.2,3.32,[ 0.003041 -0.006035  0.031995]
5,10.246654,0.0,[ 0.07376  -0.06094   0.000416],0.243191,5.11,2.07,[-0.001258 -0.001524  0.015275]
6,10.562018,0.0,[ 0.078424 -0.037441  0.001721],0.220928,8.73,10.49,[ 0.000108 -0.005007  0.022283]
7,11.641631,0.003,[0.018528 0.143319 0.009386],0.368086,45.26,57.32,[0.008705 0.100215 0.004961]
8,12.210791,0.0,[-0.008281 -0.054316 -0.003909],0.140005,0.07,0.06,[ 7.60e-05 -1.87e-04 -4.82e-03]
9,12.460686,0.0,[-0.009403 -0.030901 -0.001942],0.082247,0.01,0.01,[-0.000971 -0.001414  0.024134]
10,12.743418,0.431,[-0.128279 -0.092212 -0.011377],0.402592,0.86,0.19,[-1.058233  0.509997 -0.01902 ]
1->2:,0.374042,0.0,-,-,-,-,[ 0.000473 -0.000922  0.003595]
1->3:,0.462713,0.0,-,-,-,-,[-0.001349  0.001289  0.002152]
2->3:,0.088671,0.0,-,-,-,-,[-0.284872 -0.295679 -0.03066 ]
1->4:,1.153604,0.0,-,-,-,-,[-0.002868 -0.002824  0.019701]
2->4:,0.779563,0.002,-,-,-,-,[-0.226269 -0.205868 -0.022438]
3->4:,0.690891,0.068,-,-,-,-,[1.584585 1.21253  0.148295]
1->5:,1.511295,0.001,-,-,-,-,[ 0.006744  0.006537 -0.123001]
2->5:,1.137253,0.001,-,-,-,-,[ 0.126677 -0.144088 -0.001584]
3->5:,1.048582,0.047,-,-,-,-,[-0.776606  1.100396  0.029764]
4->5:,0.35769,0.0,-,-,-,-,[-0.028136 -0.062435 -0.006117]
1->6:,1.826659,0.001,-,-,-,-,[ 0.009127  0.008029 -0.16101 ]
2->6:,1.452617,0.003,-,-,-,-,[ 0.197857 -0.234424 -0.002866]
3->6:,1.363946,0.092,-,-,-,-,[-1.096831  1.247953  0.02362 ]
4->6:,0.673054,0.0,-,-,-,-,[ 0.016963 -0.072151 -0.004447]
5->6:,0.315364,0.0,-,-,-,-,[ 7.7203e-02 -2.6282e-02  9.2000e-05]
1->7:,2.906272,0.001,-,-,-,-,[0.076505 0.090557 0.009098]
2->7:,2.53223,0.0,-,-,-,-,[-0.000772 -0.002251  0.002233]
3->7:,2.443559,0.0,-,-,-,-,[ 0.000218  0.000165 -0.006479]
4->7:,1.752668,0.0,-,-,-,-,[ 0.000659 -0.000529  0.001387]
5->7:,1.394977,0.0,-,-,-,-,[-0.000451  0.000153  0.002199]
6->7:,1.079613,0.0,-,-,-,-,[-0.000642 -0.000384  0.003037]
1->8:,3.475431,0.0,-,-,-,-,[-0.007048  0.007779  0.014893]
2->8:,3.10139,0.015,-,-,-,-,[-0.32422   0.306326  0.003063]
3->8:,3.012718,0.002,-,-,-,-,[-0.108708  0.119553  0.000334]
4->8:,2.321827,0.211,-,-,-,-,[-1.528246e+00  1.173184e+00 -1.019000e-03]
5->8:,1.964137,0.037,-,-,-,-,[0.392835 0.781529 0.065958]
6->8:,1.648773,0.086,-,-,-,-,[0.906954 1.132131 0.111423]
7->8:,0.569159,0.0,-,-,-,-,[-0.000388  0.000175 -0.000437]
1->9:,3.725327,0.0,-,-,-,-,[-0.007794  0.006151 -0.005007]
2->9:,3.351285,0.135,-,-,-,-,[-0.955222  0.852093  0.005841]
3->9:,3.262614,0.002,-,-,-,-,[-0.123907  0.084926  0.000888]
4->9:,2.571723,0.116,-,-,-,-,[ 1.114068 -0.769557  0.00576 ]
5->9:,2.214032,0.078,-,-,-,-,[-0.693685 -0.974017 -0.091795]
6->9:,1.898668,0.043,-,-,-,-,[-0.573145 -0.77317  -0.073931]
7->9:,0.819055,0.0,-,-,-,-,[ 0.001538  0.001633 -0.031003]
8->9:,0.249896,0.0,-,-,-,-,[-0.026325  0.072659  0.005611]
1->10:,4.008059,0.0,-,-,-,-,[ 0.001777 -0.002288 -0.000686]
2->10:,3.634017,0.0,-,-,-,-,[ 0.002887  0.003323 -0.046793]
3->10:,3.545346,0.0,-,-,-,-,[ 1.050e-04  2.500e-05 -6.091e-03]
4->10:,2.854455,0.0,-,-,-,-,[ 0.001295  0.002162 -0.029711]
5->10:,2.496764,0.0,-,-,-,-,[-0.001276 -0.001715  0.029775]
6->10:,2.1814,0.0,-,-,-,-,[-0.001899 -0.002492  0.043864]
7->10:,1.101787,0.112,-,-,-,-,[1.723699 1.06735  0.145965]
8->10:,0.532627,0.0,-,-,-,-,[-8.100e-05  1.690e-04 -1.523e-03]
9->10:,0.282732,0.0,-,-,-,-,[-0.000545  0.000114  0.001735]
