Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000746 -0.000248  0.000319],0.002157,-,-,-
1,8.737387,0.446,[-0.000635 -0.00038   0.000401],0.00214,0.0,0.0,[-1.045205  0.994902  0.009347]
2,9.047004,0.0,[-0.015581  0.007374  0.000544],0.043837,0.16,0.0,[-0.002071  0.001941  0.003786]
3,9.166941,0.025,[ 0.003625 -0.013926 -0.001155],0.036693,0.0,0.0,[ 0.015343  0.020143 -0.332701]
4,9.825307,0.0,[0.015517 0.010406 0.000812],0.047533,4.94,3.03,[-0.000897  0.000583  0.003172]
5,10.207858,0.0,[-0.004369 -0.004016 -0.00027 ],0.015101,6.03,2.72,[-1.500e-05 -6.000e-06  2.226e-03]
6,10.533143,0.0,[-0.004284 -0.004183 -0.000155],0.015223,6.65,8.84,[ 0.00063  -0.000911 -0.000675]
7,11.545592,0.0,[ 0.002678 -0.009311 -0.000456],0.024653,32.1,59.55,[0.004067 0.013579 0.00124 ]
8,12.159425,0.0,[0.009681 0.002484 0.000725],0.025472,0.0,0.0,[ 0.000116  0.00011  -0.000548]
9,12.411939,0.0,[0.006245 0.004091 0.000524],0.019023,0.0,0.0,[ 0.000141  0.000168 -0.002514]
10,12.631366,0.424,[0.002105 0.015318 0.00086 ],0.039361,0.01,0.0,[-0.822443  0.832438  0.01064 ]
1->2:,0.309617,0.0,-,-,-,-,[-7.70e-05 -1.46e-04  1.67e-04]
1->3:,0.429554,0.0,-,-,-,-,[-0.000596  0.000594  0.00068 ]
2->3:,0.119937,0.0,-,-,-,-,[0.271039 0.291701 0.030162]
1->4:,1.087919,0.0,-,-,-,-,[ 0.000623  0.00065  -0.000185]
2->4:,0.778303,0.0,-,-,-,-,[0.007131 0.016086 0.001611]
3->4:,0.658365,0.066,-,-,-,-,[-1.384139 -1.458524 -0.152105]
1->5:,1.470471,0.001,-,-,-,-,[-0.006781 -0.007419  0.132999]
2->5:,1.160854,0.0,-,-,-,-,[-0.010482  0.007797  0.000188]
3->5:,1.040917,0.061,-,-,-,-,[ 1.118683 -1.076448 -0.011027]
4->5:,0.382551,0.0,-,-,-,-,[2.605e-03 1.407e-03 6.400e-05]
1->6:,1.795756,0.001,-,-,-,-,[ 0.007156  0.007951 -0.141349]
2->6:,1.486139,0.0,-,-,-,-,[ 0.011762 -0.012592 -0.000497]
3->6:,1.366202,0.078,-,-,-,-,[-1.113477  1.048774  0.009639]
4->6:,0.707837,0.0,-,-,-,-,[-0.002287 -0.002453 -0.000134]
5->6:,0.325285,0.0,-,-,-,-,[0.005286 0.003823 0.001036]
1->7:,2.808205,0.001,-,-,-,-,[-0.079265 -0.081355 -0.008579]
2->7:,2.498588,0.0,-,-,-,-,[ 8.000e-05 -4.200e-04 -1.404e-03]
3->7:,2.378651,0.0,-,-,-,-,[ 6.700e-05  9.200e-05 -1.877e-03]
4->7:,1.720286,0.0,-,-,-,-,[ 0.000195 -0.000125 -0.000483]
5->7:,1.337734,0.0,-,-,-,-,[-8.80e-05  3.60e-05 -1.63e-04]
6->7:,1.012449,0.0,-,-,-,-,[1.21e-04 7.10e-05 2.14e-04]
1->8:,3.422038,0.0,-,-,-,-,[ 0.000859 -0.002074  0.001792]
2->8:,3.112422,0.027,-,-,-,-,[-0.424082  0.412676  0.004411]
3->8:,2.992484,0.0,-,-,-,-,[-8.221e-03  3.913e-03  7.500e-05]
4->8:,2.334119,0.183,-,-,-,-,[-1.296111  1.23529   0.012189]
5->8:,1.951567,0.036,-,-,-,-,[0.594358 0.634987 0.065831]
6->8:,1.626282,0.063,-,-,-,-,[-0.885413 -0.888197 -0.094639]
7->8:,0.613833,0.0,-,-,-,-,[ 0.00013   0.000281 -0.003699]
1->9:,3.674552,0.0,-,-,-,-,[-0.001531  0.000715  0.000592]
2->9:,3.364935,0.128,-,-,-,-,[ 0.894625 -0.868105 -0.009242]
3->9:,3.244998,0.0,-,-,-,-,[ 2.648e-03 -8.280e-03 -8.500e-05]
4->9:,2.586633,0.148,-,-,-,-,[-1.110475  1.050006  0.009981]
5->9:,2.204081,0.106,-,-,-,-,[0.97763  1.000423 0.105669]
6->9:,1.878796,0.041,-,-,-,-,[-0.652604 -0.673727 -0.070887]
7->9:,0.866347,0.0,-,-,-,-,[-0.001523 -0.001791  0.031114]
8->9:,0.252514,0.0,-,-,-,-,[-0.001859  0.011898 -0.000175]
1->10:,3.893979,0.0,-,-,-,-,[3.52e-04 6.61e-04 2.00e-06]
2->10:,3.584362,0.0,-,-,-,-,[-6.200e-05 -5.500e-05 -2.037e-03]
3->10:,3.464425,0.0,-,-,-,-,[-2.20e-05 -2.50e-05 -4.98e-04]
4->10:,2.80606,0.0,-,-,-,-,[ 6.900e-05  1.350e-04 -2.639e-03]
5->10:,2.423508,0.0,-,-,-,-,[ 0.00173   0.002208 -0.036778]
6->10:,2.098223,0.0,-,-,-,-,[-0.001884 -0.002379  0.039734]
7->10:,1.085774,0.11,-,-,-,-,[-1.380186 -1.487301 -0.153632]
8->10:,0.471941,0.0,-,-,-,-,[ 4.8e-05 -2.9e-05 -2.5e-04]
9->10:,0.219427,0.0,-,-,-,-,[-8.10e-05 -1.70e-05 -1.68e-04]
