Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-5.0e-06  2.0e-06  1.6e-05],4.4e-05,-,-,-
1,7.916764,0.393,[-4.0e-06  1.0e-06  2.3e-05],5.9e-05,0.0,0.0,[ 1.031939 -0.98006  -0.009557]
2,8.668829,0.023,[ 2.3e-05  5.9e-05 -1.4e-05],0.000165,0.0,0.0,[ 0.015799  0.01998  -0.329968]
3,9.00746,0.0,[-6.1e-05  3.3e-05  3.5e-05],0.000197,0.29,0.0,[-1.1e-04  9.1e-05 -3.0e-06]
4,9.194384,0.0,[ 8.0e-06 -1.8e-05  3.1e-05],9.3e-05,0.4,0.04,[ 3.0e-05 -2.1e-05  5.0e-06]
5,9.65538,0.0,[-3.9e-05 -2.2e-05 -2.6e-05],0.000132,6.24,4.56,[-8.5e-05  8.0e-05  4.0e-06]
6,9.96684,0.0,[ 3.3e-05 -6.5e-05 -1.5e-05],0.00019,12.86,12.27,[-5.1e-05 -3.0e-06 -6.0e-06]
7,11.612886,0.0,[ 4.6e-05 -1.4e-05  8.0e-06],0.000124,0.0,0.0,[-3.3e-05 -3.5e-05  4.0e-06]
8,11.867618,0.0,[ 3.2e-05 -5.0e-06 -2.0e-06],8.3e-05,0.0,0.0,[-2.4e-05 -2.6e-05  4.8e-05]
9,11.894485,0.0,[6.0e-06 4.4e-05 6.0e-06],0.000115,1.8,54.73,[-2.0e-05 -1.7e-05  3.7e-05]
10,12.876423,0.0,[2.7e-05 3.8e-05 1.0e-06],0.00012,4.1,28.06,[-6.0e-06 -1.6e-05  1.1e-05]
1->2:,0.752065,0.0,-,-,-,-,[ 4.2e-05  4.0e-06 -1.0e-06]
1->3:,1.090696,0.0,-,-,-,-,[-1.4e-05 -1.5e-05 -2.3e-05]
2->3:,0.338631,0.002,-,-,-,-,[-0.330884 -0.348443 -0.036941]
1->4:,1.27762,0.0,-,-,-,-,[ 0.002092  0.002588 -0.04315 ]
2->4:,0.525555,0.001,-,-,-,-,[ 0.238434 -0.225845 -0.002194]
3->4:,0.186924,0.0,-,-,-,-,[ 5.e-06 -9.e-06 -5.e-06]
1->5:,1.738616,0.0,-,-,-,-,[1.00e-04 1.05e-04 4.60e-05]
2->5:,0.986551,0.103,-,-,-,-,[1.417319 1.491843 0.158192]
3->5:,0.64792,0.0,-,-,-,-,[1.0e-06 3.2e-05 1.8e-05]
4->5:,0.460996,0.0,-,-,-,-,[ 1.2e-05  2.1e-05 -7.0e-06]
1->6:,2.050076,0.001,-,-,-,-,[ 0.007058  0.008668 -0.144979]
2->6:,1.298011,0.134,-,-,-,-,[ 1.49155  -1.415673 -0.013914]
3->6:,0.95938,0.0,-,-,-,-,[ 1.6e-05 -2.2e-05  2.0e-05]
4->6:,0.772456,0.0,-,-,-,-,[ 2.2e-05 -2.2e-05 -1.0e-05]
5->6:,0.31146,0.0,-,-,-,-,[-3.7e-05  3.9e-05 -4.5e-05]
1->7:,3.696122,0.0,-,-,-,-,[-1.24e-04  7.90e-05  0.00e+00]
2->7:,2.944057,0.0,-,-,-,-,[-1.0e-06  2.8e-05  4.4e-05]
3->7:,2.605427,0.019,-,-,-,-,[-0.398939  0.378989  0.003724]
4->7:,2.418503,0.0,-,-,-,-,[0.023382 0.024125 0.00258 ]
5->7:,1.957507,0.155,-,-,-,-,[-1.303215  1.238273  0.012261]
6->7:,1.646047,0.092,-,-,-,-,[-1.03776  -1.090642 -0.115726]
1->8:,3.950854,0.0,-,-,-,-,[ 1.9e-05 -3.4e-05 -1.0e-06]
2->8:,3.198789,0.0,-,-,-,-,[2.0e-06 4.7e-05 5.5e-05]
3->8:,2.860159,0.118,-,-,-,-,[ 0.938694 -0.89215  -0.008824]
4->8:,2.673234,0.021,-,-,-,-,[-0.386998 -0.40556  -0.043086]
5->8:,2.212238,0.126,-,-,-,-,[-1.107362  1.05233   0.010439]
6->8:,1.900778,0.125,-,-,-,-,[-1.123774 -1.181217 -0.125329]
7->8:,0.254732,0.0,-,-,-,-,[ 2.0e-06  2.5e-05 -3.3e-05]
1->9:,3.977721,0.002,-,-,-,-,[-0.090675 -0.095345 -0.010115]
2->9:,3.225656,0.0,-,-,-,-,[3.0e-06 3.0e-06 2.9e-05]
3->9:,2.887025,0.0,-,-,-,-,[ 6.3e-05 -2.3e-05 -4.0e-06]
4->9:,2.700101,0.0,-,-,-,-,[-2.2e-05 -1.5e-05 -2.0e-06]
5->9:,2.239105,0.0,-,-,-,-,[-4.3e-05  4.2e-05 -1.0e-06]
6->9:,1.927645,0.0,-,-,-,-,[-5.2e-05 -4.1e-05 -5.0e-06]
7->9:,0.281599,0.0,-,-,-,-,[ 4.30e-05  6.50e-05 -9.97e-04]
8->9:,0.026867,0.0,-,-,-,-,[-0.001421 -0.001791  0.029625]
1->10:,4.959659,0.001,-,-,-,-,[ 0.05751 -0.05465 -0.00054]
2->10:,4.207594,0.001,-,-,-,-,[ 0.0052    0.006571 -0.108554]
3->10:,3.868963,0.0,-,-,-,-,[-5.e-06  5.e-06 -1.e-06]
4->10:,3.682039,0.0,-,-,-,-,[-1.6e-05  4.0e-06  3.0e-06]
5->10:,3.221043,0.0,-,-,-,-,[-3.e-06  7.e-06  1.e-06]
6->10:,2.909583,0.0,-,-,-,-,[5.e-06 1.e-06 1.e-06]
7->10:,1.263537,0.0,-,-,-,-,[-1.2e-05 -1.3e-05  2.0e-06]
8->10:,1.008805,0.0,-,-,-,-,[-3.e-06 -3.e-06  8.e-06]
9->10:,0.981938,0.0,-,-,-,-,[-2.8e-05 -1.9e-05  1.1e-05]
