Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000293  0.000179  0.000382],0.001304,-,-,-
1,8.736754,0.446,[-0.000226  0.000127  0.000475],0.001374,0.0,0.0,[ 1.046031 -0.993724 -0.009202]
2,9.051932,0.0,[-0.004707  0.002706  0.000819],0.013957,0.16,0.0,[ 0.00215  -0.00233  -0.000847]
3,9.175091,0.025,[-0.002592 -0.001974 -0.000763],0.008505,0.0,0.0,[ 0.015272  0.02047  -0.334589]
4,9.834849,0.0,[ 0.003184  0.004215 -0.000157],0.013433,4.99,3.06,[-0.000855  0.000803  0.000592]
5,10.215176,0.0,[ 0.002749 -0.002702  0.000143],0.009804,6.14,2.81,[-8.00e-05 -1.19e-04 -4.14e-04]
6,10.538865,0.0,[ 0.001792 -0.001526  0.000301],0.006031,6.7,8.9,[ 0.000594 -0.001033  0.000387]
7,11.558919,0.0,[-0.001757 -0.00196  -0.000234],0.006718,32.03,59.42,[0.00088  0.002372 0.000451]
8,12.162961,0.0,[ 0.001984 -0.002     0.000101],0.007165,0.0,0.0,[-1.35e-04 -1.39e-04  9.60e-05]
9,12.415188,0.0,[ 1.269e-03 -1.166e-03 -3.100e-05],0.004381,0.0,0.0,[ 8.0e-06  2.1e-05 -8.9e-04]
10,12.646155,0.424,[-0.000573  0.005592  0.000164],0.014293,0.0,0.0,[-0.860373  0.791705  0.006605]
1->2:,0.315177,0.0,-,-,-,-,[-0.000117 -0.00014  -0.000323]
1->3:,0.438337,0.0,-,-,-,-,[ 0.000597 -0.000631 -0.00033 ]
2->3:,0.123159,0.0,-,-,-,-,[-0.272672 -0.285423 -0.029913]
1->4:,1.098094,0.0,-,-,-,-,[-0.001043 -0.001078  0.002109]
2->4:,0.782917,0.0,-,-,-,-,[-0.001626 -0.003769 -0.000626]
3->4:,0.659757,0.066,-,-,-,-,[-1.409512 -1.43607  -0.152261]
1->5:,1.478421,0.001,-,-,-,-,[-0.007105 -0.007295  0.134656]
2->5:,1.163244,0.0,-,-,-,-,[-0.001995  0.002139  0.000281]
3->5:,1.040085,0.062,-,-,-,-,[-1.104128  1.097365  0.013137]
4->5:,0.380327,0.0,-,-,-,-,[ 0.001657 -0.001341  0.000166]
1->6:,1.80211,0.001,-,-,-,-,[-0.007406 -0.007761  0.141607]
2->6:,1.486933,0.0,-,-,-,-,[-0.002644  0.002508  0.000363]
3->6:,1.363773,0.078,-,-,-,-,[-1.102594  1.060371  0.011022]
4->6:,0.704016,0.0,-,-,-,-,[ 1.159e-03 -2.180e-03  6.200e-05]
5->6:,0.323689,0.0,-,-,-,-,[ 0.001333 -0.00157  -0.00062 ]
1->7:,2.822165,0.001,-,-,-,-,[0.078617 0.082576 0.00864 ]
2->7:,2.506988,0.0,-,-,-,-,[-2.40e-05  5.04e-04  5.66e-04]
3->7:,2.383828,0.0,-,-,-,-,[-9.0e-06 -2.0e-06 -4.3e-04]
4->7:,1.724071,0.0,-,-,-,-,[ 0.000193 -0.000149 -0.000147]
5->7:,1.343744,0.0,-,-,-,-,[ 1.01e-04 -3.40e-05  4.70e-05]
6->7:,1.020055,0.0,-,-,-,-,[1.35e-04 8.50e-05 5.30e-05]
1->8:,3.426206,0.0,-,-,-,-,[ 1.094e-03 -2.135e-03  4.300e-05]
2->8:,3.111029,0.027,-,-,-,-,[-0.430256  0.414331  0.004256]
3->8:,2.987869,0.0,-,-,-,-,[ 0.003684 -0.000983 -0.000146]
4->8:,2.328112,0.182,-,-,-,-,[ 1.308265 -1.218095 -0.010858]
5->8:,1.947785,0.036,-,-,-,-,[0.576641 0.650314 0.066038]
6->8:,1.624096,0.063,-,-,-,-,[0.86737  0.899975 0.094668]
7->8:,0.604041,0.0,-,-,-,-,[-9.300e-05 -3.130e-04  3.767e-03]
1->9:,3.678433,0.0,-,-,-,-,[-1.643e-03  8.380e-04  5.000e-05]
2->9:,3.363256,0.127,-,-,-,-,[ 0.89858  -0.858357 -0.008606]
3->9:,3.240096,0.0,-,-,-,-,[ 0.001125  0.002603 -0.00011 ]
4->9:,2.580339,0.149,-,-,-,-,[ 1.132448 -1.038636 -0.008515]
5->9:,2.200012,0.106,-,-,-,-,[0.957776 1.022316 0.106239]
6->9:,1.876323,0.041,-,-,-,-,[0.642715 0.685671 0.071268]
7->9:,0.856268,0.0,-,-,-,-,[ 0.001555  0.001767 -0.031125]
8->9:,0.252227,0.0,-,-,-,-,[-0.001007  0.001127 -0.000812]
1->10:,3.9094,0.0,-,-,-,-,[-2.0e-05  4.5e-05  7.0e-05]
2->10:,3.594223,0.0,-,-,-,-,[ 0.000451  0.000505 -0.00404 ]
3->10:,3.471063,0.0,-,-,-,-,[-4.9e-05 -6.2e-05 -6.4e-05]
4->10:,2.811306,0.0,-,-,-,-,[-0.000143 -0.000152  0.001628]
5->10:,2.430979,0.0,-,-,-,-,[-0.001718 -0.002221  0.036856]
6->10:,2.10729,0.0,-,-,-,-,[-0.00188  -0.002391  0.039901]
7->10:,1.087235,0.11,-,-,-,-,[-1.429911 -1.440185 -0.15347 ]
8->10:,0.483194,0.0,-,-,-,-,[-4.0e-05  4.1e-05  6.0e-06]
9->10:,0.230967,0.0,-,-,-,-,[9.7e-05 1.8e-05 4.7e-05]
