Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.006063 0.001465 0.001325],0.016208,-,-,-
1,8.739233,0.447,[0.005745 0.001017 0.001443],0.015277,0.0,0.0,[-1.050501  0.990909  0.008848]
2,8.991422,0.0,[0.011467 0.088687 0.007917],0.228186,0.19,0.01,[-0.006865  0.000763  0.045535]
3,9.137351,0.023,[0.25583  0.02816  0.012397],0.65494,0.0,0.0,[ 0.012362  0.021172 -0.318946]
4,9.760833,0.0,[-0.214836 -0.252428 -0.026452],0.845199,4.48,2.77,[ 0.004104  0.000853 -0.043248]
5,10.182199,0.0,[-0.033855  0.094497  0.00442 ],0.255384,6.51,3.05,[ 0.000846  0.000918 -0.012869]
6,10.517682,0.0,[-0.019856  0.045595  0.002793],0.126602,5.59,7.89,[-0.003133  0.000685  0.014381]
7,11.462589,0.004,[0.171182 0.028134 0.009593],0.441613,46.9,61.25,[-0.118351 -0.015563 -0.005919]
8,12.115652,0.0,[-0.018857 -0.027759 -0.001927],0.085437,0.06,0.05,[-6.50e-05 -3.60e-04 -8.87e-04]
9,12.375798,0.0,[-0.052865 -0.011705 -0.003406],0.137897,0.02,0.02,[-0.000976 -0.001339  0.022865]
10,12.515531,0.444,[-0.198633 -0.137469 -0.017939],0.615684,0.27,0.3,[-1.074256  0.542056 -0.01765 ]
1->2:,0.25219,0.0,-,-,-,-,[ 9.800e-04 -6.600e-05  3.963e-03]
1->3:,0.398118,0.0,-,-,-,-,[-0.00258   0.001145  0.001191]
2->3:,0.145928,0.001,-,-,-,-,[-0.344986 -0.265316 -0.031384]
1->4:,1.0216,0.0,-,-,-,-,[ 0.003721  0.003444 -0.017324]
2->4:,0.76941,0.001,-,-,-,-,[0.185641 0.100692 0.013747]
3->4:,0.623482,0.059,-,-,-,-,[-1.550964 -1.197031 -0.143609]
1->5:,1.442966,0.001,-,-,-,-,[ 0.00834   0.005511 -0.134146]
2->5:,1.190777,0.001,-,-,-,-,[ 0.084309 -0.149185 -0.00532 ]
3->5:,1.044848,0.068,-,-,-,-,[-0.985304  1.304789  0.031383]
4->5:,0.421366,0.0,-,-,-,-,[-0.081443  0.081532  0.00094 ]
1->6:,1.77845,0.001,-,-,-,-,[-0.00768  -0.005818  0.129126]
2->6:,1.52626,0.002,-,-,-,-,[-0.148604  0.139786  0.001969]
3->6:,1.380332,0.066,-,-,-,-,[ 0.931567 -1.047226 -0.018646]
4->6:,0.75685,0.0,-,-,-,-,[ 0.080683 -0.076645 -0.000545]
5->6:,0.335483,0.0,-,-,-,-,[ 0.002985 -0.068808 -0.002627]
1->7:,2.723356,0.001,-,-,-,-,[0.069697 0.08457  0.008293]
2->7:,2.471167,0.0,-,-,-,-,[ 1.447e-03  6.300e-05 -2.770e-03]
3->7:,2.325238,0.0,-,-,-,-,[ 0.000583  0.000542 -0.007761]
4->7:,1.701756,0.0,-,-,-,-,[-0.00059   0.000212  0.002186]
5->7:,1.28039,0.0,-,-,-,-,[-1.900e-05 -4.270e-04  2.093e-03]
6->7:,0.944907,0.0,-,-,-,-,[ 0.000299  0.000495 -0.002509]
1->8:,3.376419,0.0,-,-,-,-,[ 0.004515 -0.00271   0.013169]
2->8:,3.124229,0.032,-,-,-,-,[-0.471167  0.445239  0.004294]
3->8:,2.978301,0.002,-,-,-,-,[-0.142877  0.114516  0.000601]
4->8:,2.354819,0.162,-,-,-,-,[ 1.322274e+00 -1.030421e+00  2.280000e-04]
5->8:,1.933453,0.036,-,-,-,-,[0.414914 0.76219  0.064727]
6->8:,1.597969,0.051,-,-,-,-,[-0.725585 -0.874324 -0.085848]
7->8:,0.653063,0.0,-,-,-,-,[-2.50e-05  3.85e-04 -6.11e-03]
1->9:,3.636566,0.0,-,-,-,-,[ 0.001314 -0.00264  -0.007661]
2->9:,3.384376,0.123,-,-,-,-,[-0.915629  0.806883  0.005198]
3->9:,3.238448,0.0,-,-,-,-,[-0.021999  0.046213  0.001049]
4->9:,2.614966,0.168,-,-,-,-,[-1.320805  0.93492  -0.005745]
5->9:,2.193599,0.124,-,-,-,-,[-0.871547 -1.23643  -0.114224]
6->9:,1.858116,0.038,-,-,-,-,[0.544921 0.728771 0.06878 ]
7->9:,0.913209,0.0,-,-,-,-,[ 0.001572  0.001559 -0.030609]
8->9:,0.260146,0.0,-,-,-,-,[ 0.082927 -0.019465  0.004679]
1->10:,3.776299,0.0,-,-,-,-,[-0.004538 -0.000161 -0.000184]
2->10:,3.524109,0.0,-,-,-,-,[ 0.002614  0.002954 -0.040995]
3->10:,3.378181,0.0,-,-,-,-,[ 0.000611  0.000761 -0.010416]
4->10:,2.754699,0.0,-,-,-,-,[-0.001168 -0.00193   0.027008]
5->10:,2.333332,0.0,-,-,-,-,[-0.001476 -0.001977  0.035014]
6->10:,1.997849,0.0,-,-,-,-,[ 0.001426  0.001897 -0.034331]
7->10:,1.052942,0.104,-,-,-,-,[1.6971   1.060201 0.142134]
8->10:,0.39988,0.0,-,-,-,-,[ 2.700e-04 -2.600e-05 -1.339e-03]
9->10:,0.139733,0.0,-,-,-,-,[-0.000312 -0.000299  0.002981]
