Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000801  0.00031   0.003146],0.008289,-,-,-
1,8.736301,0.445,[-0.000759  0.000181  0.003929],0.010181,0.0,0.0,[-1.044747  0.993072  0.00979 ]
2,9.055378,0.001,[-0.005463  0.008521  0.007449],0.031944,0.16,0.0,[-0.041877  0.04305  -0.001087]
3,9.171522,0.025,[ 0.00212   0.008216 -0.003745],0.023575,0.01,0.0,[-0.019334 -0.015269  0.334162]
4,9.834381,0.0,[-0.009252 -0.005163 -0.005244],0.030048,4.99,3.07,[-0.016263  0.01592  -0.000571]
5,10.212794,0.0,[ 0.006007 -0.008792  0.001244],0.027249,5.95,2.67,[0.00186  0.002603 0.000759]
6,10.536291,0.0,[ 0.002577 -0.006576  0.002103],0.018732,6.85,9.01,[-0.002503  0.010764 -0.000751]
7,11.558367,0.0,[0.003666 0.006507 0.000293],0.018998,31.97,59.28,[0.002472 0.001364 0.005339]
8,12.16571,0.0,[ 0.006912 -0.001649  0.001101],0.018276,0.0,0.0,[0.000719 0.000859 0.000266]
9,12.417406,0.0,[ 0.004858 -0.001028  0.000156],0.012627,0.01,0.01,[-0.000236 -0.000218  0.000719]
10,12.647376,0.422,[-0.012783  0.000503 -0.001595],0.032767,0.0,0.0,[-0.857431  0.791887  0.003325]
1->2:,0.319077,0.0,-,-,-,-,[ 0.001168  0.000744 -0.000404]
1->3:,0.435221,0.0,-,-,-,-,[ 0.004024 -0.005965 -0.000805]
2->3:,0.116144,0.0,-,-,-,-,[-0.274258 -0.287759 -0.02898 ]
1->4:,1.09808,0.0,-,-,-,-,[-0.005616 -0.005694 -0.003229]
2->4:,0.779003,0.0,-,-,-,-,[-0.008231 -0.004832  0.001971]
3->4:,0.662859,0.066,-,-,-,-,[1.414659 1.432872 0.146788]
1->5:,1.476493,0.001,-,-,-,-,[-0.001794 -0.011862  0.132428]
2->5:,1.157416,0.0,-,-,-,-,[ 0.004551 -0.004047  0.004523]
3->5:,1.041272,0.06,-,-,-,-,[-1.082561  1.087915  0.010286]
4->5:,0.378413,0.0,-,-,-,-,[ 0.004051 -0.005611 -0.003243]
1->6:,1.79999,0.001,-,-,-,-,[-0.002374 -0.012158  0.143337]
2->6:,1.480913,0.0,-,-,-,-,[ 0.005129 -0.005939  0.00641 ]
3->6:,1.364769,0.08,-,-,-,-,[-1.114169  1.074082  0.007919]
4->6:,0.70191,0.0,-,-,-,-,[ 0.006596 -0.004427 -0.002665]
5->6:,0.323497,0.0,-,-,-,-,[ 0.003534 -0.004909 -0.005004]
1->7:,2.822066,0.001,-,-,-,-,[-0.07885  -0.082392 -0.008284]
2->7:,2.502989,0.0,-,-,-,-,[-0.002907 -0.007403 -0.001624]
3->7:,2.386845,0.0,-,-,-,-,[-0.000187 -0.000276  0.000668]
4->7:,1.723986,0.0,-,-,-,-,[ 0.001648 -0.001216 -0.000264]
5->7:,1.345573,0.0,-,-,-,-,[-1.633e-03  1.008e-03  5.100e-05]
6->7:,1.022076,0.0,-,-,-,-,[-1.452e-03 -3.990e-04 -1.700e-05]
1->8:,3.429409,0.0,-,-,-,-,[-0.02647   0.034258  0.000359]
2->8:,3.110332,0.026,-,-,-,-,[ 0.415755 -0.40245  -0.003538]
3->8:,2.994188,0.0,-,-,-,-,[ 0.002962 -0.008956  0.004774]
4->8:,2.331329,0.186,-,-,-,-,[ 1.323233 -1.228944 -0.005708]
5->8:,1.952916,0.036,-,-,-,-,[-0.572808 -0.655562 -0.063654]
6->8:,1.62942,0.065,-,-,-,-,[-0.887074 -0.913883 -0.092901]
7->8:,0.607343,0.0,-,-,-,-,[-0.0007    0.000359  0.003358]
1->9:,3.681106,0.0,-,-,-,-,[-0.027164  0.020368 -0.000175]
2->9:,3.362028,0.129,-,-,-,-,[ 0.902227 -0.865807 -0.006326]
3->9:,3.245884,0.0,-,-,-,-,[ 0.005708  0.003114 -0.005656]
4->9:,2.583026,0.145,-,-,-,-,[-1.118166  1.019131  0.003404]
5->9:,2.204613,0.103,-,-,-,-,[0.943505 1.00571  0.100688]
6->9:,1.881116,0.041,-,-,-,-,[0.644642 0.687948 0.068859]
7->9:,0.859039,0.0,-,-,-,-,[-0.001044 -0.002289  0.031136]
8->9:,0.251696,0.0,-,-,-,-,[-0.000852 -0.003221  0.006621]
1->10:,3.911076,0.0,-,-,-,-,[ 0.000391  0.000178 -0.000628]
2->10:,3.591998,0.0,-,-,-,-,[0.001397 0.001369 0.004551]
3->10:,3.475854,0.0,-,-,-,-,[0.001033 0.001164 0.000201]
4->10:,2.812996,0.0,-,-,-,-,[0.00033  0.000257 0.001629]
5->10:,2.434583,0.0,-,-,-,-,[ 0.001836  0.001861 -0.036388]
6->10:,2.111086,0.0,-,-,-,-,[ 0.001934  0.002174 -0.040431]
7->10:,1.089009,0.111,-,-,-,-,[-1.434045 -1.438273 -0.148022]
8->10:,0.481666,0.0,-,-,-,-,[-7.95e-04  8.11e-04  8.50e-05]
9->10:,0.22997,0.0,-,-,-,-,[-1.253e-03  2.570e-04  4.100e-05]
