Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.003922 -0.000974  0.028742],0.073773,-,-,-
1,8.709846,0.442,[-0.011003  0.004736  0.03493 ],0.093859,0.0,0.0,[-1.045403  0.986329  0.078858]
2,8.930393,0.0,[-0.031695  0.010735  0.06536 ],0.186636,0.15,0.05,[-0.011123 -0.016898 -0.010334]
3,9.13943,0.026,[-0.008432 -0.082051 -0.044528],0.23825,0.02,0.02,[-0.080574  0.037398  0.330118]
4,9.735418,0.0,[ 0.073006  0.058562 -0.032665],0.251959,4.56,2.81,[0.001642 0.001491 0.01038 ]
5,10.147159,0.0,[-0.01646   0.007968  0.003053],0.047124,7.22,3.74,[-0.010852  0.009472  0.008438]
6,10.500727,0.002,[-0.006093  0.004096  0.034217],0.088949,4.76,7.23,[-0.062026  0.058216  0.007468]
7,11.427644,0.0,[-0.00793  -0.049512 -0.0058  ],0.128301,33.03,62.9,[0.006457 0.032328 0.002276]
8,12.047052,0.0,[ 0.006951 -0.009558  0.031829],0.086297,0.0,0.02,[0.0106   0.012457 0.001402]
9,12.334125,0.0,[-0.000462  0.011741 -0.0234  ],0.066554,0.04,0.06,[ 0.0001    0.000715 -0.001172]
10,12.472996,0.44,[ 0.034082  0.051057 -0.004349],0.156422,0.09,0.07,[-0.881884  0.813865  0.006838]
1->2:,0.220546,0.0,-,-,-,-,[-0.01738  -0.015643 -0.001895]
1->3:,0.429584,0.0,-,-,-,-,[ 0.05257  -0.042446  0.003347]
2->3:,0.209038,0.001,-,-,-,-,[0.265845 0.279202 0.03541 ]
1->4:,1.025572,0.001,-,-,-,-,[-0.104963 -0.111845 -0.013243]
2->4:,0.805026,0.0,-,-,-,-,[-0.012391 -0.030117 -0.026918]
3->4:,0.595988,0.057,-,-,-,-,[1.3637   1.423041 0.166982]
1->5:,1.437313,0.001,-,-,-,-,[ 0.091636 -0.103183  0.139995]
2->5:,1.216767,0.0,-,-,-,-,[ 0.023421 -0.016627 -0.000313]
3->5:,1.007729,0.075,-,-,-,-,[-1.26672   1.203311  0.03401 ]
4->5:,0.411741,0.0,-,-,-,-,[-0.019076  0.032211  0.001451]
1->6:,1.790881,0.001,-,-,-,-,[ 0.066196 -0.077108  0.116199]
2->6:,1.570335,0.0,-,-,-,-,[ 0.024888 -0.02657  -0.001147]
3->6:,1.361297,0.058,-,-,-,-,[-0.952242  0.909091  0.02449 ]
4->6:,0.765309,0.0,-,-,-,-,[-0.018255  0.02746   0.00097 ]
5->6:,0.353568,0.0,-,-,-,-,[-0.009754  0.004614 -0.041158]
1->7:,2.717797,0.001,-,-,-,-,[-0.073188 -0.077571 -0.009177]
2->7:,2.497251,0.0,-,-,-,-,[-0.020911  0.018847  0.00209 ]
3->7:,2.288213,0.0,-,-,-,-,[-0.003536 -0.002818 -0.001049]
4->7:,1.692225,0.0,-,-,-,-,[ 0.012264 -0.011182 -0.001014]
5->7:,1.280484,0.0,-,-,-,-,[-0.002711 -0.002879 -0.001023]
6->7:,0.926917,0.0,-,-,-,-,[-0.006444 -0.006887 -0.001445]
1->8:,3.337206,0.0,-,-,-,-,[0.035743 0.037647 0.002315]
2->8:,3.11666,0.053,-,-,-,-,[-0.609364  0.572653  0.022953]
3->8:,2.907622,0.0,-,-,-,-,[-0.030196  0.034336  0.001004]
4->8:,2.311634,0.12,-,-,-,-,[ 1.05688  -1.002154 -0.013305]
5->8:,1.899893,0.023,-,-,-,-,[-0.484764 -0.509334 -0.059797]
6->8:,1.546325,0.035,-,-,-,-,[-0.654831 -0.702133 -0.081913]
7->8:,0.619408,0.0,-,-,-,-,[-0.011584  0.008273  0.009835]
1->9:,3.624279,0.0,-,-,-,-,[0.039765 0.037029 0.002602]
2->9:,3.403733,0.103,-,-,-,-,[ 0.806933 -0.760381 -0.022667]
3->9:,3.194695,0.0,-,-,-,-,[-5.1130e-03  1.0975e-02 -1.8000e-05]
4->9:,2.598707,0.214,-,-,-,-,[ 1.329945 -1.26411  -0.009571]
5->9:,2.186966,0.15,-,-,-,-,[-1.141867 -1.212778 -0.141963]
6->9:,1.833398,0.039,-,-,-,-,[-0.639743 -0.678911 -0.079357]
7->9:,0.906481,0.0,-,-,-,-,[-0.017202  0.018623 -0.029567]
8->9:,0.287073,0.0,-,-,-,-,[-0.00529   0.017754 -0.054161]
1->10:,3.763149,0.0,-,-,-,-,[-0.000811  0.000761 -0.004217]
2->10:,3.542603,0.0,-,-,-,-,[-0.028391 -0.029472 -0.004831]
3->10:,3.333566,0.0,-,-,-,-,[-0.001251 -0.000204  0.000609]
4->10:,2.737578,0.0,-,-,-,-,[0.00486  0.008831 0.002164]
5->10:,2.325837,0.0,-,-,-,-,[ 0.00583   0.001203 -0.039305]
6->10:,1.972269,0.0,-,-,-,-,[ 0.003221  0.002621 -0.032514]
7->10:,1.045352,0.103,-,-,-,-,[-1.392869 -1.437892 -0.170009]
8->10:,0.425944,0.0,-,-,-,-,[-0.001446 -0.001917 -0.000154]
9->10:,0.138871,0.0,-,-,-,-,[0.003753 0.002982 0.001165]
