Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000667 -0.002482  0.022049],0.056422,-,-,-
1,8.726298,0.443,[ 0.003398 -0.006825  0.026844],0.07093,0.0,0.0,[-1.040926  0.993586 -0.042101]
2,9.036224,0.0,[-0.016554  0.00027   0.049929],0.133702,0.16,0.04,[0.003238 0.017737 0.00618 ]
3,9.172538,0.027,[-0.019827 -0.003297 -0.030788],0.093454,0.01,0.01,[-0.040185  0.073532 -0.337913]
4,9.832544,0.0,[ 0.022276  0.026254 -0.029958],0.116005,5.06,3.19,[ 0.000351 -0.00305  -0.004402]
5,10.204853,0.0,[ 0.00544  -0.011421  0.01233 ],0.0449,5.74,2.57,[-0.002293  0.001104  0.000454]
6,10.528227,0.001,[ 0.003381 -0.009722  0.014985],0.046209,7.24,9.34,[-0.047436  0.046008 -0.003725]
7,11.548509,0.0,[-0.011492 -0.00742  -0.002866],0.035524,31.94,59.34,[-0.001666  0.009608  0.001503]
8,12.154985,0.0,[ 0.00928  -0.00323   0.009689],0.035074,0.0,0.02,[-0.013815 -0.012965 -0.000689]
9,12.407947,0.0,[ 0.007106  0.000292 -0.002692],0.019329,0.02,0.02,[ 0.004493  0.002876 -0.00197 ]
10,12.637629,0.422,[ 0.006572  0.025796 -0.006813],0.069842,0.02,0.03,[-0.827548  0.822683  0.025168]
1->2:,0.309926,0.0,-,-,-,-,[-0.012841 -0.015477 -0.00179 ]
1->3:,0.446239,0.0,-,-,-,-,[-0.035586  0.033969  0.004626]
2->3:,0.136314,0.0,-,-,-,-,[0.261882 0.282855 0.030416]
1->4:,1.106245,0.0,-,-,-,-,[-0.094819 -0.096786 -0.008146]
2->4:,0.79632,0.0,-,-,-,-,[-0.014023 -0.018966 -0.020273]
3->4:,0.660006,0.066,-,-,-,-,[1.397961 1.44241  0.151658]
1->5:,1.478555,0.001,-,-,-,-,[ 0.077604 -0.063693 -0.130691]
2->5:,1.168629,0.0,-,-,-,-,[ 0.012747 -0.012611 -0.001562]
3->5:,1.032315,0.056,-,-,-,-,[-1.057723  1.055823  0.013286]
4->5:,0.372309,0.0,-,-,-,-,[-0.00585   0.004565 -0.000958]
1->6:,1.801928,0.001,-,-,-,-,[-0.081745  0.061708  0.147803]
2->6:,1.492002,0.0,-,-,-,-,[-0.017583  0.017778  0.001228]
3->6:,1.355689,0.083,-,-,-,-,[ 1.145345 -1.085345 -0.012616]
4->6:,0.695683,0.0,-,-,-,-,[ 0.006068 -0.007226 -0.000619]
5->6:,0.323373,0.0,-,-,-,-,[-0.002667  0.006107  0.034216]
1->7:,2.82221,0.001,-,-,-,-,[-0.079787 -0.081601 -0.008664]
2->7:,2.512284,0.0,-,-,-,-,[ 0.01457  -0.01553  -0.002106]
3->7:,2.375971,0.0,-,-,-,-,[-0.002703 -0.002557 -0.002804]
4->7:,1.715965,0.0,-,-,-,-,[-0.009926  0.0095    0.0006  ]
5->7:,1.343656,0.0,-,-,-,-,[0.001526 0.001842 0.000469]
6->7:,1.020282,0.0,-,-,-,-,[-0.006566 -0.006488 -0.000996]
1->8:,3.428686,0.0,-,-,-,-,[0.026245 0.035986 0.001725]
2->8:,3.118761,0.03,-,-,-,-,[ 0.449785 -0.442874  0.001972]
3->8:,2.982447,0.0,-,-,-,-,[ 0.0198   -0.005624  0.000362]
4->8:,2.322441,0.174,-,-,-,-,[-1.277033  1.194327  0.029901]
5->8:,1.950132,0.03,-,-,-,-,[0.520939 0.598025 0.06051 ]
6->8:,1.626758,0.063,-,-,-,-,[-0.894367 -0.885096 -0.09506 ]
7->8:,0.606476,0.0,-,-,-,-,[ 0.007246 -0.010392  0.003748]
1->9:,3.681649,0.0,-,-,-,-,[-0.025975 -0.017505 -0.001541]
2->9:,3.371723,0.123,-,-,-,-,[ 0.874019 -0.852559 -0.007915]
3->9:,3.23541,0.0,-,-,-,-,[-0.003285 -0.013708 -0.000506]
4->9:,2.575404,0.157,-,-,-,-,[ 1.162757 -1.064689 -0.031426]
5->9:,2.203094,0.104,-,-,-,-,[-0.959709 -0.993753 -0.105142]
6->9:,1.879721,0.048,-,-,-,-,[0.703056 0.731724 0.076744]
7->9:,0.859439,0.0,-,-,-,-,[-0.008943  0.008888  0.031274]
8->9:,0.252963,0.0,-,-,-,-,[-0.000383 -0.011238  0.046763]
1->10:,3.91133,0.0,-,-,-,-,[ 0.000795  0.000215 -0.00344 ]
2->10:,3.601404,0.0,-,-,-,-,[-0.025585 -0.028102 -0.002252]
3->10:,3.465091,0.0,-,-,-,-,[-0.000114 -0.00063  -0.000426]
4->10:,2.805085,0.0,-,-,-,-,[0.009332 0.002754 0.002386]
5->10:,2.432775,0.0,-,-,-,-,[-0.000531 -0.006215  0.035253]
6->10:,2.109402,0.0,-,-,-,-,[ 0.003038  0.00601  -0.040974]
7->10:,1.08912,0.11,-,-,-,-,[-1.399055 -1.469293 -0.153477]
8->10:,0.482644,0.0,-,-,-,-,[-7.60e-05  2.49e-04  2.33e-04]
9->10:,0.229681,0.0,-,-,-,-,[-0.003328 -0.0036   -0.0007  ]
