Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001453  0.000471  0.000344],0.00398,-,-,-
1,8.737361,0.446,[-0.001321  0.000313  0.000438],0.003627,0.0,0.0,[-1.046185  0.993849  0.009202]
2,9.047153,0.0,[-0.005613 -0.001988  0.000492],0.015186,0.16,0.0,[-0.004254  0.004042  0.003623]
3,9.167068,0.025,[-0.024327  0.012707 -0.000912],0.069797,0.0,0.0,[ 0.015102  0.020373 -0.332725]
4,9.824922,0.0,[0.004109 0.021454 0.000933],0.055572,4.94,3.03,[ 0.001716 -0.001334 -0.003238]
5,10.208206,0.0,[ 0.014218 -0.022366 -0.000502],0.067376,6.03,2.73,[-0.000238 -0.000367  0.001507]
6,10.533201,0.0,[ 0.007026 -0.014911 -0.000258],0.041902,6.65,8.84,[-0.000251  0.00143  -0.003824]
7,11.545853,0.0,[-0.014534  0.007336 -0.000281],0.041387,32.47,59.55,[-0.010703 -0.002116 -0.00014 ]
8,12.159265,0.0,[0.01173  0.000771 0.000722],0.029936,0.0,0.0,[-1.25e-04 -1.29e-04 -9.10e-05]
9,12.411829,0.0,[ 1.088e-02 -4.100e-05  4.910e-04],0.027681,0.0,0.0,[-0.000122 -0.000166  0.003288]
10,12.631033,0.423,[0.000372 0.015998 0.000868],0.040735,0.01,0.0,[-0.887261  0.762043  0.00357 ]
1->2:,0.309792,0.0,-,-,-,-,[-0.000108 -0.000123 -0.000757]
1->3:,0.429707,0.0,-,-,-,-,[-0.00056   0.000632  0.000767]
2->3:,0.119915,0.0,-,-,-,-,[0.277926 0.285261 0.030111]
1->4:,1.087561,0.0,-,-,-,-,[-0.001184 -0.001209  0.00439 ]
2->4:,0.777769,0.0,-,-,-,-,[-0.012221 -0.009754 -0.001471]
3->4:,0.657854,0.066,-,-,-,-,[1.435221 1.408091 0.151544]
1->5:,1.470845,0.001,-,-,-,-,[ 0.007023  0.007147 -0.132924]
2->5:,1.161053,0.0,-,-,-,-,[ 0.005628 -0.011456 -0.000871]
3->5:,1.041138,0.061,-,-,-,-,[-1.076212  1.118623  0.015717]
4->5:,0.383285,0.0,-,-,-,-,[-0.004275 -0.004402 -0.000772]
1->6:,1.79584,0.001,-,-,-,-,[-0.007382 -0.007707  0.141387]
2->6:,1.486048,0.0,-,-,-,-,[-0.01339   0.010129  0.000601]
3->6:,1.366133,0.078,-,-,-,-,[ 1.09224  -1.071265 -0.012153]
4->6:,0.708279,0.0,-,-,-,-,[0.001236 0.000572 0.000345]
5->6:,0.324994,0.0,-,-,-,-,[-0.006409  0.015399  0.001215]
1->7:,2.808492,0.001,-,-,-,-,[-0.077838 -0.082698 -0.008595]
2->7:,2.4987,0.0,-,-,-,-,[-0.000198 -0.000733 -0.000808]
3->7:,2.378785,0.0,-,-,-,-,[-3.70e-05 -4.10e-05  1.05e-04]
4->7:,1.720931,0.0,-,-,-,-,[-1.97e-04  1.53e-04  1.00e-05]
5->7:,1.337647,0.0,-,-,-,-,[ 1.54e-04 -9.70e-05  1.39e-04]
6->7:,1.012653,0.0,-,-,-,-,[-1.48e-04 -5.10e-05 -2.18e-04]
1->8:,3.421904,0.0,-,-,-,-,[-0.00242   0.003573 -0.001785]
2->8:,3.112112,0.027,-,-,-,-,[ 0.426021 -0.411741 -0.004305]
3->8:,2.992197,0.0,-,-,-,-,[ 1.0245e-02 -1.2530e-03 -7.5000e-05]
4->8:,2.334343,0.183,-,-,-,-,[-1.323534  1.203962  0.009297]
5->8:,1.951059,0.036,-,-,-,-,[0.55439  0.670148 0.066063]
6->8:,1.626065,0.063,-,-,-,-,[-0.865081 -0.906797 -0.094811]
7->8:,0.613412,0.0,-,-,-,-,[-8.700e-05 -3.110e-04  3.719e-03]
1->9:,3.674468,0.0,-,-,-,-,[-0.002773  0.001875  0.000609]
2->9:,3.364676,0.128,-,-,-,-,[ 0.903235 -0.858842 -0.008417]
3->9:,3.244761,0.0,-,-,-,-,[-0.001194 -0.011491 -0.000153]
4->9:,2.586907,0.148,-,-,-,-,[ 1.145951 -1.013719 -0.006395]
5->9:,2.203622,0.106,-,-,-,-,[-0.940515 -1.034933 -0.106005]
6->9:,1.878628,0.041,-,-,-,-,[0.633328 0.6932   0.071158]
7->9:,0.865976,0.0,-,-,-,-,[-0.001555 -0.00176   0.031122]
8->9:,0.252563,0.0,-,-,-,-,[-0.011379  0.000488  0.000324]
1->10:,3.893672,0.0,-,-,-,-,[ 1.043e-03  1.220e-04 -3.900e-05]
2->10:,3.58388,0.0,-,-,-,-,[-0.000715 -0.000823  0.009547]
3->10:,3.463965,0.0,-,-,-,-,[-0.000127 -0.000152  0.000541]
4->10:,2.806111,0.0,-,-,-,-,[ 0.000289  0.000346 -0.004846]
5->10:,2.422826,0.0,-,-,-,-,[-0.001693 -0.00219   0.036509]
6->10:,2.097832,0.0,-,-,-,-,[ 0.001863  0.00237  -0.039714]
7->10:,1.085179,0.11,-,-,-,-,[-1.473293 -1.394701 -0.152545]
8->10:,0.471767,0.0,-,-,-,-,[-8.90e-05  5.50e-05  2.52e-04]
9->10:,0.219204,0.0,-,-,-,-,[-1.26e-04  2.80e-05 -1.69e-04]
