Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[1.3e-05 9.0e-06 1.7e-05],6e-05,-,-,-
1,8.728282,0.447,[ 1.3e-05  9.0e-06 -1.7e-05],6e-05,0.0,0.0,[ 1.057836 -0.985423 -0.008637]
2,8.850882,0.0,[1.6e-05 8.4e-05 7.8e-05],0.000294,0.21,0.08,[ 9.56e-04 -8.59e-04 -9.80e-05]
3,9.129423,0.023,[1.063e-03 5.480e-04 5.500e-05],0.003044,0.0,0.0,[ 0.015225  0.019503 -0.320247]
4,9.599029,0.0,[-0.001332 -0.000499 -0.000142],0.003632,3.05,2.2,[ 0.000232 -0.000153 -0.000154]
5,10.277809,0.0,[ 1.44e-04 -1.14e-04  2.20e-05],0.00047,9.01,4.77,[1.6e-05 3.0e-05 2.0e-05]
6,10.612597,0.0,[ 6.1e-05 -8.4e-05  2.3e-05],0.000269,4.83,7.08,[-3.3e-05 -2.9e-05 -2.9e-05]
7,11.374247,0.0,[5.02e-04 3.17e-04 5.20e-05],0.001514,117.05,69.59,[-3.03e-04  8.00e-05  4.00e-05]
8,12.023603,0.0,[ 3.6e-05 -6.6e-05  2.2e-05],0.0002,0.0,0.0,[-0.00022  -0.000459  0.006723]
9,12.226622,0.658,[-8.20e-04 -1.73e-04 -7.90e-05],0.002138,0.0,0.0,[-1.477624  0.090772 -0.065425]
10,12.318321,0.004,[-5.2e-05 -9.8e-05 -1.3e-05],0.000284,0.0,0.0,[-0.005519 -0.007174  0.118952]
1->2:,0.122599,0.0,-,-,-,-,[-0.000783 -0.001039  0.017593]
1->3:,0.40114,0.0,-,-,-,-,[-1.13e-04 -8.20e-05 -2.50e-05]
2->3:,0.278541,0.001,-,-,-,-,[0.412175 0.170728 0.030103]
1->4:,0.870747,0.0,-,-,-,-,[-0.002428 -0.002726  0.043157]
2->4:,0.748147,0.0,-,-,-,-,[-3.23e-04 -7.60e-05  4.10e-05]
3->4:,0.469606,0.048,-,-,-,-,[-1.92142  -0.664739 -0.13242 ]
1->5:,1.549527,0.001,-,-,-,-,[-0.007251 -0.008695  0.14843 ]
2->5:,1.426928,0.0,-,-,-,-,[-0.000135  0.000272  0.000131]
3->5:,1.148386,0.083,-,-,-,-,[-0.677218  1.581072  0.063002]
4->5:,0.67878,0.0,-,-,-,-,[-6.80e-05  5.86e-04  2.60e-05]
1->6:,1.884315,0.001,-,-,-,-,[ 0.005395  0.006478 -0.110226]
2->6:,1.761716,0.0,-,-,-,-,[ 0.000216 -0.000293 -0.000109]
3->6:,1.483175,0.055,-,-,-,-,[ 0.589152 -1.082288 -0.0371  ]
4->6:,1.013568,0.0,-,-,-,-,[ 1.71e-04 -4.24e-04 -1.00e-05]
5->6:,0.334788,0.0,-,-,-,-,[-8.3e-05 -1.7e-05  0.0e+00]
1->7:,2.645965,0.001,-,-,-,-,[-0.0375   -0.105747 -0.008194]
2->7:,2.523365,0.0,-,-,-,-,[-7.3e-05 -9.6e-05 -1.1e-05]
3->7:,2.244824,0.0,-,-,-,-,[ 0.002303  0.002912 -0.047953]
4->7:,1.775218,0.0,-,-,-,-,[ 1.0e-05 -1.3e-05 -4.0e-06]
5->7:,1.096438,0.0,-,-,-,-,[ 7.0e-06 -1.1e-05  1.1e-05]
6->7:,0.76165,0.0,-,-,-,-,[-3.e-06 -1.e-06 -8.e-06]
1->8:,3.29532,0.0,-,-,-,-,[-7.90e-04  4.94e-04 -4.00e-05]
2->8:,3.172721,0.055,-,-,-,-,[ 0.703029 -0.466397  0.005591]
3->8:,2.89418,0.0,-,-,-,-,[-5.15e-04  3.47e-04  2.70e-05]
4->8:,2.424574,0.111,-,-,-,-,[ 1.214714 -0.623923  0.0206  ]
5->8:,1.745793,0.031,-,-,-,-,[0.126193 0.834538 0.056494]
6->8:,1.411005,0.034,-,-,-,-,[-0.284485 -0.94351  -0.070673]
7->8:,0.649356,0.0,-,-,-,-,[ 0.000418  0.000714 -0.012455]
1->9:,3.49834,0.0,-,-,-,-,[-3.0e-06  1.3e-05 -6.4e-05]
2->9:,3.37574,0.0,-,-,-,-,[-0.003379 -0.004491  0.072219]
3->9:,3.097199,0.0,-,-,-,-,[ 5.0e-06  1.4e-05 -3.7e-05]
4->9:,2.627593,0.0,-,-,-,-,[-0.004108 -0.005066  0.08392 ]
5->9:,1.948813,0.0,-,-,-,-,[-0.00176  -0.002293  0.035848]
6->9:,1.614025,0.0,-,-,-,-,[ 0.000941  0.001207 -0.019828]
7->9:,0.852375,0.083,-,-,-,-,[1.947734 0.409106 0.118224]
8->9:,0.203019,0.0,-,-,-,-,[ 5.e-06 -4.e-06 -2.e-06]
1->10:,3.590038,0.0,-,-,-,-,[-6.39e-04  4.06e-04  2.20e-05]
2->10:,3.467439,0.109,-,-,-,-,[ 0.980764 -0.569732  0.012662]
3->10:,3.188898,0.0,-,-,-,-,[ 2.07e-04 -1.61e-04 -6.10e-05]
4->10:,2.719292,0.187,-,-,-,-,[-1.553156  0.632807 -0.036309]
5->10:,2.040511,0.166,-,-,-,-,[-0.424238 -1.767678 -0.127197]
6->10:,1.705723,0.039,-,-,-,-,[0.294097 0.922384 0.069868]
7->10:,0.944074,0.0,-,-,-,-,[ 0.001002  0.001482 -0.025594]
8->10:,0.294718,0.0,-,-,-,-,[7.0e-05 4.5e-05 3.1e-05]
9->10:,0.091699,0.0,-,-,-,-,[ 2.e-06 -1.e-05  9.e-06]
