Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000207  0.000954  0.000659],0.002994,-,-,-
1,8.707205,0.444,[-0.000297  0.00071   0.000795],0.002812,0.0,0.0,[ 1.044689 -0.995181 -0.008976]
2,9.05641,0.0,[0.01754  0.016008 0.003173],0.060896,0.17,0.0,[ 0.002015 -0.003986  0.014147]
3,9.15611,0.025,[0.0129   0.0402   0.002182],0.107453,0.0,0.0,[ 0.015104  0.020555 -0.334398]
4,9.83217,0.0,[-0.056803 -0.044716 -0.006232],0.184428,5.06,3.13,[-0.000757  0.001635 -0.008054]
5,10.188174,0.0,[ 0.011439 -0.01119   0.000252],0.040677,5.47,2.31,[-0.000281 -0.000177  0.001399]
6,10.509521,0.0,[ 0.006727 -0.009171  0.000152],0.028912,7.41,9.47,[-0.000883  0.001739 -0.002684]
7,11.577327,0.0,[0.018168 0.03497  0.002889],0.100434,32.31,58.89,[-0.004512  0.015097  0.000315]
8,12.147547,0.0,[ 0.004091 -0.002075  0.00023 ],0.011674,0.0,0.0,[-0.000183 -0.000211 -0.00042 ]
9,12.399117,0.0,[ 3.061e-03 -3.477e-03 -6.500e-05],0.011776,0.0,0.0,[ 9.900e-05  1.510e-04 -3.577e-03]
10,12.675977,0.421,[-0.042346 -0.033438 -0.004209],0.137559,0.01,0.01,[-0.884249  0.758179  0.003518]
1->2:,0.349205,0.0,-,-,-,-,[-0.000218 -0.000127 -0.000592]
1->3:,0.448905,0.0,-,-,-,-,[ 0.000915 -0.000977 -0.000428]
2->3:,0.0997,0.0,-,-,-,-,[-0.279754 -0.286323 -0.030179]
1->4:,1.124965,0.0,-,-,-,-,[-0.001578 -0.001641  0.002825]
2->4:,0.775759,0.0,-,-,-,-,[0.048848 0.051693 0.00487 ]
3->4:,0.67606,0.068,-,-,-,-,[-1.425425 -1.422154 -0.152077]
1->5:,1.480969,0.001,-,-,-,-,[-0.007028 -0.006485  0.12644 ]
2->5:,1.131764,0.0,-,-,-,-,[ 3.6055e-02 -3.2563e-02  5.5000e-05]
3->5:,1.032064,0.054,-,-,-,-,[-1.029949  1.040355  0.013195]
4->5:,0.356004,0.0,-,-,-,-,[-0.014489  0.022138  0.000869]
1->6:,1.802316,0.001,-,-,-,-,[ 0.008119  0.007656 -0.147495]
2->6:,1.453111,0.0,-,-,-,-,[-0.047264  0.048052  0.000168]
3->6:,1.353411,0.086,-,-,-,-,[ 1.148986 -1.125715 -0.012674]
4->6:,0.677351,0.0,-,-,-,-,[ 0.022617 -0.024987 -0.000635]
5->6:,0.321347,0.0,-,-,-,-,[-0.010656  0.004486  0.000712]
1->7:,2.870122,0.001,-,-,-,-,[-0.078872 -0.084229 -0.008741]
2->7:,2.520917,0.0,-,-,-,-,[ 7.30e-05 -7.53e-04 -2.44e-04]
3->7:,2.421217,0.0,-,-,-,-,[ 9.800e-05  8.000e-05 -1.081e-03]
4->7:,1.745157,0.0,-,-,-,-,[-2.98e-04  2.59e-04 -6.80e-05]
5->7:,1.389153,0.0,-,-,-,-,[-1.61e-04  1.30e-05  5.39e-04]
6->7:,1.067806,0.0,-,-,-,-,[ 0.000255  0.000191 -0.000631]
1->8:,3.440342,0.0,-,-,-,-,[ 0.001363 -0.002821 -0.001797]
2->8:,3.091137,0.025,-,-,-,-,[-0.416785  0.396767  0.003787]
3->8:,2.991437,0.0,-,-,-,-,[-0.034545  0.037363  0.000209]
4->8:,2.315378,0.186,-,-,-,-,[ 1.329222 -1.227954 -0.010496]
5->8:,1.959374,0.032,-,-,-,-,[0.536916 0.617096 0.062131]
6->8:,1.638026,0.069,-,-,-,-,[-0.893139 -0.959675 -0.099365]
7->8:,0.57022,0.0,-,-,-,-,[ 4.000e-06  3.080e-04 -3.176e-03]
1->9:,3.691912,0.0,-,-,-,-,[-0.002128  0.001032 -0.001246]
2->9:,3.342707,0.129,-,-,-,-,[ 0.911204 -0.85979  -0.008014]
3->9:,3.243007,0.0,-,-,-,-,[ 0.022038 -0.014057 -0.000236]
4->9:,2.566947,0.143,-,-,-,-,[ 1.117198 -1.016469 -0.007983]
5->9:,2.210943,0.097,-,-,-,-,[0.899508 0.987894 0.10135 ]
6->9:,1.889596,0.047,-,-,-,-,[-0.677198 -0.736336 -0.075861]
7->9:,0.82179,0.0,-,-,-,-,[-0.001581 -0.001729  0.031083]
8->9:,0.251569,0.0,-,-,-,-,[ 0.004534 -0.005628 -0.00145 ]
1->10:,3.968772,0.0,-,-,-,-,[-7.42e-04 -9.20e-05  7.60e-05]
2->10:,3.619566,0.0,-,-,-,-,[ 0.00078   0.000878 -0.007821]
3->10:,3.519867,0.0,-,-,-,-,[-5.3e-05 -7.5e-05 -1.1e-05]
4->10:,2.843807,0.0,-,-,-,-,[-0.000303 -0.000408  0.004858]
5->10:,2.487803,0.0,-,-,-,-,[-0.001598 -0.002099  0.034854]
6->10:,2.166456,0.0,-,-,-,-,[ 0.001967  0.002518 -0.042276]
7->10:,1.09865,0.112,-,-,-,-,[1.465165 1.407787 0.153075]
8->10:,0.528429,0.0,-,-,-,-,[-4.0e-05  6.1e-05 -8.9e-05]
9->10:,0.27686,0.0,-,-,-,-,[ 1.86e-04  6.60e-05 -5.86e-04]
