Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.003498  0.000242  0.022089],0.056848,-,-,-
1,8.722082,0.443,[-0.007773  0.003532  0.027137],0.072309,0.0,0.0,[ 1.044433 -0.989106 -0.060604]
2,9.038419,0.0,[-0.012966 -0.001665  0.050008],0.131379,0.16,0.04,[0.003997 0.0169   0.006525]
3,9.170304,0.027,[-0.01245  -0.011616 -0.031077],0.090068,0.01,0.01,[-0.071154  0.032214  0.338943]
4,9.83237,0.0,[ 0.020153  0.028255 -0.030015],0.116626,5.07,3.2,[-0.000611 -0.001811 -0.004451]
5,10.200754,0.0,[ 0.005557 -0.011493  0.012914],0.046156,5.65,2.5,[-0.002434  0.00167  -0.001583]
6,10.523937,0.001,[ 0.001981 -0.008102  0.01435 ],0.042189,7.35,9.43,[-0.046936  0.045337  0.001536]
7,11.552833,0.0,[-0.011525 -0.007782 -0.002806],0.03606,32.24,59.27,[-0.005988  0.005082  0.000348]
8,12.15276,0.0,[ 0.006484 -0.000573  0.009446],0.029158,0.0,0.02,[-0.012512 -0.014058 -0.00125 ]
9,12.405694,0.0,[ 0.006929  0.000591 -0.002907],0.019157,0.02,0.02,[ 0.00364   0.003889 -0.002641]
10,12.643247,0.422,[ 0.010629  0.021723 -0.007008],0.063998,0.01,0.03,[ 0.878965 -0.767988  0.011003]
1->2:,0.316337,0.0,-,-,-,-,[-0.014382 -0.013806 -0.000861]
1->3:,0.448222,0.0,-,-,-,-,[-0.037681  0.032149 -0.002628]
2->3:,0.131885,0.0,-,-,-,-,[-0.269941 -0.277223 -0.030415]
1->4:,1.110288,0.0,-,-,-,-,[-0.094176 -0.094177 -0.012996]
2->4:,0.793951,0.0,-,-,-,-,[-0.012946 -0.015144 -0.020087]
3->4:,0.662066,0.066,-,-,-,-,[-1.419591 -1.422099 -0.151593]
1->5:,1.478672,0.001,-,-,-,-,[ 0.063445 -0.077136  0.127831]
2->5:,1.162336,0.0,-,-,-,-,[ 0.008907 -0.011874 -0.001184]
3->5:,1.03045,0.055,-,-,-,-,[ 1.043823 -1.051264 -0.012895]
4->5:,0.368385,0.0,-,-,-,-,[-0.006584  0.003738 -0.001073]
1->6:,1.801855,0.001,-,-,-,-,[-0.065847  0.079373 -0.147217]
2->6:,1.485518,0.0,-,-,-,-,[-0.017521  0.014746  0.000919]
3->6:,1.353633,0.084,-,-,-,-,[-1.137371  1.110855  0.010017]
4->6:,0.691567,0.0,-,-,-,-,[ 6.134e-03 -7.727e-03 -1.600e-05]
5->6:,0.323183,0.0,-,-,-,-,[-0.003375  0.006915  0.034149]
1->7:,2.83075,0.001,-,-,-,-,[0.07834  0.083251 0.008638]
2->7:,2.514414,0.0,-,-,-,-,[ 0.014965 -0.014875 -0.000608]
3->7:,2.382528,0.0,-,-,-,-,[-0.002913 -0.002549 -0.001064]
4->7:,1.720463,0.0,-,-,-,-,[-1.0275e-02  9.2730e-03  9.3000e-05]
5->7:,1.352078,0.0,-,-,-,-,[0.001505 0.001704 0.000405]
6->7:,1.028896,0.0,-,-,-,-,[-0.00635  -0.006749 -0.001021]
1->8:,3.430678,0.0,-,-,-,-,[0.027744 0.034386 0.001763]
2->8:,3.114341,0.03,-,-,-,-,[-0.456001  0.434019  0.011171]
3->8:,2.982456,0.0,-,-,-,-,[ 0.012487 -0.012632 -0.000456]
4->8:,2.32039,0.174,-,-,-,-,[ 1.283507 -1.190423  0.008972]
5->8:,1.952005,0.03,-,-,-,-,[-0.514725 -0.590958 -0.059056]
6->8:,1.628823,0.064,-,-,-,-,[0.86548  0.922328 0.095579]
7->8:,0.599927,0.0,-,-,-,-,[ 0.009403 -0.007735 -0.004013]
1->9:,3.683612,0.0,-,-,-,-,[-0.026061 -0.018195 -0.001537]
2->9:,3.367276,0.123,-,-,-,-,[-0.888242  0.840499  0.009341]
3->9:,3.23539,0.0,-,-,-,-,[ 2.983e-03 -5.499e-03  8.800e-05]
4->9:,2.573325,0.156,-,-,-,-,[-1.162267  1.062613 -0.014653]
5->9:,2.20494,0.102,-,-,-,-,[0.927641 1.012937 0.103656]
6->9:,1.881757,0.049,-,-,-,-,[-0.695929 -0.753046 -0.07748 ]
7->9:,0.852862,0.0,-,-,-,-,[-0.007115  0.010259 -0.030909]
8->9:,0.252934,0.0,-,-,-,-,[-0.009185 -0.002916  0.046972]
1->10:,3.921165,0.0,-,-,-,-,[ 0.000188  0.000258 -0.003501]
2->10:,3.604829,0.0,-,-,-,-,[-0.02655  -0.025741 -0.009807]
3->10:,3.472943,0.0,-,-,-,-,[ 0.000342 -0.000231  0.000421]
4->10:,2.810877,0.0,-,-,-,-,[0.004686 0.006785 0.004729]
5->10:,2.442493,0.0,-,-,-,-,[ 0.004966  0.000388 -0.034987]
6->10:,2.11931,0.0,-,-,-,-,[-0.004039 -0.002216  0.041518]
7->10:,1.090415,0.111,-,-,-,-,[1.455756 1.41332  0.153441]
8->10:,0.490487,0.0,-,-,-,-,[4.03e-04 5.00e-05 2.05e-04]
9->10:,0.237553,0.0,-,-,-,-,[-0.003652 -0.002974 -0.000671]
