Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 0.003065 -0.00244   0.001095],0.010339,-,-,-
1,8.740161,0.446,[ 0.002015 -0.002533  0.001283],0.008848,0.0,0.0,[-1.050058  0.99025   0.008768]
2,9.068616,0.001,[0.104953 0.075866 0.011752],0.330514,0.19,0.0,[ 0.008903 -0.001289 -0.058545]
3,9.133235,0.023,[0.073289 0.001532 0.002155],0.186402,0.0,0.01,[-0.012014 -0.021678  0.321676]
4,9.819178,0.0,[-0.122233 -0.160043 -0.016815],0.513642,4.88,3.04,[ 0.003423 -0.001036 -0.01933 ]
5,10.181762,0.0,[-0.048203  0.027054  0.00025 ],0.1405,4.5,1.67,[-9.600e-05 -5.690e-04  1.164e-03]
6,10.513023,0.0,[-0.048776  0.011758 -0.00103 ],0.127553,7.82,9.67,[ 0.003363 -0.00099  -0.009041]
7,11.532193,0.0,[0.105631 0.063418 0.008627],0.313926,32.14,58.37,[ 3.0382e-02 -1.0738e-02 -4.0000e-06]
8,12.180006,0.0,[0.001712 0.041113 0.002394],0.104766,0.0,0.0,[0.000222 0.000265 0.001685]
9,12.433094,0.0,[-0.002838  0.023821  0.00171 ],0.061131,0.0,0.0,[ 0.000188  0.000316 -0.005696]
10,12.635434,0.414,[-0.088556 -0.129167 -0.012282],0.399283,0.06,0.12,[-0.893884  0.73382   0.002338]
1->2:,0.328455,0.0,-,-,-,-,[-0.000827 -0.000308 -0.001268]
1->3:,0.393074,0.0,-,-,-,-,[ 0.002038 -0.001525  0.002436]
2->3:,0.064619,0.0,-,-,-,-,[-0.305428 -0.300901 -0.031374]
1->4:,1.079018,0.0,-,-,-,-,[ 0.002707  0.003006 -0.001236]
2->4:,0.750563,0.002,-,-,-,-,[-0.226501 -0.23388  -0.02344 ]
3->4:,0.685944,0.066,-,-,-,-,[1.386109 1.418702 0.148861]
1->5:,1.441601,0.0,-,-,-,-,[-0.007299 -0.004871  0.11378 ]
2->5:,1.113146,0.001,-,-,-,-,[ 0.144824 -0.151646 -0.002767]
3->5:,1.048528,0.046,-,-,-,-,[-0.969232  0.931437  0.010081]
4->5:,0.362584,0.0,-,-,-,-,[ 0.074049 -0.050281  0.000859]
1->6:,1.772862,0.001,-,-,-,-,[ 0.009333  0.007054 -0.155182]
2->6:,1.444407,0.003,-,-,-,-,[-0.210981  0.200945  0.003064]
3->6:,1.379788,0.091,-,-,-,-,[ 1.172146 -1.142302 -0.013144]
4->6:,0.693844,0.0,-,-,-,-,[-0.090542  0.083374  0.000324]
5->6:,0.331261,0.0,-,-,-,-,[ 0.030252 -0.024042  0.001623]
1->7:,2.792032,0.001,-,-,-,-,[-0.077403 -0.085243 -0.008637]
2->7:,2.463577,0.0,-,-,-,-,[ 0.001334 -0.000155  0.003666]
3->7:,2.398958,0.0,-,-,-,-,[ 0.000475  0.000247 -0.002555]
4->7:,1.713014,0.0,-,-,-,-,[ 0.000488 -0.000513  0.000536]
5->7:,1.350431,0.0,-,-,-,-,[ 5.900e-05 -3.270e-04  1.373e-03]
6->7:,1.01917,0.0,-,-,-,-,[ 0.000297  0.00056  -0.001678]
1->8:,3.439845,0.0,-,-,-,-,[-0.005753  0.00213  -0.000992]
2->8:,3.11139,0.014,-,-,-,-,[-0.30864   0.287526  0.002405]
3->8:,3.046771,0.002,-,-,-,-,[-0.138592  0.100925  0.000347]
4->8:,2.360828,0.215,-,-,-,-,[-1.416744  1.310136  0.012384]
5->8:,1.998244,0.036,-,-,-,-,[0.582808 0.632665 0.064693]
6->8:,1.666983,0.086,-,-,-,-,[-0.959431 -1.085975 -0.109131]
7->8:,0.647813,0.0,-,-,-,-,[-0.000266  0.000184 -0.000272]
1->9:,3.692934,0.0,-,-,-,-,[-0.002967  0.004206  0.00258 ]
2->9:,3.364479,0.139,-,-,-,-,[-0.960012  0.871886  0.007197]
3->9:,3.29986,0.002,-,-,-,-,[-0.106173  0.128414  0.001854]
4->9:,2.613916,0.112,-,-,-,-,[ 0.969608 -0.898936 -0.008736]
5->9:,2.251332,0.082,-,-,-,-,[-0.807384 -0.909894 -0.0916  ]
6->9:,1.920072,0.042,-,-,-,-,[0.632986 0.698811 0.070971]
7->9:,0.900902,0.0,-,-,-,-,[ 0.001549  0.001699 -0.031076]
8->9:,0.253088,0.0,-,-,-,-,[-0.001246 -0.020024  0.001099]
1->10:,3.895273,0.0,-,-,-,-,[0.002263 0.003633 0.000181]
2->10:,3.566818,0.0,-,-,-,-,[-0.00092  -0.001107  0.006274]
3->10:,3.5022,0.0,-,-,-,-,[-0.000349 -0.000408  0.001991]
4->10:,2.816256,0.0,-,-,-,-,[-0.000374 -0.000635  0.006337]
5->10:,2.453672,0.0,-,-,-,-,[ 0.001433  0.001968 -0.032723]
6->10:,2.122412,0.0,-,-,-,-,[-0.001956 -0.002572  0.043666]
7->10:,1.103242,0.112,-,-,-,-,[-1.454794 -1.421242 -0.152034]
8->10:,0.455428,0.0,-,-,-,-,[-2.12e-04  7.10e-05 -2.00e-04]
9->10:,0.20234,0.0,-,-,-,-,[ 0.000134  0.000345 -0.001666]
