Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 0.002057  0.000969 -0.021175],0.054132,-,-,-
1,8.722315,0.443,[ 0.006415 -0.002424 -0.025881],0.068054,0.0,0.0,[-1.044452  0.989239  0.06066 ]
2,9.038639,0.0,[ 0.004016  0.019756 -0.047235],0.130536,0.16,0.04,[0.008291 0.011523 0.010826]
3,9.170231,0.027,[0.01825  0.037358 0.031492],0.132571,0.01,0.01,[-0.071008  0.031802  0.338753]
4,9.832626,0.0,[-0.048867 -0.045344  0.026249],0.182105,5.07,3.2,[ 2.465e-03 -6.100e-05  7.204e-03]
5,10.200851,0.0,[ 0.00965  -0.008178 -0.01276 ],0.045667,5.65,2.5,[-0.002245  0.002053 -0.000843]
6,10.523999,0.001,[ 0.006207 -0.007373 -0.014402],0.044046,7.35,9.42,[ 0.046312 -0.043199 -0.00462 ]
7,11.552896,0.0,[0.020209 0.027016 0.004355],0.086467,32.24,59.26,[ 0.011451 -0.005313  0.000771]
8,12.152968,0.0,[ 0.007631 -0.003895 -0.008752],0.031128,0.0,0.01,[0.012391 0.014049 0.001245]
9,12.405829,0.0,[ 0.003434 -0.003579  0.002766],0.014435,0.02,0.02,[ 0.003809  0.003821 -0.002653]
10,12.64357,0.422,[-0.043513 -0.025632  0.004732],0.128922,0.02,0.03,[-0.878765  0.768129 -0.010987]
1->2:,0.316323,0.0,-,-,-,-,[-0.014772 -0.013318 -0.001072]
1->3:,0.447916,0.0,-,-,-,-,[-0.03688   0.029559 -0.004035]
2->3:,0.131593,0.0,-,-,-,-,[0.270819 0.27756  0.031545]
1->4:,1.110311,0.0,-,-,-,-,[0.093105 0.093947 0.012901]
2->4:,0.793988,0.0,-,-,-,-,[-0.032662 -0.028963 -0.02108 ]
3->4:,0.662395,0.066,-,-,-,-,[-1.419005 -1.421279 -0.151283]
1->5:,1.478536,0.001,-,-,-,-,[ 0.063263 -0.077001  0.127807]
2->5:,1.162213,0.0,-,-,-,-,[-0.021474  0.021418  0.000575]
3->5:,1.03062,0.055,-,-,-,-,[-1.043641  1.051392  0.012632]
4->5:,0.368225,0.0,-,-,-,-,[-0.015419  0.018675 -0.000186]
1->6:,1.801683,0.001,-,-,-,-,[ 0.065638 -0.079429  0.14714 ]
2->6:,1.48536,0.0,-,-,-,-,[-0.032561  0.030701  0.000275]
3->6:,1.353767,0.084,-,-,-,-,[-1.136636  1.110208  0.010019]
4->6:,0.691372,0.0,-,-,-,-,[-0.021992  0.020793  0.000394]
5->6:,0.323147,0.0,-,-,-,-,[ 0.006334 -0.004849  0.032654]
1->7:,2.83058,0.001,-,-,-,-,[-0.078297 -0.083338 -0.00869 ]
2->7:,2.514257,0.0,-,-,-,-,[ 0.015095 -0.013632  0.001608]
3->7:,2.382664,0.0,-,-,-,-,[-0.003064 -0.002321 -0.001102]
4->7:,1.720269,0.0,-,-,-,-,[ 0.009756 -0.008889  0.000399]
5->7:,1.352044,0.0,-,-,-,-,[0.001243 0.001823 0.00064 ]
6->7:,1.028897,0.0,-,-,-,-,[0.006003 0.00655  0.001242]
1->8:,3.430653,0.0,-,-,-,-,[-0.030961 -0.028916 -0.00188 ]
2->8:,3.114329,0.03,-,-,-,-,[-0.454463  0.432618  0.011218]
3->8:,2.982737,0.0,-,-,-,-,[ 0.023254 -0.034642 -0.000477]
4->8:,2.320342,0.175,-,-,-,-,[-1.284857  1.191413 -0.008888]
5->8:,1.952117,0.03,-,-,-,-,[-0.515861 -0.592424 -0.059211]
6->8:,1.628969,0.064,-,-,-,-,[-0.866123 -0.923142 -0.095638]
7->8:,0.600072,0.0,-,-,-,-,[-0.009348  0.007643  0.003981]
1->9:,3.683513,0.0,-,-,-,-,[-0.021923 -0.019644 -0.001164]
2->9:,3.36719,0.124,-,-,-,-,[ 0.888756 -0.841131 -0.009369]
3->9:,3.235597,0.0,-,-,-,-,[-1.4743e-02 -1.4500e-03  4.9000e-05]
4->9:,2.573202,0.156,-,-,-,-,[-1.161015  1.061026 -0.014496]
5->9:,2.204977,0.102,-,-,-,-,[-0.927053 -1.012616 -0.103573]
6->9:,1.88183,0.049,-,-,-,-,[-0.69476  -0.751871 -0.07729 ]
7->9:,0.852933,0.0,-,-,-,-,[-0.007118  0.010612 -0.030884]
8->9:,0.252861,0.0,-,-,-,-,[-0.006712  0.000823  0.04533 ]
1->10:,3.921255,0.0,-,-,-,-,[ 6.330e-04 -9.000e-05  3.374e-03]
2->10:,3.604932,0.0,-,-,-,-,[-0.026124 -0.025797 -0.009776]
3->10:,3.473339,0.0,-,-,-,-,[0.000907 0.000395 0.000599]
4->10:,2.810944,0.0,-,-,-,-,[-0.00462  -0.006726 -0.004705]
5->10:,2.442719,0.0,-,-,-,-,[ 0.004875  0.000357 -0.035007]
6->10:,2.119572,0.0,-,-,-,-,[ 0.003939  0.0021   -0.041507]
7->10:,1.090675,0.111,-,-,-,-,[-1.455271 -1.413431 -0.153421]
8->10:,0.490602,0.0,-,-,-,-,[-5.04e-04  2.85e-04 -5.30e-05]
9->10:,0.237742,0.0,-,-,-,-,[-0.003641 -0.002944 -0.000929]
