Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-4.0e-06  1.0e-06  1.6e-05],4.2e-05,-,-,-
1,8.718423,0.445,[-4.0e-06  0.0e+00  1.9e-05],5e-05,0.0,0.0,[-1.047052  0.994426  0.009705]
2,8.962903,0.0,[-5.1e-05  5.6e-05  3.7e-05],0.000216,0.15,0.01,[ 4.97e-04 -4.55e-04 -1.00e-05]
3,9.142822,0.024,[ 4.5e-05  4.3e-05 -1.7e-05],0.000163,0.0,0.0,[ 0.015523  0.019808 -0.325881]
4,9.751067,0.0,[-5.0e-05 -4.9e-05 -2.8e-05],0.000191,4.59,2.74,[ 1.61e-04 -1.50e-04 -6.00e-06]
5,10.15943,0.0,[ 2.7e-05 -4.6e-05  0.0e+00],0.000137,7.33,3.74,[-3.2e-05 -2.1e-05  3.0e-06]
6,10.511871,0.0,[ 5.0e-06 -2.6e-05  1.8e-05],8.2e-05,4.65,7.13,[6.9e-05 4.0e-06 9.0e-06]
7,11.459793,0.0,[3.8e-05 2.6e-05 2.0e-06],0.000118,32.87,62.41,[-3.4e-05 -2.7e-05  4.3e-05]
8,12.069496,0.0,[ 4.3e-05 -1.9e-05  1.6e-05],0.000126,0.0,0.0,[2.2e-05 2.3e-05 5.0e-06]
9,12.345279,0.0,[ 2.3e-05  8.0e-06 -9.0e-06],6.5e-05,0.0,0.0,[ 4.0e-06  4.0e-06 -2.6e-05]
10,12.511557,0.439,[-7.8e-05  2.0e-06 -9.0e-06],0.0002,0.0,0.0,[ 0.867656 -0.82482  -0.008197]
1->2:,0.24448,0.0,-,-,-,-,[-3.2e-05 -3.4e-05  2.0e-06]
1->3:,0.424399,0.0,-,-,-,-,[-2.5e-05  3.2e-05  5.0e-06]
2->3:,0.179919,0.001,-,-,-,-,[0.272585 0.286771 0.030415]
1->4:,1.032644,0.0,-,-,-,-,[1.99e-04 2.09e-04 5.60e-05]
2->4:,0.788164,0.0,-,-,-,-,[-3.8e-05 -6.0e-06  1.1e-05]
3->4:,0.608245,0.059,-,-,-,-,[-1.366631 -1.438285 -0.152522]
1->5:,1.441007,0.001,-,-,-,-,[-0.007082 -0.008499  0.143602]
2->5:,1.196527,0.0,-,-,-,-,[ 2.0e-05 -1.3e-05 -5.9e-05]
3->5:,1.016608,0.078,-,-,-,-,[ 1.28026  -1.215135 -0.011936]
4->5:,0.408363,0.0,-,-,-,-,[ 3.7e-05 -3.9e-05  2.9e-05]
1->6:,1.793449,0.001,-,-,-,-,[ 0.005724  0.006904 -0.116392]
2->6:,1.548968,0.0,-,-,-,-,[-2.2e-05  1.3e-05  6.1e-05]
3->6:,1.36905,0.057,-,-,-,-,[-0.949412  0.901486  0.008877]
4->6:,0.760805,0.0,-,-,-,-,[-3.8e-05  2.4e-05 -2.0e-05]
5->6:,0.352442,0.0,-,-,-,-,[-1.0e-05  2.0e-05  2.3e-05]
1->7:,2.74137,0.001,-,-,-,-,[0.074414 0.078264 0.008302]
2->7:,2.49689,0.0,-,-,-,-,[-6.4e-05 -4.4e-05  2.0e-06]
3->7:,2.316971,0.0,-,-,-,-,[6.e-06 6.e-06 2.e-06]
4->7:,1.708726,0.0,-,-,-,-,[-6.e-06  8.e-06  2.e-06]
5->7:,1.300363,0.0,-,-,-,-,[-1.2e-05  1.5e-05 -0.0e+00]
6->7:,0.947921,0.0,-,-,-,-,[-1.e-06 -7.e-06 -0.e+00]
1->8:,3.351074,0.0,-,-,-,-,[-3.96e-04  3.34e-04  3.00e-06]
2->8:,3.106593,0.046,-,-,-,-,[-0.565395  0.53692   0.005275]
3->8:,2.926674,0.0,-,-,-,-,[ 2.3e-05 -4.5e-05 -3.8e-05]
4->8:,2.318429,0.135,-,-,-,-,[-1.117751  1.061896  0.010511]
5->8:,1.910066,0.029,-,-,-,-,[0.542463 0.569989 0.060486]
6->8:,1.557625,0.038,-,-,-,-,[-0.685827 -0.721469 -0.076522]
7->8:,0.609704,0.0,-,-,-,-,[-0.000404 -0.000549  0.008793]
1->9:,3.626857,0.0,-,-,-,-,[ 2.21e-04 -2.50e-04 -5.00e-06]
2->9:,3.382376,0.11,-,-,-,-,[ 0.836072 -0.794049 -0.007823]
3->9:,3.202457,0.0,-,-,-,-,[-1.5e-05 -3.4e-05 -6.4e-05]
4->9:,2.594212,0.199,-,-,-,-,[-1.283953  1.22005   0.012103]
5->9:,2.185849,0.146,-,-,-,-,[1.13433  1.192644 0.126526]
6->9:,1.833408,0.035,-,-,-,-,[-0.608381 -0.63974  -0.067866]
7->9:,0.885487,0.0,-,-,-,-,[ 0.001485  0.001804 -0.030316]
8->9:,0.275783,0.0,-,-,-,-,[-6.e-06  3.e-05 -3.e-05]
1->10:,3.793134,0.0,-,-,-,-,[-2.e-06 -1.e-06  2.e-06]
2->10:,3.548654,0.0,-,-,-,-,[4.9e-05 5.0e-05 9.3e-05]
3->10:,3.368735,0.0,-,-,-,-,[-1.1e-05 -1.1e-05  0.0e+00]
4->10:,2.76049,0.0,-,-,-,-,[1.1e-05 1.1e-05 4.4e-05]
5->10:,2.352127,0.0,-,-,-,-,[-0.001919 -0.002427  0.040081]
6->10:,1.999685,0.0,-,-,-,-,[ 0.00156   0.001967 -0.032531]
7->10:,1.051764,0.105,-,-,-,-,[-1.383378 -1.456532 -0.154429]
8->10:,0.44206,0.0,-,-,-,-,[ 8.e-06 -9.e-06  0.e+00]
9->10:,0.166277,0.0,-,-,-,-,[-4.e-06  8.e-06 -0.e+00]
