Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000271  0.000919 -0.004943],0.012797,-,-,-
1,8.735825,0.445,[ 9.900e-05  5.830e-04 -6.106e-03],0.015593,0.0,0.0,[ 1.045845 -0.993533 -0.022063]
2,9.053687,0.0,[-0.001196  0.012434 -0.010694],0.041795,0.16,0.0,[-0.004308 -0.000225 -0.004834]
3,9.170516,0.025,[0.006598 0.017548 0.008078],0.051887,0.0,0.0,[-0.029754 -0.006689  0.334258]
4,9.833317,0.0,[-0.023126 -0.017706  0.005161],0.075184,4.99,3.07,[-0.001419  0.000904 -0.002877]
5,10.211084,0.0,[ 0.008379 -0.009687 -0.002755],0.033298,5.92,2.65,[-9.30e-05  2.58e-04  1.81e-04]
6,10.534646,0.0,[ 0.004102 -0.007179 -0.00403 ],0.02338,6.88,9.04,[ 0.011184 -0.009855 -0.001853]
7,11.557054,0.0,[0.008395 0.014043 0.001666],0.0418,31.99,59.29,[-0.00451   0.001841 -0.000452]
8,12.16445,0.0,[ 0.006978 -0.002398 -0.001226],0.019012,0.0,0.0,[-0.003157 -0.00334  -0.000459]
9,12.416228,0.0,[ 0.004705 -0.002098  0.000149],0.0131,0.0,0.0,[-0.000927 -0.000787  0.000972]
10,12.646176,0.422,[-0.022552 -0.008423  0.000422],0.061199,0.0,0.0,[-0.859951  0.789365  0.002602]
1->2:,0.317862,0.0,-,-,-,-,[-3.674e-03 -3.628e-03 -6.900e-05]
1->3:,0.434691,0.0,-,-,-,-,[ 0.008597 -0.007266  0.000903]
2->3:,0.116828,0.0,-,-,-,-,[-0.27455  -0.286587 -0.030305]
1->4:,1.097493,0.0,-,-,-,-,[0.023226 0.023519 0.005017]
2->4:,0.77963,0.0,-,-,-,-,[-0.017348 -0.014559 -0.00596 ]
3->4:,0.662802,0.066,-,-,-,-,[1.413983 1.432342 0.152078]
1->5:,1.47526,0.001,-,-,-,-,[-0.011688  0.025757 -0.131791]
2->5:,1.157397,0.0,-,-,-,-,[ 1.2038e-02 -1.0603e-02  7.6000e-05]
3->5:,1.040569,0.06,-,-,-,-,[-1.08084   1.083321  0.013222]
4->5:,0.377767,0.0,-,-,-,-,[ 0.007488 -0.010598 -0.000325]
1->6:,1.798822,0.001,-,-,-,-,[-0.011056  0.025698 -0.143548]
2->6:,1.480959,0.0,-,-,-,-,[ 0.015052 -0.015086  0.000183]
3->6:,1.364131,0.08,-,-,-,-,[-1.115831  1.076919  0.010805]
4->6:,0.701329,0.0,-,-,-,-,[ 0.011395 -0.009848 -0.000309]
5->6:,0.323562,0.0,-,-,-,-,[ 0.005173 -0.005585  0.007537]
1->7:,2.821229,0.001,-,-,-,-,[-0.078765 -0.082662 -0.008643]
2->7:,2.503367,0.0,-,-,-,-,[ 0.003753 -0.003006  0.00112 ]
3->7:,2.386539,0.0,-,-,-,-,[ 0.000785  0.000664 -0.000369]
4->7:,1.723737,0.0,-,-,-,-,[ 0.002257 -0.00214   0.00025 ]
5->7:,1.34597,0.0,-,-,-,-,[-0.000234 -0.000533 -0.000252]
6->7:,1.022408,0.0,-,-,-,-,[-0.00138  -0.001525 -0.000389]
1->8:,3.428625,0.0,-,-,-,-,[-0.009127 -0.00542  -0.000507]
2->8:,3.110762,0.026,-,-,-,-,[-0.418853  0.404382  0.005964]
3->8:,2.993934,0.0,-,-,-,-,[-1.0836e-02  1.6999e-02  9.3000e-05]
4->8:,2.331132,0.186,-,-,-,-,[-1.320432  1.227909  0.005782]
5->8:,1.953365,0.036,-,-,-,-,[0.570486 0.64976  0.065556]
6->8:,1.629803,0.065,-,-,-,-,[0.884678 0.916565 0.096345]
7->8:,0.607395,0.0,-,-,-,-,[-0.002295  0.001983  0.003408]
1->9:,3.680404,0.0,-,-,-,-,[-0.003645 -0.005822 -0.000131]
2->9:,3.362541,0.129,-,-,-,-,[ 0.902769 -0.863998 -0.009052]
3->9:,3.245713,0.0,-,-,-,-,[ 9.132e-03  4.840e-04 -4.500e-05]
4->9:,2.582911,0.145,-,-,-,-,[-1.118891  1.022768  0.002498]
5->9:,2.205144,0.103,-,-,-,-,[0.941567 1.006032 0.104274]
6->9:,1.881582,0.042,-,-,-,-,[0.647923 0.692053 0.071795]
7->9:,0.859174,0.0,-,-,-,-,[-0.000396  0.004044 -0.031094]
8->9:,0.251779,0.0,-,-,-,-,[-6.0000e-05  8.7700e-04  1.0837e-02]
1->10:,3.910351,0.0,-,-,-,-,[-0.000455 -0.000113 -0.0008  ]
2->10:,3.592488,0.0,-,-,-,-,[0.006135 0.006273 0.005235]
3->10:,3.47566,0.0,-,-,-,-,[2.14e-04 9.10e-05 1.06e-04]
4->10:,2.812858,0.0,-,-,-,-,[0.001532 0.001258 0.002019]
5->10:,2.435091,0.0,-,-,-,-,[ 0.002318  0.001516 -0.036278]
6->10:,2.111529,0.0,-,-,-,-,[ 0.002107  0.002047 -0.040507]
7->10:,1.089121,0.111,-,-,-,-,[1.435334 1.436172 0.153446]
8->10:,0.481726,0.0,-,-,-,-,[ 1.4e-04 -6.2e-05 -2.7e-05]
9->10:,0.229947,0.0,-,-,-,-,[0.000736 0.000759 0.000314]
