Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 7.36e-04 -7.03e-04  9.00e-06],0.002587,-,-,-
1,8.731824,0.446,[ 7.12e-04 -6.81e-04  1.20e-05],0.002503,0.0,0.0,[ 1.047181 -0.994549 -0.009709]
2,8.952414,0.0,[-0.008991  0.008527  0.000119],0.031496,0.15,0.01,[ 0.000551 -0.000507  0.      ]
3,9.141555,0.024,[ 0.028642 -0.027219 -0.00029 ],0.100434,0.0,0.0,[-0.0154   -0.01967   0.323484]
4,9.7382,0.0,[ 0.011116 -0.010503 -0.000122],0.038873,4.49,2.67,[-1.66e-04  1.56e-04 -7.00e-06]
5,10.158501,0.0,[-0.023154  0.021946  0.000215],0.081088,7.45,3.85,[ 0.00024   0.000279 -0.004274]
6,10.520849,0.0,[-7.969e-03  7.547e-03  9.400e-05],0.027898,4.32,6.82,[-0.00025  -0.000232  0.003757]
7,11.433692,0.0,[ 0.017932 -0.01703  -0.000169],0.062859,33.0,62.96,[0.014201 0.014959 0.001539]
8,12.068345,0.0,[ 1.625e-03 -1.517e-03  2.000e-06],0.00565,0.0,0.0,[-2.1e-05 -2.3e-05 -6.0e-06]
9,12.346843,0.0,[-8.414e-03  8.035e-03  7.200e-05],0.029572,0.0,0.0,[ 1.0e-06  0.0e+00 -3.4e-05]
10,12.476731,0.441,[ 1.459e-03 -1.344e-03 -1.600e-05],0.005043,0.04,0.01,[-0.870667  0.827861  0.008235]
1->2:,0.22059,0.0,-,-,-,-,[ 3.9e-05  3.1e-05 -3.0e-06]
1->3:,0.409731,0.0,-,-,-,-,[-1.6e-05  5.1e-05 -7.2e-05]
2->3:,0.189141,0.001,-,-,-,-,[-0.274151 -0.288441 -0.030591]
1->4:,1.006376,0.0,-,-,-,-,[2.07e-04 2.20e-04 6.10e-05]
2->4:,0.785786,0.0,-,-,-,-,[ 5.038e-03 -4.801e-03 -6.100e-05]
3->4:,0.596645,0.058,-,-,-,-,[-1.363484 -1.435088 -0.152177]
1->5:,1.426677,0.001,-,-,-,-,[-0.007142 -0.008548  0.144577]
2->5:,1.206087,0.0,-,-,-,-,[0.003421 0.003579 0.000447]
3->5:,1.016946,0.08,-,-,-,-,[ 1.302741 -1.236407 -0.01214 ]
4->5:,0.420301,0.0,-,-,-,-,[0.00734  0.007718 0.000848]
1->6:,1.789025,0.001,-,-,-,-,[ 0.005567  0.006704 -0.113129]
2->6:,1.568435,0.0,-,-,-,-,[0.002516 0.002677 0.000217]
3->6:,1.379294,0.054,-,-,-,-,[-0.918135  0.871753  0.008581]
4->6:,0.782649,0.0,-,-,-,-,[-0.002559 -0.002685 -0.000304]
5->6:,0.362348,0.0,-,-,-,-,[ 1.0495e-02 -9.9410e-03 -7.6000e-05]
1->7:,2.701868,0.001,-,-,-,-,[0.073399 0.077192 0.008189]
2->7:,2.481278,0.0,-,-,-,-,[ 9.70e-05  8.30e-05 -5.87e-04]
3->7:,2.292137,0.0,-,-,-,-,[5.e-06 7.e-06 5.e-06]
4->7:,1.695492,0.0,-,-,-,-,[-2.70e-05 -1.70e-05  4.25e-04]
5->7:,1.275191,0.0,-,-,-,-,[-1.2e-05  1.6e-05  1.0e-06]
6->7:,0.912843,0.0,-,-,-,-,[-1.e-06 -7.e-06 -1.e-06]
1->8:,3.336521,0.0,-,-,-,-,[-4.33e-04  3.68e-04  6.00e-06]
2->8:,3.115931,0.047,-,-,-,-,[ 0.571703 -0.542925 -0.005335]
3->8:,2.92679,0.0,-,-,-,-,[0.002059 0.002175 0.000194]
4->8:,2.330145,0.133,-,-,-,-,[-1.10632   1.051082  0.010406]
5->8:,1.909844,0.03,-,-,-,-,[0.54773  0.575478 0.061071]
6->8:,1.547496,0.036,-,-,-,-,[-0.668083 -0.702757 -0.07454 ]
7->8:,0.634653,0.0,-,-,-,-,[-0.000421 -0.000571  0.009157]
1->9:,3.615018,0.0,-,-,-,-,[-2.55e-04  2.86e-04  3.00e-06]
2->9:,3.394429,0.11,-,-,-,-,[ 0.833323 -0.791469 -0.007798]
3->9:,3.205287,0.0,-,-,-,-,[-0.004443 -0.004664 -0.000433]
4->9:,2.608642,0.202,-,-,-,-,[ 1.289986 -1.225852 -0.012163]
5->9:,2.188342,0.151,-,-,-,-,[-1.153274 -1.212454 -0.128634]
6->9:,1.825993,0.032,-,-,-,-,[0.585087 0.6152   0.065265]
7->9:,0.91315,0.0,-,-,-,-,[-0.001486 -0.001795  0.03025 ]
8->9:,0.278498,0.0,-,-,-,-,[ 1.1487e-02 -1.0945e-02 -8.0000e-05]
1->10:,3.744907,0.0,-,-,-,-,[ 5.76e-04 -5.52e-04 -3.00e-06]
2->10:,3.524317,0.0,-,-,-,-,[-4.80e-05 -5.00e-05 -1.06e-04]
3->10:,3.335176,0.0,-,-,-,-,[-5.00e-05 -6.10e-05  8.17e-04]
4->10:,2.738531,0.0,-,-,-,-,[1.1e-05 1.1e-05 5.3e-05]
5->10:,2.318231,0.0,-,-,-,-,[-0.001935 -0.002447  0.040402]
6->10:,1.955882,0.0,-,-,-,-,[ 0.001495  0.001885 -0.031165]
7->10:,1.043039,0.103,-,-,-,-,[-1.381299 -1.454581 -0.154211]
8->10:,0.408386,0.0,-,-,-,-,[ 8.e-06 -8.e-06  1.e-06]
9->10:,0.129889,0.0,-,-,-,-,[ 3.e-06 -9.e-06 -1.e-06]
