Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-1.0e-05  7.0e-06  1.6e-05],5.2e-05,-,-,-
1,8.755718,0.0,[ 4.0e-06 -0.0e+00  3.6e-05],9.1e-05,0.66,0.02,[-3.93e-04  3.95e-04  1.00e-06]
2,9.005312,0.459,[-9.0e-06  6.0e-06  1.7e-05],5.2e-05,0.0,0.0,[ 1.045775 -0.993227 -0.009835]
3,9.114388,0.017,[-1.56e-04  3.34e-04 -8.00e-06],0.000937,0.0,0.0,[ 0.012705  0.017268 -0.276665]
4,9.468525,0.0,[-1.64e-04 -4.10e-05 -2.90e-05],0.000436,2.3,1.47,[ 3.48e-04 -3.23e-04 -1.30e-05]
5,10.074842,0.0,[ 2.71e-04 -2.77e-04 -1.00e-05],0.000984,6.63,3.5,[7.1e-05 2.0e-05 3.7e-05]
6,10.744383,0.0,[ 3.2e-05 -4.9e-05  3.1e-05],0.000167,1.46,3.93,[-7.0e-05 -7.0e-06 -2.9e-05]
7,10.920222,0.0,[-9.80e-05  1.83e-04  6.00e-06],0.000528,135.79,76.44,[6.6e-05 9.0e-05 5.8e-05]
8,11.775001,0.486,[-1.e-04 -1.e-05 -8.e-06],0.000256,0.0,0.0,[-0.939414  0.895456  0.009003]
9,12.049884,0.0,[1.3e-05 4.0e-06 2.5e-05],7.2e-05,0.0,0.0,[ 2.81e-04  2.95e-04 -7.00e-06]
10,12.080088,0.543,[ 1.85e-04 -2.02e-04  3.00e-06],0.000696,0.0,0.0,[-0.931367 -0.977488 -0.103781]
1->2:,0.249595,0.0,-,-,-,-,[ 1.78e-04  1.88e-04 -1.50e-05]
1->3:,0.35867,0.002,-,-,-,-,[0.31968  0.336792 0.035699]
2->3:,0.109075,0.0,-,-,-,-,[5.01e-04 4.35e-04 4.60e-05]
1->4:,0.712807,0.0,-,-,-,-,[ 1.1e-05 -2.4e-05  1.5e-05]
2->4:,0.463212,0.0,-,-,-,-,[-0.000746 -0.000786 -0.000165]
3->4:,0.354137,0.031,-,-,-,-,[-1.299454 -1.369778 -0.145157]
1->5:,1.319124,0.0,-,-,-,-,[-3.8e-05 -1.1e-05 -6.0e-05]
2->5:,1.069529,0.0,-,-,-,-,[-0.007377 -0.007374  0.135623]
3->5:,0.960454,0.101,-,-,-,-,[-1.501411  1.423624  0.013843]
4->5:,0.606317,0.0,-,-,-,-,[ 0.00e+00  1.49e-04 -4.00e-06]
1->6:,1.988665,0.0,-,-,-,-,[-1.1e-05 -3.5e-05  2.1e-05]
2->6:,1.739071,0.0,-,-,-,-,[ 0.004387  0.004831 -0.084864]
3->6:,1.629995,0.022,-,-,-,-,[ 0.540005 -0.512434 -0.004987]
4->6:,1.275859,0.0,-,-,-,-,[ 2.6e-05 -3.4e-05 -6.0e-06]
5->6:,0.669541,0.0,-,-,-,-,[-5.3e-05  5.7e-05  1.5e-05]
1->7:,2.164504,0.0,-,-,-,-,[-2.6e-05  4.0e-06  2.0e-06]
2->7:,1.914909,0.0,-,-,-,-,[-0.047571 -0.04991  -0.0053  ]
3->7:,1.805834,0.0,-,-,-,-,[1.8e-05 1.8e-05 7.1e-05]
4->7:,1.451697,0.0,-,-,-,-,[-8.e-06  8.e-06 -0.e+00]
5->7:,0.84538,0.0,-,-,-,-,[ 1.9e-05 -2.2e-05  0.0e+00]
6->7:,0.175839,0.0,-,-,-,-,[ 5.e-06 -3.e-06 -0.e+00]
1->8:,3.019283,0.0,-,-,-,-,[-4.50e-05 -4.60e-05 -1.91e-04]
2->8:,2.769688,0.0,-,-,-,-,[-8.e-06  2.e-06  1.e-06]
3->8:,2.660613,0.0,-,-,-,-,[2.0e-05 1.9e-05 6.0e-06]
4->8:,2.306476,0.0,-,-,-,-,[-1.0e-05 -1.0e-05 -1.7e-04]
5->8:,1.700159,0.0,-,-,-,-,[-0.001733 -0.002193  0.036205]
6->8:,1.030617,0.0,-,-,-,-,[ 0.000739  0.000932 -0.01541 ]
7->8:,0.854779,0.08,-,-,-,-,[1.34224  1.416168 0.150015]
1->9:,3.294166,0.066,-,-,-,-,[ 0.653152 -0.620614 -0.006171]
2->9:,3.044571,0.0,-,-,-,-,[-1.7e-05 -3.4e-05 -1.0e-06]
3->9:,2.935496,0.0,-,-,-,-,[-1.8e-05  7.7e-05  3.0e-05]
4->9:,2.581359,0.106,-,-,-,-,[ 0.938637 -0.892377 -0.008871]
5->9:,1.975042,0.027,-,-,-,-,[0.513344 0.538344 0.057176]
6->9:,1.305501,0.016,-,-,-,-,[-0.481788 -0.506339 -0.053727]
7->9:,1.129662,0.0,-,-,-,-,[ 0.000267  0.001353 -0.015162]
8->9:,0.274883,0.0,-,-,-,-,[ 9.0e-06 -1.2e-05  0.0e+00]
1->10:,3.324371,0.002,-,-,-,-,[-0.008086 -0.010583  0.172246]
2->10:,3.074776,0.0,-,-,-,-,[-1.2e-05 -6.0e-06  6.5e-05]
3->10:,2.9657,0.0,-,-,-,-,[-6.e-06 -0.e+00 -5.e-06]
4->10:,2.611564,0.0,-,-,-,-,[-0.002847 -0.004137  0.064513]
5->10:,2.005246,0.0,-,-,-,-,[1.30e-04 1.36e-04 3.40e-05]
6->10:,1.335705,0.0,-,-,-,-,[-1.55e-04 -1.63e-04 -3.70e-05]
7->10:,1.159866,0.108,-,-,-,-,[ 1.416191 -1.340876 -0.013019]
8->10:,0.305088,0.0,-,-,-,-,[ 6.0e-06  9.1e-05 -3.4e-05]
9->10:,0.030204,0.0,-,-,-,-,[1.3e-05 9.0e-06 1.0e-06]
