Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000356  0.007628  0.001512],0.019786,-,-,-
1,8.739206,0.446,[-0.00048   0.006959  0.00157 ],0.018174,0.0,0.0,[ 1.042187 -0.999574 -0.009901]
2,8.991128,0.001,[0.077448 0.032194 0.008033],0.214158,0.18,0.01,[-0.01183   0.017447 -0.047767]
3,9.134567,0.023,[0.007567 0.266557 0.014597],0.678807,0.0,0.0,[-0.018048 -0.015462  0.318209]
4,9.763976,0.0,[-0.257997 -0.222162 -0.027008],0.868101,4.5,2.77,[-0.002994  0.007886 -0.043507]
5,10.180043,0.0,[ 0.118827 -0.051869  0.003102],0.329642,6.51,3.06,[-0.001354 -0.001575  0.013873]
6,10.517624,0.0,[ 0.055833 -0.02767   0.002193],0.158483,5.56,7.87,[ 0.000149 -0.004326  0.01767 ]
7,11.460992,0.004,[0.017361 0.17917  0.01131 ],0.458441,45.12,61.29,[0.007782 0.118191 0.005785]
8,12.116038,0.0,[-0.016293 -0.028205 -0.001724],0.082908,0.06,0.05,[ 1.940e-04 -7.600e-05  1.318e-03]
9,12.376401,0.0,[-0.001287 -0.058137 -0.003764],0.148116,0.02,0.02,[-0.001116 -0.001114  0.022246]
10,12.518868,0.448,[-0.146526 -0.189715 -0.018925],0.611183,0.29,0.3,[ 0.613053 -1.04137  -0.032127]
1->2:,0.251922,0.0,-,-,-,-,[ 0.000447 -0.001241 -0.003732]
1->3:,0.395361,0.0,-,-,-,-,[-0.001735  0.002027  0.000462]
2->3:,0.143439,0.001,-,-,-,-,[-0.24907 -0.35905 -0.03226]
1->4:,1.024769,0.0,-,-,-,-,[ 0.001828  0.001936 -0.013346]
2->4:,0.772848,0.001,-,-,-,-,[-0.108779 -0.194968 -0.015415]
3->4:,0.629409,0.059,-,-,-,-,[1.169557 1.569601 0.147446]
1->5:,1.440837,0.001,-,-,-,-,[-0.005178 -0.009261  0.134835]
2->5:,1.188915,0.001,-,-,-,-,[-0.160182  0.089673 -0.003888]
3->5:,1.045476,0.068,-,-,-,-,[ 1.307913 -0.976767  0.004189]
4->5:,0.416068,0.0,-,-,-,-,[-0.078451  0.092349  0.002442]
1->6:,1.778418,0.001,-,-,-,-,[-0.005424 -0.00785   0.12888 ]
2->6:,1.526496,0.002,-,-,-,-,[-0.151955  0.148394 -0.000475]
3->6:,1.383057,0.066,-,-,-,-,[ 1.079683 -0.884447 -0.001153]
4->6:,0.753649,0.0,-,-,-,-,[-0.082678  0.08114   0.001524]
5->6:,0.337581,0.0,-,-,-,-,[ 0.081195 -0.0146    0.001562]
1->7:,2.721786,0.001,-,-,-,-,[-0.081583 -0.0732   -0.008168]
2->7:,2.469864,0.0,-,-,-,-,[ 9.140e-04  2.521e-03 -9.700e-05]
3->7:,2.326425,0.0,-,-,-,-,[ 0.000632  0.000834 -0.009192]
4->7:,1.697016,0.0,-,-,-,-,[-0.000283  0.000464 -0.001438]
5->7:,1.280949,0.0,-,-,-,-,[-0.000671  0.000177  0.002249]
6->7:,0.943368,0.0,-,-,-,-,[-0.000536 -0.000253  0.002476]
1->8:,3.376832,0.0,-,-,-,-,[ 0.009792 -0.011694 -0.013229]
2->8:,3.12491,0.032,-,-,-,-,[ 0.461675 -0.458306 -0.005154]
3->8:,2.981471,0.003,-,-,-,-,[ 0.120619 -0.149833 -0.001775]
4->8:,2.352063,0.162,-,-,-,-,[ 1.119303 -1.245069 -0.02025 ]
5->8:,1.935995,0.035,-,-,-,-,[0.700678 0.496109 0.062308]
6->8:,1.598414,0.051,-,-,-,-,[0.859103 0.742726 0.08422 ]
7->8:,0.655046,0.0,-,-,-,-,[ 0.000192  0.000221 -0.006214]
1->9:,3.637195,0.0,-,-,-,-,[-0.008626  0.0071   -0.007333]
2->9:,3.385273,0.123,-,-,-,-,[-0.840758  0.882079  0.011952]
3->9:,3.241834,0.0,-,-,-,-,[-5.9517e-02  1.5350e-02 -6.6000e-05]
4->9:,2.612426,0.168,-,-,-,-,[ 1.04638  -1.233658 -0.023053]
5->9:,2.196358,0.125,-,-,-,-,[1.189389 0.948603 0.111963]
6->9:,1.858777,0.038,-,-,-,-,[0.695981 0.587586 0.067436]
7->9:,0.915409,0.0,-,-,-,-,[-0.00129  -0.001647  0.030559]
8->9:,0.260363,0.0,-,-,-,-,[ 0.023416 -0.078569 -0.005734]
1->10:,3.779662,0.0,-,-,-,-,[ 5.390e-04 -4.451e-03  9.500e-05]
2->10:,3.52774,0.0,-,-,-,-,[-0.00193  -0.002228  0.034795]
3->10:,3.384301,0.0,-,-,-,-,[-0.0008   -0.000856  0.009789]
4->10:,2.754892,0.0,-,-,-,-,[-0.001296 -0.001468  0.025577]
5->10:,2.338825,0.0,-,-,-,-,[ 0.001778  0.002162 -0.036744]
6->10:,2.001243,0.0,-,-,-,-,[ 0.001596  0.001964 -0.034358]
7->10:,1.057876,0.105,-,-,-,-,[-1.038574 -1.71279  -0.149515]
8->10:,0.40283,0.0,-,-,-,-,[ 0.000199 -0.000419  0.001293]
9->10:,0.142467,0.0,-,-,-,-,[-0.000421 -0.000218  0.002978]
