Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-2.0e-06 -1.0e-06  1.5e-05],4e-05,-,-,-
1,8.469465,0.429,[-2.0e-06 -2.0e-06  2.1e-05],5.3e-05,0.0,0.0,[ 1.04229  -0.989897 -0.009614]
2,9.161678,0.031,[ 2.88e-04 -1.00e-06 -8.00e-06],0.000731,0.0,0.0,[ 0.017766  0.02246  -0.37098 ]
3,9.172618,0.0,[-2.26e-04  1.00e-06  2.60e-05],0.000579,0.18,0.0,[-1.88e-04  1.74e-04 -7.40e-05]
4,9.979085,0.0,[ 3.3e-05 -9.0e-05 -2.9e-05],0.000254,6.74,4.46,[ 1.06e-04 -1.00e-04 -4.00e-06]
5,10.061681,0.0,[-3.9e-05  2.5e-05  2.4e-05],0.000131,2.5,0.57,[-1.1e-05  1.9e-05 -1.8e-05]
6,10.438084,0.0,[-9.6e-05  5.8e-05 -8.0e-06],0.000286,13.97,14.7,[ 6.3e-05  1.0e-05 -2.8e-05]
7,11.957518,0.0,[ 1.27e-04 -7.30e-05 -1.00e-06],0.000372,31.61,54.01,[ 1.14e-04  1.17e-04 -3.10e-05]
8,12.09183,0.0,[2.7e-05 9.0e-06 2.0e-06],7.2e-05,0.0,0.0,[-3.9e-05 -4.1e-05 -4.1e-05]
9,12.334674,0.0,[1.7e-05 5.0e-06 5.0e-06],4.7e-05,0.0,0.0,[1.70e-05 1.70e-05 1.39e-04]
10,13.16326,0.409,[-6.8e-05  1.1e-05 -1.1e-05],0.000177,0.0,0.0,[-0.820658  0.772158  0.007285]
1->2:,0.692213,0.0,-,-,-,-,[ 4.3e-05  6.0e-06 -1.0e-06]
1->3:,0.703154,0.0,-,-,-,-,[-1.1e-05 -1.1e-05  2.0e-06]
2->3:,0.010941,0.0,-,-,-,-,[-0.252598 -0.265318 -0.028159]
1->4:,1.50962,0.0,-,-,-,-,[-1.12e-04 -1.18e-04  1.70e-05]
2->4:,0.817407,0.086,-,-,-,-,[-1.424347 -1.496914 -0.158836]
3->4:,0.806466,0.0,-,-,-,-,[-2.44e-04 -3.46e-04 -4.50e-05]
1->5:,1.592216,0.0,-,-,-,-,[-0.00458  -0.00565   0.094313]
2->5:,0.900003,0.015,-,-,-,-,[-0.608118  0.576887  0.00566 ]
3->5:,0.889062,0.0,-,-,-,-,[-1.5e-04  9.6e-05 -8.0e-06]
4->5:,0.082596,0.0,-,-,-,-,[-3.6e-05 -1.0e-05 -1.9e-05]
1->6:,1.96862,0.002,-,-,-,-,[-0.009115 -0.011239  0.187666]
2->6:,1.276407,0.128,-,-,-,-,[-1.468758  1.396214  0.013854]
3->6:,1.265466,0.0,-,-,-,-,[-2.92e-04  2.90e-04 -3.10e-05]
4->6:,0.459,0.0,-,-,-,-,[-7.4e-05 -1.0e-06 -4.3e-05]
5->6:,0.376404,0.0,-,-,-,-,[-4.8e-05  3.8e-05 -1.9e-05]
1->7:,3.488054,0.001,-,-,-,-,[0.090196 0.094955 0.010068]
2->7:,2.79584,0.0,-,-,-,-,[-6.0e-06 -7.0e-06  7.5e-05]
3->7:,2.7849,0.0,-,-,-,-,[-3.6e-05 -2.1e-05  9.0e-06]
4->7:,1.978434,0.0,-,-,-,-,[ 1.2e-05 -1.4e-05 -5.0e-06]
5->7:,1.895837,0.0,-,-,-,-,[-6.e-06  8.e-06 -0.e+00]
6->7:,1.519434,0.0,-,-,-,-,[3.0e-06 1.8e-05 1.0e-06]
1->8:,3.622366,0.0,-,-,-,-,[-1.73e-04  1.25e-04  2.00e-06]
2->8:,2.930152,0.0,-,-,-,-,[ 6.1e-05 -5.2e-05  5.0e-05]
3->8:,2.919212,0.02,-,-,-,-,[-0.388233  0.368493  0.003605]
4->8:,2.112746,0.189,-,-,-,-,[ 1.386464 -1.315961 -0.012989]
5->8:,2.030149,0.008,-,-,-,-,[0.273506 0.286523 0.030445]
6->8:,1.653746,0.102,-,-,-,-,[1.088567 1.14704  0.121574]
7->8:,0.134312,0.0,-,-,-,-,[-7.0e-06 -3.1e-05  3.5e-04]
1->9:,3.865209,0.0,-,-,-,-,[-7.1e-05  8.7e-05  2.0e-06]
2->9:,3.172996,0.0,-,-,-,-,[ 1.92e-04 -1.88e-04 -5.40e-05]
3->9:,3.162055,0.121,-,-,-,-,[-0.90663   0.860319  0.008445]
4->9:,2.355589,0.126,-,-,-,-,[-1.069497  1.015348  0.010045]
5->9:,2.272993,0.043,-,-,-,-,[-0.602715 -0.634582 -0.067282]
6->9:,1.896589,0.083,-,-,-,-,[-0.916272 -0.965061 -0.102305]
7->9:,0.377156,0.0,-,-,-,-,[-0.001475 -0.001848  0.030641]
8->9:,0.242844,0.0,-,-,-,-,[ 8.20e-05 -1.04e-04  3.20e-05]
1->10:,4.693795,0.0,-,-,-,-,[ 0.e+00 -3.e-06  2.e-06]
2->10:,4.001582,0.0,-,-,-,-,[ 7.e-06  6.e-06 -6.e-06]
3->10:,3.990641,0.0,-,-,-,-,[ 8.40e-05  9.60e-05 -7.54e-04]
4->10:,3.184175,0.0,-,-,-,-,[-2.50e-05 -3.00e-05  3.46e-04]
5->10:,3.101579,0.0,-,-,-,-,[-0.000905 -0.001149  0.018948]
6->10:,2.725175,0.0,-,-,-,-,[-0.002876 -0.003627  0.059974]
7->10:,1.205741,0.126,-,-,-,-,[-1.425529 -1.489136 -0.158423]
8->10:,1.071429,0.0,-,-,-,-,[ 1.1e-05 -1.0e-06  1.0e-06]
9->10:,0.828586,0.0,-,-,-,-,[ 1.0e-06 -1.1e-05 -0.0e+00]
