Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.00612  -0.000233 -0.000381],0.015596,-,-,-
1,8.735521,0.445,[-0.005642 -0.00015  -0.000463],0.014393,0.0,0.0,[-1.041033  0.997327  0.009742]
2,9.109787,0.001,[-0.026465 -0.100418 -0.007349],0.264612,0.19,0.0,[-0.011964  0.005647  0.054982]
3,9.19655,0.026,[-0.154249  0.04082  -0.004889],0.405748,0.0,0.0,[ 0.014681  0.021347 -0.336617]
4,9.891102,0.0,[0.084199 0.200016 0.015808],0.553061,5.22,3.33,[ 0.005177 -0.002123 -0.029365]
5,10.244067,0.0,[ 0.056679 -0.074292 -0.00162 ],0.237547,5.1,2.06,[ 0.0012    0.001182 -0.013915]
6,10.561389,0.0,[ 0.032675 -0.078475 -0.003014],0.216198,8.67,10.46,[-0.002427 -0.002112  0.021785]
7,11.640787,0.003,[-0.12795 -0.00832 -0.00658],0.326331,43.79,57.39,[0.095659 0.016712 0.004303]
8,12.21179,0.0,[0.060323 0.018306 0.004051],0.160561,0.08,0.07,[-0.000142 -0.000333  0.005286]
9,12.461659,0.0,[0.03348  0.015171 0.002515],0.093646,0.01,0.01,[-0.00112  -0.001335  0.023147]
10,12.745625,0.435,[0.077187 0.10729  0.009635],0.336834,0.77,0.17,[-0.579294  1.02755   0.033358]
1->2:,0.374266,0.0,-,-,-,-,[-6.700e-04 -4.900e-05  2.988e-03]
1->3:,0.461029,0.0,-,-,-,-,[0.000308 0.000331 0.001748]
2->3:,0.086763,0.0,-,-,-,-,[0.274498 0.297979 0.030903]
1->4:,1.155581,0.0,-,-,-,-,[ 0.001049  0.001241 -0.014834]
2->4:,0.781315,0.001,-,-,-,-,[-0.177217 -0.197103 -0.020335]
3->4:,0.694552,0.069,-,-,-,-,[1.193058 1.612914 0.153278]
1->5:,1.508546,0.001,-,-,-,-,[-0.006062 -0.007446  0.123827]
2->5:,1.13428,0.001,-,-,-,-,[-0.120918  0.11357   0.001809]
3->5:,1.047517,0.047,-,-,-,-,[ 1.098551 -0.78707   0.005847]
4->5:,0.352965,0.0,-,-,-,-,[0.045423 0.031509 0.004738]
1->6:,1.825868,0.001,-,-,-,-,[ 0.007266  0.009846 -0.160726]
2->6:,1.451602,0.003,-,-,-,-,[ 0.213113 -0.164814 -0.001146]
3->6:,1.364839,0.093,-,-,-,-,[-1.291692e+00  1.052231e+00  5.960000e-04]
4->6:,0.670287,0.0,-,-,-,-,[-0.054257  0.0018   -0.003279]
5->6:,0.317322,0.0,-,-,-,-,[-0.020748  0.07466   0.003168]
1->7:,2.905267,0.001,-,-,-,-,[0.087107 0.080424 0.008985]
2->7:,2.531,0.0,-,-,-,-,[ 0.001355  0.00132  -0.002536]
3->7:,2.444237,0.0,-,-,-,-,[-0.000281 -0.000284  0.008122]
4->7:,1.749686,0.0,-,-,-,-,[-1.580e-04  8.200e-05  1.611e-03]
5->7:,1.39672,0.0,-,-,-,-,[ 0.000239 -0.000395  0.001844]
6->7:,1.079398,0.0,-,-,-,-,[ 1.200e-05  3.680e-04 -2.793e-03]
1->8:,3.47627,0.0,-,-,-,-,[-0.005669  0.007181 -0.014962]
2->8:,3.102003,0.015,-,-,-,-,[ 0.318776 -0.317693 -0.003604]
3->8:,3.01524,0.001,-,-,-,-,[ 0.103611 -0.083253 -0.001449]
4->8:,2.320689,0.212,-,-,-,-,[-1.284846  1.443227  0.02423 ]
5->8:,1.967724,0.037,-,-,-,-,[-0.715919 -0.491527 -0.063721]
6->8:,1.650401,0.086,-,-,-,-,[1.102884 0.947409 0.109439]
7->8:,0.571003,0.0,-,-,-,-,[ 5.10e-05 -9.00e-05 -3.81e-04]
1->9:,3.726138,0.0,-,-,-,-,[ 0.005607 -0.005307 -0.004788]
2->9:,3.351872,0.135,-,-,-,-,[-0.891315  0.921949  0.012391]
3->9:,3.265109,0.001,-,-,-,-,[-0.077377  0.108566  0.001351]
4->9:,2.570557,0.114,-,-,-,-,[-0.862282  1.033215  0.020051]
5->9:,2.217592,0.079,-,-,-,-,[-0.937514 -0.751743 -0.089849]
6->9:,1.90027,0.043,-,-,-,-,[0.73134  0.619086 0.072043]
7->9:,0.820872,0.0,-,-,-,-,[-0.001435 -0.001842  0.030959]
8->9:,0.249869,0.0,-,-,-,-,[ 0.078732 -0.019044  0.002836]
1->10:,4.010104,0.0,-,-,-,-,[ 0.003094 -0.000563  0.000456]
2->10:,3.635838,0.0,-,-,-,-,[ 0.002079  0.002589 -0.040863]
3->10:,3.549075,0.0,-,-,-,-,[-9.000e-05  2.700e-05 -3.841e-03]
4->10:,2.854523,0.0,-,-,-,-,[-0.001481 -0.001636  0.027989]
5->10:,2.501558,0.0,-,-,-,-,[ 0.001507  0.001863 -0.031785]
6->10:,2.184236,0.0,-,-,-,-,[-0.002081 -0.002574  0.044115]
7->10:,1.104837,0.112,-,-,-,-,[1.040597 1.744139 0.153806]
8->10:,0.533834,0.0,-,-,-,-,[-0.000217  0.000101  0.001689]
9->10:,0.283966,0.0,-,-,-,-,[ 0.000165 -0.000274  0.001482]
