Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.002179  0.000362  0.000238],0.005648,-,-,-
1,8.736679,0.445,[-0.001996  0.000238  0.000307],0.005169,0.0,0.0,[ 1.044428 -0.99505  -0.009383]
2,9.069005,0.0,[-0.007065 -0.014107 -0.000431],0.040117,0.16,0.0,[-0.005222  0.004241  0.010016]
3,9.177685,0.026,[-0.046782  0.014438 -0.0018  ],0.124527,0.0,0.0,[-0.01553  -0.020376  0.335836]
4,9.84929,0.0,[0.018318 0.048329 0.003251],0.131627,5.07,3.13,[ 0.00224  -0.001448 -0.007279]
5,10.220144,0.0,[ 0.019901 -0.031249 -0.000725],0.094185,5.76,2.53,[-0.000412 -0.000439  0.003246]
6,10.541416,0.0,[ 0.010444 -0.023582 -0.00068 ],0.065578,7.24,9.34,[ 0.00013  0.00151 -0.00622]
7,11.578749,0.0,[-0.031753  0.005122 -0.001222],0.08181,32.52,58.82,[-0.023402 -0.004187 -0.000753]
8,12.177447,0.0,[0.017799 0.003577 0.001119],0.046232,0.0,0.0,[ 0.000126  0.00013  -0.001061]
9,12.427921,0.0,[0.015277 0.001745 0.000859],0.039143,0.0,0.0,[ 0.000282  0.000338 -0.005429]
10,12.673666,0.422,[0.014732 0.031653 0.002409],0.088953,0.04,0.01,[-0.784123  0.8624    0.014182]
1->2:,0.332326,0.0,-,-,-,-,[ 0.000122  0.000122 -0.00058 ]
1->3:,0.441006,0.0,-,-,-,-,[-0.000365  0.000616  0.000856]
2->3:,0.10868,0.0,-,-,-,-,[-0.267625 -0.292173 -0.030131]
1->4:,1.112611,0.0,-,-,-,-,[0.00034  0.000356 0.001906]
2->4:,0.780285,0.0,-,-,-,-,[-0.034597 -0.030263 -0.003732]
3->4:,0.671605,0.067,-,-,-,-,[-1.362446 -1.487406 -0.1532  ]
1->5:,1.483466,0.001,-,-,-,-,[-0.006604 -0.007449  0.130896]
2->5:,1.15114,0.0,-,-,-,-,[ 0.019352 -0.027035 -0.001183]
3->5:,1.04246,0.057,-,-,-,-,[ 1.098004 -1.016769 -0.008405]
4->5:,0.370854,0.0,-,-,-,-,[-0.010751 -0.005927 -0.001208]
1->6:,1.804737,0.001,-,-,-,-,[ 0.00733   0.008443 -0.147481]
2->6:,1.472411,0.0,-,-,-,-,[-0.036811  0.029544  0.000762]
3->6:,1.363731,0.084,-,-,-,-,[-1.16175   1.072521  0.008695]
4->6:,0.692126,0.0,-,-,-,-,[ 0.008687 -0.001527  0.000656]
5->6:,0.321271,0.0,-,-,-,-,[-0.008051  0.024411  0.00155 ]
1->7:,2.842071,0.001,-,-,-,-,[0.081083 0.081924 0.008725]
2->7:,2.509745,0.0,-,-,-,-,[-0.000361 -0.000804 -0.000428]
3->7:,2.401065,0.0,-,-,-,-,[-0.000114 -0.000131  0.002823]
4->7:,1.729459,0.0,-,-,-,-,[-0.000136  0.000125 -0.000236]
5->7:,1.358605,0.0,-,-,-,-,[ 0.000167 -0.000151  0.000396]
6->7:,1.037334,0.0,-,-,-,-,[-1.34e-04  1.00e-05 -5.65e-04]
1->8:,3.440768,0.0,-,-,-,-,[-0.002838  0.004054 -0.003617]
2->8:,3.108442,0.023,-,-,-,-,[-0.395709  0.38644   0.004185]
3->8:,2.999762,0.0,-,-,-,-,[ 0.024265 -0.012963 -0.000242]
4->8:,2.328157,0.193,-,-,-,-,[ 1.316087 -1.283643 -0.014032]
5->8:,1.957302,0.037,-,-,-,-,[-0.613818 -0.617964 -0.065932]
6->8:,1.636031,0.07,-,-,-,-,[0.937559 0.921842 0.099388]
7->8:,0.598697,0.0,-,-,-,-,[ 8.800e-05  2.070e-04 -2.619e-03]
1->9:,3.691242,0.0,-,-,-,-,[ 0.003073 -0.002311 -0.001328]
2->9:,3.358916,0.131,-,-,-,-,[ 0.900118 -0.881796 -0.009767]
3->9:,3.250236,0.0,-,-,-,-,[-0.006707  0.021767  0.00027 ]
4->9:,2.578631,0.138,-,-,-,-,[ 1.055748 -1.031739 -0.0114  ]
5->9:,2.207776,0.097,-,-,-,-,[-0.952608 -0.940431 -0.101213]
6->9:,1.886505,0.042,-,-,-,-,[0.66948  0.672103 0.071796]
7->9:,0.849171,0.0,-,-,-,-,[-0.001516 -0.00181   0.031165]
8->9:,0.250474,0.0,-,-,-,-,[ 0.021525 -0.003039  0.000147]
1->10:,3.936987,0.0,-,-,-,-,[-1.387e-03 -5.200e-05 -5.300e-05]
2->10:,3.604661,0.0,-,-,-,-,[ 0.000273  0.000346 -0.008075]
3->10:,3.495981,0.0,-,-,-,-,[ 0.000151  0.000163 -0.000599]
4->10:,2.824376,0.0,-,-,-,-,[-0.000265 -0.000376  0.006441]
5->10:,2.453522,0.0,-,-,-,-,[-0.001698 -0.002153  0.035822]
6->10:,2.13225,0.0,-,-,-,-,[ 0.001984  0.002495 -0.0416  ]
7->10:,1.094917,0.112,-,-,-,-,[-1.333744 -1.534774 -0.15467 ]
8->10:,0.496219,0.0,-,-,-,-,[ 1.16e-04 -7.60e-05 -4.58e-04]
9->10:,0.245746,0.0,-,-,-,-,[-1.18e-04  5.20e-05 -4.01e-04]
