Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001136  0.000242  0.005846],0.015151,-,-,-
1,8.735757,0.445,[-0.001365  0.00026   0.00725 ],0.018763,0.0,0.0,[ 1.04584  -0.993497 -0.022046]
2,9.05362,0.0,[-0.006934  0.00658   0.013503],0.042051,0.16,0.0,[ 0.001088 -0.006745  0.000101]
3,9.170526,0.025,[-0.001626  0.007595 -0.007605],0.027629,0.0,0.0,[ 0.029793  0.006577 -0.334306]
4,9.833249,0.0,[-0.005535  0.000366 -0.008873],0.026596,4.99,3.07,[-7.260e-04  1.482e-03  5.700e-05]
5,10.21106,0.0,[ 0.0073   -0.010522  0.002757],0.033296,5.92,2.65,[-0.000336 -0.000112 -0.00044 ]
6,10.534637,0.0,[ 0.003423 -0.00765   0.004151],0.023772,6.88,9.04,[ 0.012212 -0.012384  0.00129 ]
7,11.557024,0.0,[ 0.000414  0.005338 -0.000152],0.013614,31.99,59.29,[0.000955 0.001615 0.000583]
8,12.164401,0.0,[ 0.007349 -0.001918  0.00186 ],0.019877,0.0,0.0,[-0.003188 -0.003342 -0.000459]
9,12.416189,0.0,[ 5.484e-03 -1.218e-03  6.500e-05],0.014281,0.0,0.0,[ 0.000884  0.000805 -0.000967]
10,12.646082,0.422,[-0.009914  0.004234 -0.002575],0.028172,0.0,0.0,[ 0.860004 -0.789326 -0.002598]
1->2:,0.317863,0.0,-,-,-,-,[3.579e-03 3.767e-03 2.000e-05]
1->3:,0.434769,0.0,-,-,-,-,[ 0.00984  -0.009012 -0.000575]
2->3:,0.116907,0.0,-,-,-,-,[-0.274306 -0.286503 -0.029995]
1->4:,1.097492,0.0,-,-,-,-,[0.02351  0.023589 0.00504 ]
2->4:,0.779629,0.0,-,-,-,-,[ 0.004052  0.001064 -0.004781]
3->4:,0.662722,0.066,-,-,-,-,[-1.414175 -1.432563 -0.152166]
1->5:,1.475303,0.001,-,-,-,-,[ 0.011748 -0.025805  0.131802]
2->5:,1.15744,0.0,-,-,-,-,[ 0.002107 -0.000539  0.000591]
3->5:,1.040534,0.06,-,-,-,-,[-1.080917  1.083317  0.013288]
4->5:,0.377811,0.0,-,-,-,-,[-0.00193   0.004671  0.000599]
1->6:,1.79888,0.001,-,-,-,-,[ 0.011116 -0.025693  0.143565]
2->6:,1.481017,0.0,-,-,-,-,[ 0.001269 -0.002     0.000514]
3->6:,1.364111,0.08,-,-,-,-,[-1.116021  1.077097  0.010804]
4->6:,0.701388,0.0,-,-,-,-,[-4.454e-03  2.930e-03  8.200e-05]
5->6:,0.323577,0.0,-,-,-,-,[ 0.004307 -0.005967 -0.009127]
1->7:,2.821267,0.001,-,-,-,-,[0.078778 0.082638 0.00863 ]
2->7:,2.503404,0.0,-,-,-,-,[-0.003695  0.004262  0.001141]
3->7:,2.386497,0.0,-,-,-,-,[ 0.000743  0.000729 -0.000377]
4->7:,1.723775,0.0,-,-,-,-,[ 0.002734 -0.002489 -0.000266]
5->7:,1.345964,0.0,-,-,-,-,[5.13e-04 4.33e-04 2.50e-05]
6->7:,1.022386,0.0,-,-,-,-,[0.001729 0.001728 0.000168]
1->8:,3.428644,0.0,-,-,-,-,[0.005882 0.011087 0.000428]
2->8:,3.110782,0.026,-,-,-,-,[ 0.419234 -0.404717 -0.005952]
3->8:,2.993875,0.0,-,-,-,-,[ 1.390e-04 -6.013e-03  9.000e-06]
4->8:,2.331153,0.186,-,-,-,-,[-1.320154  1.227703  0.005753]
5->8:,1.953342,0.036,-,-,-,-,[-0.570241 -0.649436 -0.065521]
6->8:,1.629764,0.065,-,-,-,-,[-0.884543 -0.916406 -0.096335]
7->8:,0.607378,0.0,-,-,-,-,[ 0.002312 -0.002007 -0.003414]
1->9:,3.680432,0.0,-,-,-,-,[-0.008027 -0.003437 -0.000529]
2->9:,3.36257,0.129,-,-,-,-,[ 0.902664 -0.863868 -0.009044]
3->9:,3.245663,0.0,-,-,-,-,[4.310e-03 4.522e-03 3.500e-05]
4->9:,2.582941,0.146,-,-,-,-,[ 1.119176 -1.023123 -0.002462]
5->9:,2.205129,0.103,-,-,-,-,[0.941711 1.006114 0.104295]
6->9:,1.881552,0.042,-,-,-,-,[0.648178 0.692302 0.071838]
7->9:,0.859166,0.0,-,-,-,-,[-0.000387  0.003946 -0.0311  ]
8->9:,0.251788,0.0,-,-,-,-,[-0.002315 -0.002961  0.012463]
1->10:,3.910324,0.0,-,-,-,-,[ 0.000459  0.000184 -0.000904]
2->10:,3.592462,0.0,-,-,-,-,[0.006242 0.006257 0.005241]
3->10:,3.475555,0.0,-,-,-,-,[4.30e-05 1.99e-04 1.70e-05]
4->10:,2.812833,0.0,-,-,-,-,[-0.00155  -0.001273 -0.002026]
5->10:,2.435022,0.0,-,-,-,-,[ 0.002342  0.001525 -0.036273]
6->10:,2.111444,0.0,-,-,-,-,[ 0.00213   0.002076 -0.04051 ]
7->10:,1.089058,0.111,-,-,-,-,[1.435464 1.436139 0.15345 ]
8->10:,0.48168,0.0,-,-,-,-,[3.50e-05 1.11e-04 9.80e-05]
9->10:,0.229892,0.0,-,-,-,-,[-9.43e-04 -7.97e-04 -5.90e-05]
