Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 0.000116 -0.000208  0.000314],0.001001,-,-,-
1,8.736374,0.446,[ 0.00017  -0.00012   0.000399],0.001144,0.0,0.0,[ 1.046453 -0.993194 -0.009134]
2,9.04921,0.0,[-0.004569 -0.003402  0.000314],0.0145,0.16,0.0,[ 0.001346 -0.001193 -0.003793]
3,9.179337,0.025,[-0.00848  -0.017288 -0.001869],0.049174,0.0,0.0,[-0.015215 -0.020627  0.335261]
4,9.836329,0.0,[0.02065  0.017235 0.001538],0.068478,5.0,3.06,[ 0.000589 -0.000328 -0.002607]
5,10.21812,0.0,[-0.002446  0.004853  0.000309],0.013835,6.34,2.95,[2.50e-05 6.10e-05 5.35e-04]
6,10.542028,0.0,[3.800e-05 4.149e-03 5.180e-04],0.010628,6.55,8.78,[ 0.000604 -0.000735 -0.000799]
7,11.560704,0.0,[-0.007976 -0.013498 -0.001212],0.039968,32.12,59.54,[-0.00107   0.004761  0.000389]
8,12.160411,0.0,[-0.003127 -0.001839 -0.000136],0.009228,0.0,0.0,[-1.48e-04 -1.56e-04 -1.60e-05]
9,12.413277,0.0,[-0.002664 -0.000745 -0.000207],0.007052,0.0,0.0,[-2.700e-05 -4.000e-05  1.368e-03]
10,12.646382,0.425,[0.01502  0.013163 0.001375],0.050882,0.0,0.0,[ 0.867004 -0.787279 -0.006106]
1->2:,0.312836,0.0,-,-,-,-,[-0.000141 -0.000158 -0.00034 ]
1->3:,0.442963,0.0,-,-,-,-,[-4.92e-04  5.44e-04 -8.20e-05]
2->3:,0.130127,0.0,-,-,-,-,[0.271558 0.283261 0.029766]
1->4:,1.099955,0.0,-,-,-,-,[ 0.001177  0.00121  -0.001901]
2->4:,0.787119,0.0,-,-,-,-,[0.012177 0.013573 0.001656]
3->4:,0.656992,0.065,-,-,-,-,[-1.407168 -1.436676 -0.152313]
1->5:,1.481746,0.001,-,-,-,-,[ 0.00734   0.007325 -0.13696 ]
2->5:,1.16891,0.0,-,-,-,-,[ 0.010058 -0.00877  -0.000194]
3->5:,1.038783,0.063,-,-,-,-,[-1.123345  1.108874  0.012992]
4->5:,0.381791,0.0,-,-,-,-,[ 0.008476 -0.010543 -0.000129]
1->6:,1.805654,0.001,-,-,-,-,[-0.007416 -0.007576  0.139782]
2->6:,1.492818,0.0,-,-,-,-,[-0.011879  0.012053  0.000351]
3->6:,1.362691,0.076,-,-,-,-,[ 1.089383 -1.047945 -0.010984]
4->6:,0.705699,0.0,-,-,-,-,[-1.0155e-02  1.0538e-02  7.1000e-05]
5->6:,0.323908,0.0,-,-,-,-,[ 0.001894 -0.002513  0.000428]
1->7:,2.82433,0.001,-,-,-,-,[0.07829  0.082709 0.008641]
2->7:,2.511494,0.0,-,-,-,-,[-6.60e-05  3.77e-04 -3.00e-06]
3->7:,2.381367,0.0,-,-,-,-,[3.1e-05 3.5e-05 4.0e-06]
4->7:,1.724375,0.0,-,-,-,-,[-1.55e-04  1.31e-04  3.50e-05]
5->7:,1.342584,0.0,-,-,-,-,[-5.90e-05  2.10e-05 -2.09e-04]
6->7:,1.018676,0.0,-,-,-,-,[9.6e-05 6.8e-05 2.1e-04]
1->8:,3.424037,0.0,-,-,-,-,[ 5.090e-04 -1.384e-03  3.200e-05]
2->8:,3.111201,0.029,-,-,-,-,[-0.444338  0.424981  0.004242]
3->8:,2.981074,0.0,-,-,-,-,[-0.012561  0.013048  0.000333]
4->8:,2.324082,0.178,-,-,-,-,[-1.29419   1.205217  0.010869]
5->8:,1.942291,0.036,-,-,-,-,[-0.577964 -0.646521 -0.065931]
6->8:,1.618383,0.06,-,-,-,-,[0.846092 0.887623 0.093004]
7->8:,0.599707,0.0,-,-,-,-,[-9.60e-05 -3.49e-04  4.19e-03]
1->9:,3.676903,0.0,-,-,-,-,[ 0.001055 -0.000348 -0.000294]
2->9:,3.364067,0.126,-,-,-,-,[-0.894624  0.849917  0.008349]
3->9:,3.23394,0.0,-,-,-,-,[-0.003134  0.001268 -0.00026 ]
4->9:,2.576948,0.154,-,-,-,-,[ 1.148573 -1.056615 -0.008935]
5->9:,2.195157,0.11,-,-,-,-,[0.969942 1.041131 0.108027]
6->9:,1.871249,0.04,-,-,-,-,[-0.639501 -0.684523 -0.071108]
7->9:,0.852573,0.0,-,-,-,-,[-0.001573 -0.001756  0.031097]
8->9:,0.252866,0.0,-,-,-,-,[ 0.003118 -0.000224  0.000826]
1->10:,3.910008,0.0,-,-,-,-,[-4.31e-04 -2.41e-04 -9.00e-05]
2->10:,3.597172,0.0,-,-,-,-,[-0.000512 -0.000563  0.004334]
3->10:,3.467045,0.0,-,-,-,-,[-2.9e-05 -3.9e-05 -7.1e-05]
4->10:,2.810053,0.0,-,-,-,-,[-0.000169 -0.000197  0.002121]
5->10:,2.428262,0.0,-,-,-,-,[-0.001733 -0.002253  0.03733 ]
6->10:,2.104353,0.0,-,-,-,-,[ 0.00185   0.00236  -0.039399]
7->10:,1.085678,0.11,-,-,-,-,[1.43123  1.43713  0.153478]
8->10:,0.48597,0.0,-,-,-,-,[ 2.1e-05 -2.7e-05  5.4e-05]
9->10:,0.233105,0.0,-,-,-,-,[6.10e-05 1.50e-05 2.18e-04]
