Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-1.2210e-03 -4.2000e-05  1.1263e-02],0.028796,-,-,-
1,8.726896,0.434,[-3.5000e-05 -1.4200e-04  1.4247e-02],0.036214,0.0,0.0,[-1.031886  0.983535  0.006847]
2,9.058786,0.01,[-0.004136  0.009074  0.025749],0.070185,0.17,0.0,[-0.155428  0.137178  0.001997]
3,9.172793,0.025,[-0.016485  0.006558 -0.015385],0.059689,0.08,0.04,[ 0.00449  -0.034248  0.334496]
4,9.836589,0.002,[-0.002927  0.008323 -0.016385],0.047299,4.99,3.07,[ 0.06066  -0.056191  0.000449]
5,10.21325,0.0,[ 0.013042 -0.015552  0.005682],0.053574,5.99,2.7,[-0.006103 -0.009698 -0.001176]
6,10.536474,0.0,[ 0.0075   -0.010553  0.00853 ],0.039409,6.85,9.01,[-0.039954  0.00818  -0.00412 ]
7,11.560892,0.0,[-0.006141  0.006025 -0.00099 ],0.02201,31.89,59.25,[ 0.001417 -0.001641  0.018389]
8,12.163988,0.0,[ 0.008593 -0.004243  0.003318],0.025777,0.04,0.03,[ 3.535e-03  3.991e-03 -8.200e-05]
9,12.415686,0.0,[ 0.006932 -0.003128 -0.000393],0.019357,0.12,0.09,[-0.001074 -0.000882  0.000221]
10,12.649934,0.422,[-0.008418  0.01015  -0.004685],0.035569,0.02,0.02,[ 0.842215 -0.807117 -0.021928]
1->2:,0.33189,0.0,-,-,-,-,[ 0.005038  0.003306 -0.001529]
1->3:,0.445898,0.0,-,-,-,-,[ 0.023807 -0.011926 -0.00128 ]
2->3:,0.114008,0.0,-,-,-,-,[0.279205 0.290353 0.025787]
1->4:,1.109694,0.0,-,-,-,-,[0.025497 0.0266   0.000579]
2->4:,0.777803,0.0,-,-,-,-,[ 0.010963  0.009361 -0.009041]
3->4:,0.663796,0.066,-,-,-,-,[1.403983 1.442455 0.1305  ]
1->5:,1.486354,0.001,-,-,-,-,[-0.024405  0.012356  0.133377]
2->5:,1.154464,0.0,-,-,-,-,[-0.009068  0.004449  0.015246]
3->5:,1.040457,0.06,-,-,-,-,[-1.090891  1.082579  0.025178]
4->5:,0.376661,0.0,-,-,-,-,[-0.002344 -0.004353  0.010315]
1->6:,1.809579,0.001,-,-,-,-,[-0.024781  0.010537  0.142568]
2->6:,1.477689,0.0,-,-,-,-,[-0.007127  0.006036  0.022805]
3->6:,1.363681,0.08,-,-,-,-,[-1.118601  1.066661  0.02367 ]
4->6:,0.699885,0.0,-,-,-,-,[ 0.000856 -0.001398  0.010302]
5->6:,0.323224,0.0,-,-,-,-,[ 0.007805 -0.008529 -0.017423]
1->7:,2.833997,0.001,-,-,-,-,[0.0769   0.081615 0.007433]
2->7:,2.502107,0.0,-,-,-,-,[0.025931 0.0116   0.000187]
3->7:,2.388099,0.0,-,-,-,-,[-0.000707 -0.000798 -0.00162 ]
4->7:,1.724303,0.0,-,-,-,-,[-0.00455   0.005355  0.000424]
5->7:,1.347642,0.0,-,-,-,-,[-0.004367  0.00574   0.000194]
6->7:,1.024418,0.0,-,-,-,-,[0.001351 0.005385 0.000385]
1->8:,3.437092,0.002,-,-,-,-,[-0.125381  0.088465  0.001413]
2->8:,3.105202,0.025,-,-,-,-,[ 0.406848 -0.400503 -0.006952]
3->8:,2.991195,0.0,-,-,-,-,[0.003502 0.004657 0.019072]
4->8:,2.327399,0.184,-,-,-,-,[-1.310648  1.228164  0.031444]
5->8:,1.950738,0.036,-,-,-,-,[0.574734 0.645918 0.056469]
6->8:,1.627513,0.064,-,-,-,-,[0.889877 0.902396 0.081878]
7->8:,0.603095,0.0,-,-,-,-,[ 0.002246 -0.002839  0.003477]
1->9:,3.68879,0.001,-,-,-,-,[-0.070746  0.090129  0.002212]
2->9:,3.3569,0.127,-,-,-,-,[ 0.896878 -0.861914 -0.018686]
3->9:,3.242893,0.0,-,-,-,-,[-0.010948 -0.000946 -0.022836]
4->9:,2.579097,0.146,-,-,-,-,[ 1.118768 -1.030797 -0.02741 ]
5->9:,2.202436,0.104,-,-,-,-,[-0.955664 -1.002807 -0.089917]
6->9:,1.879211,0.042,-,-,-,-,[-0.653087 -0.68768  -0.061488]
7->9:,0.854793,0.0,-,-,-,-,[-0.003119  0.001001  0.031169]
8->9:,0.251698,0.0,-,-,-,-,[-0.003386 -0.001648  0.024375]
1->10:,3.923038,0.0,-,-,-,-,[0.000235 0.000865 0.001529]
2->10:,3.591148,0.0,-,-,-,-,[-0.007236 -0.007735  0.001946]
3->10:,3.477141,0.0,-,-,-,-,[0.004076 0.003891 0.000439]
4->10:,2.813345,0.0,-,-,-,-,[0.002102 0.001375 0.000344]
5->10:,2.436684,0.0,-,-,-,-,[-0.000779 -0.003076  0.036473]
6->10:,2.11346,0.0,-,-,-,-,[-0.001409 -0.002997  0.040452]
7->10:,1.089041,0.111,-,-,-,-,[-1.415032 -1.45811  -0.131572]
8->10:,0.485946,0.0,-,-,-,-,[ 3.097e-03 -2.880e-03  8.600e-05]
9->10:,0.234248,0.0,-,-,-,-,[ 0.001109 -0.004323 -0.000239]
