Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-1.016e-03  7.500e-05  2.780e-04],0.002684,-,-,-
1,8.70559,0.444,[-8.99e-04  5.70e-05  3.59e-04],0.002465,0.0,0.0,[-1.046425  0.993345  0.009474]
2,9.054973,0.0,[-0.007507 -0.01039  -0.000236],0.032586,0.17,0.0,[-0.00318   0.002519  0.007801]
3,9.15536,0.025,[-0.026548  0.000615 -0.001655],0.067627,0.0,0.0,[-0.015648 -0.020096  0.334715]
4,9.831908,0.0,[0.019862 0.03311  0.002441],0.098334,5.07,3.13,[ 0.001404 -0.000859 -0.005024]
5,10.187722,0.0,[ 0.008778 -0.013399 -0.00019 ],0.040717,5.47,2.32,[-0.000207 -0.000236  0.001245]
6,10.508772,0.0,[ 0.005451 -0.01029  -0.000155],0.0296,7.41,9.46,[-0.000233  0.001118 -0.002738]
7,11.577415,0.0,[-0.020213 -0.004071 -0.00122 ],0.052499,31.91,58.9,[ 0.012245 -0.00031   0.000178]
8,12.146321,0.0,[0.00693  0.000952 0.000473],0.017819,0.0,0.0,[ 7.40e-05  8.10e-05 -8.52e-04]
9,12.397862,0.0,[0.006912 0.00042  0.000356],0.017623,0.0,0.0,[-0.000137 -0.000168  0.002671]
10,12.676564,0.421,[0.014947 0.023239 0.001964],0.070409,0.01,0.0,[-0.819051  0.826843  0.010478]
1->2:,0.349383,0.0,-,-,-,-,[-3.0e-05 -4.5e-05 -5.5e-05]
1->3:,0.44977,0.0,-,-,-,-,[ 0.000408 -0.000582 -0.000372]
2->3:,0.100387,0.0,-,-,-,-,[-0.270393 -0.292077 -0.030198]
1->4:,1.126318,0.0,-,-,-,-,[-0.000301 -0.000325  0.002063]
2->4:,0.776935,0.0,-,-,-,-,[-0.027658 -0.025443 -0.003096]
3->4:,0.676548,0.068,-,-,-,-,[-1.402042 -1.447614 -0.152459]
1->5:,1.482131,0.001,-,-,-,-,[ 0.006148  0.00737  -0.126521]
2->5:,1.132749,0.0,-,-,-,-,[ 0.01621  -0.020588 -0.000749]
3->5:,1.032362,0.054,-,-,-,-,[ 1.035089 -1.037854 -0.012782]
4->5:,0.355814,0.0,-,-,-,-,[-0.00936   0.002994 -0.000493]
1->6:,1.803182,0.001,-,-,-,-,[-0.007123 -0.008614  0.147328]
2->6:,1.4538,0.0,-,-,-,-,[-0.027936  0.024458  0.000588]
3->6:,1.353413,0.086,-,-,-,-,[-1.168804  1.105831  0.010499]
4->6:,0.676865,0.0,-,-,-,-,[ 0.009991 -0.006881  0.000272]
5->6:,0.321051,0.0,-,-,-,-,[-0.003036  0.011209  0.001016]
1->7:,2.871824,0.001,-,-,-,-,[0.080765 0.082475 0.008729]
2->7:,2.522442,0.0,-,-,-,-,[0.000136 0.000576 0.000189]
3->7:,2.422055,0.0,-,-,-,-,[ 0.000122  0.000145 -0.002749]
4->7:,1.745507,0.0,-,-,-,-,[ 0.000151 -0.000136  0.000114]
5->7:,1.389693,0.0,-,-,-,-,[-1.07e-04  7.90e-05 -2.87e-04]
6->7:,1.068642,0.0,-,-,-,-,[1.22e-04 2.90e-05 3.96e-04]
1->8:,3.440731,0.0,-,-,-,-,[ 0.001599 -0.002644  0.001811]
2->8:,3.091348,0.025,-,-,-,-,[-0.410581  0.405398  0.004677]
3->8:,2.990961,0.0,-,-,-,-,[ 0.019635 -0.014239 -0.000295]
4->8:,2.314413,0.186,-,-,-,-,[ 1.320878 -1.236734 -0.011136]
5->8:,1.958599,0.032,-,-,-,-,[-0.536206 -0.61958  -0.062238]
6->8:,1.637549,0.069,-,-,-,-,[0.933616 0.920682 0.098955]
7->8:,0.568906,0.0,-,-,-,-,[-0.000134 -0.000211  0.003164]
1->9:,3.692272,0.0,-,-,-,-,[ 0.00192  -0.001218 -0.000841]
2->9:,3.342889,0.128,-,-,-,-,[-0.894924  0.875173  0.009737]
3->9:,3.242502,0.0,-,-,-,-,[ 7.1030e-03 -1.4261e-02 -6.7000e-05]
4->9:,2.565954,0.144,-,-,-,-,[-1.115149  1.020473  0.008005]
5->9:,2.210141,0.097,-,-,-,-,[0.929936 0.958918 0.101059]
6->9:,1.88909,0.047,-,-,-,-,[-0.692612 -0.720774 -0.075658]
7->9:,0.820447,0.0,-,-,-,-,[-0.001486 -0.001829  0.031063]
8->9:,0.251541,0.0,-,-,-,-,[-0.009334  0.001401  0.000334]
1->10:,3.970974,0.0,-,-,-,-,[ 5.47e-04 -8.70e-05 -2.90e-05]
2->10:,3.621592,0.0,-,-,-,-,[-5.4e-05 -5.7e-05 -3.9e-05]
3->10:,3.521205,0.0,-,-,-,-,[ 9.00e-05  1.02e-04 -3.66e-04]
4->10:,2.844656,0.0,-,-,-,-,[-9.200e-05 -1.360e-04  2.359e-03]
5->10:,2.488843,0.0,-,-,-,-,[-0.001654 -0.002093  0.035035]
6->10:,2.167792,0.0,-,-,-,-,[ 0.002003  0.002522 -0.042263]
7->10:,1.09915,0.112,-,-,-,-,[1.395559 1.477799 0.153955]
8->10:,0.530243,0.0,-,-,-,-,[ 6.50e-05 -5.40e-05 -2.06e-04]
9->10:,0.278702,0.0,-,-,-,-,[ 9.00e-05 -1.80e-05  3.25e-04]
