Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.003509 -0.003521 -0.006866],0.021545,-,-,-
1,8.730763,0.446,[-0.001434 -0.003931 -0.008143],0.023269,0.0,0.0,[ 1.055355 -0.985499 -0.010725]
2,8.923595,0.0,[-0.171065  0.108025 -0.015795],0.515806,0.15,0.01,[ 0.001429  0.009007 -0.037329]
3,9.132394,0.023,[-0.028346 -0.392406 -0.014605],1.000684,0.01,0.01,[-0.018974 -0.011594  0.316587]
4,9.738218,0.001,[0.338874 0.240639 0.0368  ],1.060542,4.42,2.63,[ 0.001795  0.003714 -0.045771]
5,10.156548,0.0,[-0.09332   0.052534 -0.001315],0.272219,7.43,3.85,[ 0.001401 -0.00522   0.036083]
6,10.519784,0.0,[-0.019051  0.019059 -0.008243],0.071627,4.25,6.74,[ 0.013806 -0.014035  0.012887]
7,11.3981,0.013,[ 0.003017 -0.242498 -0.012758],0.617269,35.35,62.69,[0.073851 0.200287 0.013712]
8,12.075716,0.0,[ 0.056707 -0.046945 -0.005524],0.187641,0.06,0.04,[8.770e-04 4.100e-05 1.088e-03]
9,12.342862,0.0,[-0.019626  0.038849  0.004352],0.11118,0.1,0.09,[ 7.4800e-04  1.0000e-05 -1.1472e-02]
10,12.455609,0.44,[0.12258  0.279445 0.022822],0.777774,2.64,0.89,[ 0.778356 -0.913625 -0.016449]
1->2:,0.192832,0.0,-,-,-,-,[-0.000514  0.003515  0.001212]
1->3:,0.401631,0.0,-,-,-,-,[ 0.012128 -0.013003  0.006609]
2->3:,0.208799,0.001,-,-,-,-,[0.227391 0.351966 0.026333]
1->4:,1.007454,0.0,-,-,-,-,[-0.008298 -0.006446  0.000505]
2->4:,0.814622,0.001,-,-,-,-,[0.04599  0.170786 0.006087]
3->4:,0.605824,0.056,-,-,-,-,[-1.290045 -1.439622 -0.134995]
1->5:,1.425784,0.001,-,-,-,-,[-0.000208  0.014299 -0.144068]
2->5:,1.232952,0.001,-,-,-,-,[ 0.133791 -0.083679  0.00166 ]
3->5:,1.024154,0.079,-,-,-,-,[-1.313272  1.194703  0.010886]
4->5:,0.41833,0.0,-,-,-,-,[ 0.091583 -0.168957 -0.005458]
1->6:,1.789021,0.001,-,-,-,-,[-0.000152  0.010399 -0.112126]
2->6:,1.596189,0.001,-,-,-,-,[ 0.090956 -0.112437 -0.002072]
3->6:,1.38739,0.052,-,-,-,-,[-0.937265  0.809024  0.005135]
4->6:,0.781567,0.0,-,-,-,-,[ 0.079857 -0.120257 -0.002955]
5->6:,0.363237,0.0,-,-,-,-,[-0.057614  0.020528  0.007551]
1->7:,2.667337,0.001,-,-,-,-,[0.077419 0.073898 0.007344]
2->7:,2.474505,0.0,-,-,-,-,[ 0.004073 -0.006109  0.014834]
3->7:,2.265706,0.0,-,-,-,-,[ 3.9000e-05 -1.1970e-03  1.0592e-02]
4->7:,1.659883,0.0,-,-,-,-,[ 0.002642 -0.003264  0.00543 ]
5->7:,1.241552,0.0,-,-,-,-,[ 0.001008  0.001099 -0.003301]
6->7:,0.878316,0.0,-,-,-,-,[ 0.001778  0.001562 -0.001673]
1->8:,3.344952,0.0,-,-,-,-,[0.00639  0.011294 0.009976]
2->8:,3.15212,0.04,-,-,-,-,[-0.50372   0.509955  0.00714 ]
3->8:,2.943322,0.003,-,-,-,-,[-0.162267  0.134844  0.000671]
4->8:,2.337498,0.144,-,-,-,-,[-1.140261  1.103494  0.012384]
5->8:,1.919168,0.037,-,-,-,-,[-0.614584 -0.63006  -0.060954]
6->8:,1.555931,0.039,-,-,-,-,[-0.765712 -0.657477 -0.068803]
7->8:,0.677615,0.0,-,-,-,-,[ 0.000468 -0.000224  0.007725]
1->9:,3.612099,0.0,-,-,-,-,[-0.010181 -0.0057   -0.007039]
2->9:,3.419267,0.114,-,-,-,-,[-0.824599  0.827244  0.010901]
3->9:,3.210468,0.0,-,-,-,-,[0.043521 0.002681 0.00196 ]
4->9:,2.604644,0.185,-,-,-,-,[ 1.230317 -1.177219 -0.012535]
5->9:,2.186314,0.145,-,-,-,-,[1.195865 1.121832 0.112766]
6->9:,1.823078,0.029,-,-,-,-,[0.572824 0.555393 0.055082]
7->9:,0.944762,0.0,-,-,-,-,[-0.000287 -0.001457  0.029843]
8->9:,0.267147,0.0,-,-,-,-,[ 0.096569 -0.110676 -0.01517 ]
1->10:,3.724846,0.0,-,-,-,-,[-0.002815  0.001983  0.000892]
2->10:,3.532014,0.0,-,-,-,-,[ 0.002257  0.001241 -0.006121]
3->10:,3.323215,0.0,-,-,-,-,[ 0.000438  0.000504 -0.008265]
4->10:,2.717391,0.0,-,-,-,-,[ 0.001175  0.000611 -0.010335]
5->10:,2.299061,0.0,-,-,-,-,[-0.001962 -0.002154  0.039952]
6->10:,1.935825,0.0,-,-,-,-,[-0.001311 -0.001389  0.029744]
7->10:,1.057509,0.103,-,-,-,-,[1.277763 1.520916 0.138386]
8->10:,0.379893,0.0,-,-,-,-,[-0.000232  0.000127 -0.000425]
9->10:,0.112747,0.0,-,-,-,-,[-0.000826 -0.001266  0.003148]
