Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-4.0e-06  1.0e-06  1.5e-05],4e-05,-,-,-
1,8.912713,0.0,[-5.7e-05  4.6e-05  3.6e-05],0.000208,0.67,0.01,[-1.29e-04  1.43e-04  1.00e-06]
2,9.642676,0.455,[1.0e-06 4.0e-06 1.4e-05],3.8e-05,0.0,0.0,[ 1.006135 -0.955513 -0.009903]
3,9.678102,0.022,[ 0.000226  0.000216 -0.      ],0.000794,0.0,0.0,[ 0.012534  0.020429 -0.304941]
4,9.813272,0.0,[-2.18e-04 -2.28e-04 -4.60e-05],0.000809,2.41,1.3,[-8.81e-04  8.28e-04  3.20e-05]
5,10.610113,0.0,[ 3.0e-05 -5.2e-05 -9.0e-06],0.000153,9.06,5.37,[1.09e-04 5.50e-05 4.00e-06]
6,10.882858,0.0,[7.8e-05 2.0e-05 2.0e-06],0.000205,143.23,83.63,[-4.5e-05 -2.4e-05  6.0e-05]
7,11.595577,0.553,[-9.5e-05 -1.3e-05 -8.0e-06],0.000243,0.0,0.0,[ 1.011389 -0.961025 -0.009518]
8,11.671818,0.0,[ 4.0e-06 -2.2e-05  3.2e-05],9.8e-05,0.93,3.03,[1.55e-04 3.90e-05 1.80e-05]
9,11.957643,0.491,[-8.4e-05  5.5e-05  5.0e-06],0.000256,0.0,0.0,[-0.889373 -0.934687 -0.099179]
10,12.629298,0.0,[ 4.0e-05 -2.2e-05  2.4e-05],0.000131,0.0,0.0,[5.2e-05 5.5e-05 1.5e-05]
1->2:,0.729964,0.0,-,-,-,-,[4.92e-04 5.18e-04 5.10e-05]
1->3:,0.765389,0.002,-,-,-,-,[0.236589 0.248908 0.026399]
2->3:,0.035426,0.0,-,-,-,-,[0.001086 0.001045 0.00011 ]
1->4:,0.90056,0.0,-,-,-,-,[ 1.0e-06 -2.8e-05 -1.4e-05]
2->4:,0.170596,0.0,-,-,-,-,[0.002772 0.002917 0.000336]
3->4:,0.13517,0.012,-,-,-,-,[1.306302 1.37471  0.145784]
1->5:,1.6974,0.0,-,-,-,-,[-0.0e+00  6.0e-06 -4.8e-05]
2->5:,0.967437,0.001,-,-,-,-,[-0.013106 -0.008868  0.201057]
3->5:,0.932011,0.115,-,-,-,-,[-1.624688  1.542434  0.014777]
4->5:,0.796841,0.0,-,-,-,-,[ 0.000166 -0.000133 -0.000104]
1->6:,1.970146,0.0,-,-,-,-,[-5.4e-05 -2.3e-05  5.0e-06]
2->6:,1.240182,0.0,-,-,-,-,[-0.014744 -0.015463 -0.001642]
3->6:,1.204756,0.0,-,-,-,-,[ 1.8e-05  1.9e-05 -1.0e-06]
4->6:,1.069586,0.0,-,-,-,-,[-2.4e-05 -3.9e-05 -6.0e-06]
5->6:,0.272745,0.0,-,-,-,-,[ 3.9e-05 -3.6e-05  1.0e-06]
1->7:,2.682864,0.0,-,-,-,-,[7.4e-05 7.7e-05 8.0e-05]
2->7:,1.9529,0.0,-,-,-,-,[ 5.e-06  2.e-06 -3.e-06]
3->7:,1.917475,0.0,-,-,-,-,[-4.1e-05 -6.4e-05 -5.0e-06]
4->7:,1.782304,0.0,-,-,-,-,[-1.9e-05 -2.0e-05 -2.5e-05]
5->7:,0.985464,0.0,-,-,-,-,[ 0.001499  0.001908 -0.031426]
6->7:,0.712719,0.066,-,-,-,-,[-1.337255 -1.407781 -0.149269]
1->8:,2.759105,0.0,-,-,-,-,[-4.e-06  8.e-06 -2.e-05]
2->8:,2.029141,0.0,-,-,-,-,[-0.004932 -0.004516  0.086783]
3->8:,1.993716,0.012,-,-,-,-,[-0.361614  0.343464  0.003217]
4->8:,1.858545,0.0,-,-,-,-,[ 4.5e-05 -2.8e-05 -5.0e-05]
5->8:,1.061705,0.0,-,-,-,-,[-1.e-06 -6.e-06 -1.e-05]
6->8:,0.788959,0.0,-,-,-,-,[-1.35e-04  3.40e-05 -4.00e-06]
7->8:,0.076241,0.0,-,-,-,-,[ 0.000536  0.000678 -0.011193]
1->9:,3.04493,0.004,-,-,-,-,[-0.010667 -0.013231  0.220351]
2->9:,2.314967,0.0,-,-,-,-,[-6.0e-06  2.0e-06  1.6e-05]
3->9:,2.279541,0.0,-,-,-,-,[-2.4e-05  1.7e-05 -6.0e-06]
4->9:,2.144371,0.0,-,-,-,-,[ 0.003062  0.003709 -0.062411]
5->9:,1.34753,0.0,-,-,-,-,[-2.8e-05 -3.0e-05  2.9e-05]
6->9:,1.074785,0.109,-,-,-,-,[ 1.472465 -1.397322 -0.013742]
7->9:,0.362066,0.0,-,-,-,-,[ 8.0e-05 -2.0e-06  3.9e-05]
8->9:,0.285825,0.0,-,-,-,-,[ 2.e-06  2.e-06 -3.e-06]
1->10:,3.716586,0.084,-,-,-,-,[-0.69574   0.66068   0.006487]
2->10:,2.986622,0.0,-,-,-,-,[ 6.13e-04 -5.33e-04 -5.00e-06]
3->10:,2.951196,0.0,-,-,-,-,[ 7.1e-05 -8.4e-05 -2.8e-05]
4->10:,2.816026,0.103,-,-,-,-,[ 0.887681 -0.843276 -0.008345]
5->10:,2.019185,0.033,-,-,-,-,[-0.565393 -0.594502 -0.063068]
6->10:,1.74644,0.0,-,-,-,-,[-0.000922 -0.001077  0.018419]
7->10:,1.033722,0.0,-,-,-,-,[2.3e-05 1.0e-06 2.0e-06]
8->10:,0.957481,0.008,-,-,-,-,[-0.403117 -0.424333 -0.044994]
9->10:,0.671656,0.0,-,-,-,-,[-4.7e-05 -4.5e-05 -5.0e-06]
