Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.018296 0.019237 0.00206 ],0.067681,-,-,-
1,8.732929,0.449,[0.015467 0.016258 0.001749],0.057211,0.0,0.0,[-1.049859  0.997097  0.009742]
2,8.868584,0.008,[0.390828 0.411446 0.043646],1.446652,0.21,0.0,[-0.009164 -0.011333  0.188826]
3,9.064556,0.009,[0.402658 0.423435 0.044919],1.489578,0.04,0.07,[-0.009302 -0.012619  0.20245 ]
4,9.842591,0.009,[-0.990641 -1.044093 -0.110681],3.669062,4.67,2.89,[ 0.009294  0.011451 -0.191238]
5,10.138628,0.0,[0.134254 0.142663 0.015068],0.499401,6.86,3.45,[ 3.20e-05  1.70e-05 -2.04e-04]
6,10.504297,0.0,[0.005137 0.005765 0.00062 ],0.019688,4.58,7.0,[-7.7e-05  4.0e-06  8.1e-05]
7,11.328113,0.04,[0.504931 0.530854 0.056318],1.867678,30.37,58.13,[-0.276921  0.262573  0.002613]
8,12.078315,0.0,[-0.073071 -0.076913 -0.008141],0.270445,1.25,0.9,[-1.7e-05 -2.7e-05 -4.0e-06]
9,12.339953,0.0,[-0.139281 -0.14628  -0.015535],0.514906,0.33,0.38,[-4.00e-06  7.00e-06  1.24e-04]
10,12.51567,0.392,[-0.805656 -0.850228 -0.090063],2.985964,1.43,2.91,[ 0.817887 -0.781196 -0.007939]
1->2:,0.135655,0.0,-,-,-,-,[2.25e-04 1.93e-04 1.00e-05]
1->3:,0.331627,0.0,-,-,-,-,[1.86e-04 1.40e-04 2.90e-05]
2->3:,0.195971,0.003,-,-,-,-,[0.54592  0.573947 0.060856]
1->4:,1.109662,0.0,-,-,-,-,[0.000236 0.000269 0.000137]
2->4:,0.974007,0.012,-,-,-,-,[0.495161 0.521977 0.055303]
3->4:,0.778035,0.03,-,-,-,-,[0.866151 0.913336 0.096781]
1->5:,1.405699,0.001,-,-,-,-,[ 0.006952  0.007957 -0.137211]
2->5:,1.270044,0.021,-,-,-,-,[ 0.599654 -0.568716 -0.005589]
3->5:,1.074073,0.058,-,-,-,-,[ 1.081081 -1.025185 -0.010004]
4->5:,0.296037,0.002,-,-,-,-,[-0.3888    0.367323  0.003503]
1->6:,1.771368,0.001,-,-,-,-,[-0.005636 -0.006694  0.113592]
2->6:,1.635712,0.029,-,-,-,-,[-0.616869  0.585524  0.00578 ]
3->6:,1.439741,0.026,-,-,-,-,[-0.624654  0.592857  0.005801]
4->6:,0.661706,0.004,-,-,-,-,[ 0.341002 -0.323177 -0.00314 ]
5->6:,0.365668,0.0,-,-,-,-,[-0.135947 -0.143728 -0.015184]
1->7:,2.595184,0.001,-,-,-,-,[0.075518 0.079386 0.008421]
2->7:,2.459529,0.0,-,-,-,-,[ 5.7e-05  3.5e-05 -2.3e-05]
3->7:,2.263557,0.0,-,-,-,-,[-5.5e-05 -3.9e-05 -1.4e-05]
4->7:,1.485522,0.0,-,-,-,-,[-1.2e-05  5.0e-06 -2.0e-06]
5->7:,1.189485,0.0,-,-,-,-,[-0.000652 -0.00085   0.01382 ]
6->7:,0.823816,0.0,-,-,-,-,[ 0.000609  0.00077  -0.012619]
1->8:,3.345386,0.0,-,-,-,-,[-0.002713 -0.004118  0.063661]
2->8:,3.209731,0.011,-,-,-,-,[-0.276254  0.262393  0.00256 ]
3->8:,3.013759,0.05,-,-,-,-,[ 0.597368 -0.567499 -0.005649]
4->8:,2.235724,0.126,-,-,-,-,[ 1.097472 -1.043494 -0.010362]
5->8:,1.939687,0.035,-,-,-,-,[0.593662 0.622522 0.066118]
6->8:,1.574018,0.039,-,-,-,-,[-0.694264 -0.729857 -0.077433]
7->8:,0.750202,0.0,-,-,-,-,[ 0.000469  0.000629 -0.010192]
1->9:,3.607024,0.0,-,-,-,-,[-0.002067 -0.00253   0.042833]
2->9:,3.471368,0.122,-,-,-,-,[ 0.867368 -0.824057 -0.008161]
3->9:,3.275397,0.003,-,-,-,-,[-0.141624  0.134518  0.001259]
4->9:,2.497362,0.172,-,-,-,-,[ 1.213093 -1.154026 -0.011492]
5->9:,2.201325,0.137,-,-,-,-,[1.097928 1.152782 0.122369]
6->9:,1.835656,0.029,-,-,-,-,[-0.550325 -0.578153 -0.061357]
7->9:,1.01184,0.0,-,-,-,-,[-0.001304 -0.001554  0.026464]
8->9:,0.261638,0.0,-,-,-,-,[-0.123591 -0.129552 -0.013802]
1->10:,3.782741,0.0,-,-,-,-,[0.001608 0.001673 0.000181]
2->10:,3.647085,0.0,-,-,-,-,[-1.80e-05 -2.80e-05 -3.24e-04]
3->10:,3.451114,0.0,-,-,-,-,[2.10e-05 2.70e-05 2.93e-04]
4->10:,2.673079,0.0,-,-,-,-,[-6.00e-06 -5.00e-06  1.74e-04]
5->10:,2.377041,0.0,-,-,-,-,[ 0.001764  0.002227 -0.036763]
6->10:,2.011373,0.0,-,-,-,-,[-0.001338 -0.001686  0.027876]
7->10:,1.187557,0.091,-,-,-,-,[-1.214503 -1.284022 -0.135897]
8->10:,0.437355,0.0,-,-,-,-,[-0.000217 -0.000248  0.004214]
9->10:,0.175717,0.0,-,-,-,-,[-0.000692 -0.000852  0.014266]
