Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.002229  0.000369  0.000238],0.005775,-,-,-
1,8.737597,0.446,[-0.002048  0.000243  0.000328],0.005308,0.0,0.0,[-1.046777  0.993435  0.009134]
2,9.039732,0.0,[-0.0071   -0.013045 -0.000388],0.037763,0.16,0.0,[-0.005607  0.00464   0.009551]
3,9.163248,0.025,[-0.05268   0.012122 -0.002191],0.137512,0.0,0.0,[-0.014796 -0.020493  0.331403]
4,9.816252,0.0,[0.024291 0.052116 0.003826],0.146472,4.88,2.99,[-0.002332  0.001385  0.008083]
5,10.204322,0.0,[ 0.020409 -0.035186 -0.001034],0.103423,6.12,2.78,[ 0.00034   0.000559 -0.003276]
6,10.5307,0.0,[ 0.010244 -0.022138 -0.000587],0.062019,6.48,8.69,[-7.100e-05 -1.527e-03  5.998e-03]
7,11.534648,0.0,[-0.034049  0.004948 -0.001336],0.087518,33.51,59.8,[0.024416 0.004104 0.000793]
8,12.153074,0.0,[0.015846 0.003785 0.001085],0.0415,0.0,0.0,[-0.000126 -0.000142 -0.000346]
9,12.406559,0.0,[0.017142 0.001492 0.000862],0.043789,0.0,0.0,[-0.000255 -0.000331  0.006162]
10,12.615807,0.425,[0.018559 0.034311 0.002887],0.09942,0.03,0.01,[-9.19559e-01  7.27840e-01  9.00000e-05]
1->2:,0.302135,0.0,-,-,-,-,[-0.000152 -0.000119 -0.001227]
1->3:,0.425651,0.0,-,-,-,-,[ 0.000414 -0.000542 -0.000766]
2->3:,0.123516,0.0,-,-,-,-,[-0.283132 -0.282638 -0.030192]
1->4:,1.078654,0.0,-,-,-,-,[ 0.001475  0.001478 -0.006427]
2->4:,0.776519,0.0,-,-,-,-,[0.034936 0.025649 0.003415]
3->4:,0.653003,0.065,-,-,-,-,[1.457517 1.38014  0.150792]
1->5:,1.466725,0.001,-,-,-,-,[-0.007186 -0.007002  0.133393]
2->5:,1.16459,0.0,-,-,-,-,[-0.017505  0.028805  0.001459]
3->5:,1.041074,0.063,-,-,-,-,[-1.066354  1.150059  0.018116]
4->5:,0.388071,0.0,-,-,-,-,[-0.013727  0.000538 -0.000992]
1->6:,1.793103,0.001,-,-,-,-,[ 0.007372  0.00747  -0.13946 ]
2->6:,1.490968,0.0,-,-,-,-,[ 0.033799 -0.02816  -0.000859]
3->6:,1.367452,0.077,-,-,-,-,[ 1.069239 -1.069672 -0.013206]
4->6:,0.714448,0.0,-,-,-,-,[ 0.010581 -0.006233  0.000433]
5->6:,0.326378,0.0,-,-,-,-,[-0.007928  0.025058  0.001634]
1->7:,2.79705,0.001,-,-,-,-,[0.076711 0.082956 0.008552]
2->7:,2.494915,0.0,-,-,-,-,[0.000379 0.000834 0.000509]
3->7:,2.371399,0.0,-,-,-,-,[-9.200e-05 -1.230e-04  1.087e-03]
4->7:,1.718396,0.0,-,-,-,-,[-0.000164  0.000143 -0.000241]
5->7:,1.330325,0.0,-,-,-,-,[ 0.000167 -0.000148  0.000389]
6->7:,1.003948,0.0,-,-,-,-,[-1.21e-04 -2.00e-06 -5.40e-04]
1->8:,3.415477,0.0,-,-,-,-,[-0.003225  0.004302 -0.003506]
2->8:,3.113341,0.028,-,-,-,-,[ 0.435296 -0.419345 -0.004337]
3->8:,2.989825,0.0,-,-,-,-,[-0.026434  0.014203  0.000187]
4->8:,2.336822,0.18,-,-,-,-,[ 1.324449 -1.177605 -0.007797]
5->8:,1.948751,0.036,-,-,-,-,[-0.533708 -0.685416 -0.065953]
6->8:,1.622374,0.061,-,-,-,-,[0.842391 0.901449 0.09335 ]
7->8:,0.618426,0.0,-,-,-,-,[ 8.200e-05  3.420e-04 -4.089e-03]
1->9:,3.668961,0.0,-,-,-,-,[-0.003323  0.002414  0.001459]
2->9:,3.366826,0.127,-,-,-,-,[ 0.904396 -0.850959 -0.00796 ]
3->9:,3.24331,0.0,-,-,-,-,[-0.00329   0.019659  0.000285]
4->9:,2.590307,0.152,-,-,-,-,[-1.174758  1.00582   0.004673]
5->9:,2.202236,0.109,-,-,-,-,[0.934041 1.065953 0.107469]
6->9:,1.875859,0.04,-,-,-,-,[-0.621118 -0.699751 -0.07092 ]
7->9:,0.871911,0.0,-,-,-,-,[ 0.001571  0.00174  -0.031087]
8->9:,0.253485,0.0,-,-,-,-,[-0.021727  0.002851 -0.00016 ]
1->10:,3.87821,0.0,-,-,-,-,[ 1.65e-03  9.30e-05 -3.60e-05]
2->10:,3.576074,0.0,-,-,-,-,[-0.001033 -0.001183  0.015141]
3->10:,3.452558,0.0,-,-,-,-,[ 0.000194  0.000234 -0.001362]
4->10:,2.799555,0.0,-,-,-,-,[-0.000453 -0.000584  0.008489]
5->10:,2.411484,0.0,-,-,-,-,[ 0.001677  0.002183 -0.036531]
6->10:,2.085107,0.0,-,-,-,-,[-0.001815 -0.002316  0.039006]
7->10:,1.081159,0.109,-,-,-,-,[1.515473 1.345248 0.151448]
8->10:,0.462733,0.0,-,-,-,-,[-1.22e-04  5.40e-05  4.41e-04]
9->10:,0.209248,0.0,-,-,-,-,[-1.15e-04  7.60e-05 -4.85e-04]
