Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000578  0.000636 -0.000903],0.003168,-,-,-
1,8.736896,0.445,[-0.000518  0.000459 -0.001123],0.003353,0.0,0.0,[-1.045238  0.994063  0.009006]
2,9.054728,0.0,[-0.003587  0.010166 -0.001641],0.027716,0.16,0.0,[ 0.02332  -0.021624  0.002838]
3,9.171171,0.025,[0.004708 0.012996 0.002215],0.035582,0.0,0.0,[-0.013023 -0.021898  0.333969]
4,9.833855,0.0,[-1.6045e-02 -1.1346e-02 -6.0000e-06],0.049949,4.99,3.06,[-0.00886   0.008469 -0.001718]
5,10.212496,0.0,[ 0.007148 -0.009245 -0.000763],0.029766,5.95,2.67,[-0.000912 -0.001395 -0.000501]
6,10.536099,0.0,[ 0.003232 -0.00685  -0.00099 ],0.019415,6.84,9.01,[ 0.004302  0.000483 -0.00122 ]
7,11.557535,0.0,[0.006005 0.010221 0.000971],0.030233,31.94,59.3,[-0.003419  0.000269 -0.002862]
8,12.16552,0.0,[ 6.943e-03 -1.972e-03 -3.300e-05],0.018345,0.0,0.0,[ 0.000615  0.000566 -0.000202]
9,12.417249,0.0,[ 0.004787 -0.001534  0.000153],0.012782,0.0,0.0,[-0.000141 -0.000112 -0.000243]
10,12.646472,0.422,[-0.017387 -0.003955 -0.000549],0.045344,0.0,0.0,[-0.851779  0.798123  0.009044]
1->2:,0.317831,0.0,-,-,-,-,[0.000426 0.000762 0.000294]
1->3:,0.434274,0.0,-,-,-,-,[-0.002182  0.00082  -0.000754]
2->3:,0.116443,0.0,-,-,-,-,[0.273742 0.287892 0.029585]
1->4:,1.096959,0.0,-,-,-,-,[ 0.004282  0.004282 -0.001869]
2->4:,0.779128,0.0,-,-,-,-,[0.012003 0.008974 0.001902]
3->4:,0.662685,0.066,-,-,-,-,[1.410546 1.436501 0.149433]
1->5:,1.4756,0.001,-,-,-,-,[ 0.009193  0.004718 -0.132492]
2->5:,1.157768,0.0,-,-,-,-,[ 0.007765 -0.006743  0.002298]
3->5:,1.041325,0.06,-,-,-,-,[ 1.08598  -1.085198 -0.014725]
4->5:,0.378641,0.0,-,-,-,-,[-0.005804  0.008106  0.001801]
1->6:,1.799202,0.001,-,-,-,-,[-0.009705 -0.005455  0.143373]
2->6:,1.481371,0.0,-,-,-,-,[-0.009472  0.009927 -0.003293]
3->6:,1.364928,0.08,-,-,-,-,[-1.115695  1.071389  0.012639]
4->6:,0.702243,0.0,-,-,-,-,[ 0.009004 -0.007101 -0.001517]
5->6:,0.323603,0.0,-,-,-,-,[-0.004303  0.005248 -0.001252]
1->7:,2.820638,0.001,-,-,-,-,[0.07897  0.082398 0.008468]
2->7:,2.502807,0.0,-,-,-,-,[-0.003319 -0.00219  -0.001364]
3->7:,2.386364,0.0,-,-,-,-,[-8.10e-05 -3.00e-05 -9.38e-04]
4->7:,1.723679,0.0,-,-,-,-,[ 0.000313 -0.000477  0.000253]
5->7:,1.345039,0.0,-,-,-,-,[-0.0007    0.000771  0.00015 ]
6->7:,1.021436,0.0,-,-,-,-,[ 3.10e-05 -5.62e-04 -1.84e-04]
1->8:,3.428624,0.0,-,-,-,-,[ 1.7818e-02 -1.4440e-02  2.0000e-06]
2->8:,3.110793,0.026,-,-,-,-,[ 0.415974 -0.403575 -0.004642]
3->8:,2.99435,0.0,-,-,-,-,[-0.006864  0.012777 -0.002319]
4->8:,2.331665,0.186,-,-,-,-,[-1.321174  1.23098   0.013463]
5->8:,1.953024,0.036,-,-,-,-,[-0.575764 -0.653262 -0.064992]
6->8:,1.629422,0.065,-,-,-,-,[0.889212 0.911166 0.094555]
7->8:,0.607986,0.0,-,-,-,-,[ 0.000203 -0.000606  0.003347]
1->9:,3.680352,0.0,-,-,-,-,[ 1.1816e-02 -1.3244e-02 -7.0000e-06]
2->9:,3.362521,0.129,-,-,-,-,[ 0.901636 -0.866731 -0.010096]
3->9:,3.246078,0.0,-,-,-,-,[-0.006947 -0.002045  0.002835]
4->9:,2.583393,0.145,-,-,-,-,[ 1.116011 -1.02155  -0.010533]
5->9:,2.204753,0.103,-,-,-,-,[0.947048 1.002895 0.102648]
6->9:,1.88115,0.041,-,-,-,-,[-0.646002 -0.685832 -0.070108]
7->9:,0.859714,0.0,-,-,-,-,[-0.001756 -0.001486  0.031151]
8->9:,0.251728,0.0,-,-,-,-,[-0.00054  -0.002008 -0.002138]
1->10:,3.909576,0.0,-,-,-,-,[0.000469 0.000209 0.000111]
2->10:,3.591745,0.0,-,-,-,-,[ 0.001273  0.00135  -0.003352]
3->10:,3.475302,0.0,-,-,-,-,[0.000565 0.000563 0.000128]
4->10:,2.812617,0.0,-,-,-,-,[-0.000369 -0.000259  0.000881]
5->10:,2.433977,0.0,-,-,-,-,[-0.001555 -0.002273  0.036407]
6->10:,2.110374,0.0,-,-,-,-,[ 0.001823  0.002467 -0.040388]
7->10:,1.088938,0.111,-,-,-,-,[1.426156 1.445768 0.150701]
8->10:,0.480952,0.0,-,-,-,-,[ 4.63e-04 -4.10e-04 -5.40e-05]
9->10:,0.229224,0.0,-,-,-,-,[ 0.000288 -0.000512 -0.000175]
