Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001106  0.000958  0.000518],0.003944,-,-,-
1,8.736746,0.446,[-0.00101   0.000627  0.000627],0.003417,0.0,0.0,[ 1.046014 -0.993721 -0.009204]
2,9.051705,0.0,[-0.004191  0.015697  0.00191 ],0.041581,0.16,0.0,[-0.003737  0.004625 -0.005474]
3,9.17496,0.025,[0.008345 0.027736 0.001351],0.073698,0.0,0.0,[-0.015353 -0.020374  0.334512]
4,9.834857,0.0,[-0.031715 -0.021686 -0.003535],0.098068,4.99,3.06,[-0.001386  0.001745 -0.003427]
5,10.215114,0.0,[ 0.013068 -0.017713 -0.000209],0.055952,6.14,2.81,[0.000177 0.000251 0.000177]
6,10.538799,0.0,[ 0.005368 -0.012933 -0.000108],0.035591,6.7,8.9,[ 0.000576 -0.001627  0.002767]
7,11.558595,0.0,[0.010708 0.021114 0.00172 ],0.060333,32.02,59.42,[-0.004707  0.002457 -0.000568]
8,12.162954,0.0,[ 0.012348 -0.002367  0.000612],0.031995,0.0,0.0,[ 0.000141  0.000136 -0.000109]
9,12.415174,0.0,[ 0.008981 -0.002016  0.000276],0.023407,0.0,0.0,[ 1.00e-06  2.30e-05 -8.67e-04]
10,12.645963,0.424,[-0.031725 -0.009707 -0.002262],0.084524,0.0,0.0,[-0.860019  0.792034  0.006644]
1->2:,0.314959,0.0,-,-,-,-,[9.20e-05 1.40e-04 2.98e-04]
1->3:,0.438213,0.0,-,-,-,-,[-0.000806  0.000811  0.001158]
2->3:,0.123254,0.0,-,-,-,-,[-0.272893 -0.285602 -0.029901]
1->4:,1.098111,0.0,-,-,-,-,[-0.001031 -0.001078  0.002096]
2->4:,0.783152,0.0,-,-,-,-,[-0.02133  -0.017713 -0.001634]
3->4:,0.659898,0.066,-,-,-,-,[1.409118 1.435728 0.152226]
1->5:,1.478368,0.001,-,-,-,-,[ 0.007098  0.007308 -0.134662]
2->5:,1.163409,0.0,-,-,-,-,[ 0.015173 -0.012281  0.00044 ]
3->5:,1.040155,0.062,-,-,-,-,[-1.104046  1.097159  0.013139]
4->5:,0.380257,0.0,-,-,-,-,[ 0.011562 -0.016786 -0.000758]
1->6:,1.802053,0.001,-,-,-,-,[-0.007411 -0.007741  0.141592]
2->6:,1.487094,0.0,-,-,-,-,[-0.017465  0.018127 -0.000372]
3->6:,1.36384,0.078,-,-,-,-,[ 1.102308 -1.059932 -0.011018]
4->6:,0.703942,0.0,-,-,-,-,[-0.016974  0.014732  0.000331]
5->6:,0.323685,0.0,-,-,-,-,[-0.007882  0.009803  0.001   ]
1->7:,2.821848,0.001,-,-,-,-,[-0.078621 -0.082578 -0.008634]
2->7:,2.506889,0.0,-,-,-,-,[6.100e-05 7.590e-04 1.713e-03]
3->7:,2.383635,0.0,-,-,-,-,[-1.20e-05  1.50e-05 -4.08e-04]
4->7:,1.723737,0.0,-,-,-,-,[-0.000269  0.000183  0.000373]
5->7:,1.34348,0.0,-,-,-,-,[ 1.87e-04 -6.20e-05 -2.75e-04]
6->7:,1.019795,0.0,-,-,-,-,[-0.000209 -0.000119  0.000267]
1->8:,3.426207,0.0,-,-,-,-,[-2.300e-03  3.648e-03 -5.200e-05]
2->8:,3.111248,0.027,-,-,-,-,[-0.430169  0.41412   0.004255]
3->8:,2.987994,0.0,-,-,-,-,[-0.014426  0.023583  0.000239]
4->8:,2.328096,0.182,-,-,-,-,[-1.308091  1.217926  0.010859]
5->8:,1.947839,0.036,-,-,-,-,[0.576669 0.650276 0.066039]
6->8:,1.624154,0.063,-,-,-,-,[-0.86733  -0.899824 -0.094659]
7->8:,0.604359,0.0,-,-,-,-,[-9.400e-05 -3.130e-04  3.767e-03]
1->9:,3.678427,0.0,-,-,-,-,[-0.002811  0.001773 -0.00044 ]
2->9:,3.363468,0.127,-,-,-,-,[-0.898356  0.85843   0.008612]
3->9:,3.240214,0.0,-,-,-,-,[-0.011147 -0.003679 -0.00016 ]
4->9:,2.580316,0.149,-,-,-,-,[ 1.132531 -1.038642 -0.008515]
5->9:,2.200059,0.106,-,-,-,-,[-0.957849 -1.022314 -0.106246]
6->9:,1.876374,0.041,-,-,-,-,[0.642692 0.685553 0.071264]
7->9:,0.856579,0.0,-,-,-,-,[-0.001556 -0.00176   0.031123]
8->9:,0.25222,0.0,-,-,-,-,[-0.003224 -0.00287   0.000785]
1->10:,3.909217,0.0,-,-,-,-,[-9.24e-04 -3.62e-04  2.90e-05]
2->10:,3.594258,0.0,-,-,-,-,[-0.000435 -0.000504  0.003969]
3->10:,3.471003,0.0,-,-,-,-,[9.00e-05 1.09e-04 4.40e-05]
4->10:,2.811106,0.0,-,-,-,-,[-0.000143 -0.000147  0.00159 ]
5->10:,2.430848,0.0,-,-,-,-,[ 0.001719  0.002221 -0.036859]
6->10:,2.107164,0.0,-,-,-,-,[-0.001882 -0.002393  0.039892]
7->10:,1.087368,0.11,-,-,-,-,[1.429294 1.440549 0.153462]
8->10:,0.483009,0.0,-,-,-,-,[ 8.20e-05 -6.70e-05 -1.18e-04]
9->10:,0.230789,0.0,-,-,-,-,[ 1.68e-04  2.50e-05 -2.96e-04]
