Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001144  0.000963  0.000372],0.003918,-,-,-
1,8.737514,0.446,[-0.000919  0.000766  0.000459],0.003257,0.0,0.0,[-1.046133  0.993781  0.009202]
2,9.05701,0.0,[-0.011155  0.007873  0.000782],0.034759,0.16,0.0,[-0.004254  0.004278  0.001209]
3,9.166219,0.025,[-0.013271  0.00712  -0.0007  ],0.03832,0.0,0.0,[-0.015117 -0.020394  0.333102]
4,9.831525,0.0,[-4.8700e-04  1.0335e-02  6.4000e-05],0.026299,4.98,3.06,[ 0.001684 -0.001564 -0.000834]
5,10.208564,0.0,[ 1.5265e-02 -1.4942e-02  1.9000e-05],0.054294,5.75,2.52,[-0.000198 -0.000231 -0.000183]
6,10.532561,0.0,[ 0.010036 -0.009541  0.000169],0.0352,6.98,9.11,[ 0.000233 -0.001368  0.002892]
7,11.554575,0.0,[-0.008033  0.002998 -0.00023 ],0.021802,31.94,59.19,[-0.000463  0.001567  0.00059 ]
8,12.167539,0.0,[ 7.759e-03 -7.179e-03  2.300e-05],0.026869,0.0,0.0,[ 1.47e-04  1.36e-04 -5.90e-05]
9,12.418992,0.0,[ 5.903e-03 -5.360e-03 -2.200e-05],0.020266,0.0,0.0,[-1.400e-05 -3.000e-05  1.016e-03]
10,12.644929,0.421,[-0.007824  0.013921  0.000336],0.040597,0.0,0.0,[-0.858517  0.788782  0.006542]
1->2:,0.319496,0.0,-,-,-,-,[-0.0001  -0.00018 -0.00034]
1->3:,0.428704,0.0,-,-,-,-,[ 0.000531 -0.000616 -0.001153]
2->3:,0.109209,0.0,-,-,-,-,[-0.276425 -0.289092 -0.030255]
1->4:,1.094011,0.0,-,-,-,-,[-0.001112 -0.001133  0.002178]
2->4:,0.774515,0.0,-,-,-,-,[-0.002052 -0.00588  -0.000756]
3->4:,0.665306,0.066,-,-,-,-,[-1.411797 -1.436363 -0.15209 ]
1->5:,1.47105,0.001,-,-,-,-,[ 0.0069    0.006979 -0.129985]
2->5:,1.151554,0.0,-,-,-,-,[ 0.001494 -0.004705 -0.000655]
3->5:,1.042346,0.058,-,-,-,-,[ 1.071255 -1.068085 -0.012962]
4->5:,0.37704,0.0,-,-,-,-,[-0.004967 -0.000863 -0.000598]
1->6:,1.795047,0.001,-,-,-,-,[ 0.007616  0.007886 -0.145074]
2->6:,1.475551,0.0,-,-,-,-,[ 0.004526 -0.00296  -0.000624]
3->6:,1.366342,0.082,-,-,-,-,[ 1.126734 -1.084984 -0.011361]
4->6:,0.701036,0.0,-,-,-,-,[-0.001728  0.002782 -0.000196]
5->6:,0.323997,0.0,-,-,-,-,[ 0.008942 -0.009146 -0.000693]
1->7:,2.817061,0.001,-,-,-,-,[-0.078745 -0.082774 -0.008637]
2->7:,2.497565,0.0,-,-,-,-,[-0.000186 -0.000691 -0.001675]
3->7:,2.388356,0.0,-,-,-,-,[1.70e-05 3.00e-06 4.06e-04]
4->7:,1.72305,0.0,-,-,-,-,[-0.000203  0.000125  0.00035 ]
5->7:,1.34601,0.0,-,-,-,-,[ 1.63e-04 -1.03e-04  6.20e-05]
6->7:,1.022014,0.0,-,-,-,-,[1.61e-04 5.10e-05 6.40e-05]
1->8:,3.430025,0.0,-,-,-,-,[ 0.002561 -0.003508  0.000104]
2->8:,3.110529,0.024,-,-,-,-,[-0.404977  0.390244  0.00402 ]
3->8:,3.00132,0.0,-,-,-,-,[8.515e-03 2.381e-03 1.700e-05]
4->8:,2.336014,0.19,-,-,-,-,[ 1.335412 -1.241837 -0.011026]
5->8:,1.958974,0.037,-,-,-,-,[-0.576048 -0.652667 -0.066028]
6->8:,1.634978,0.068,-,-,-,-,[-0.898531 -0.934369 -0.098006]
7->8:,0.612964,0.0,-,-,-,-,[ 5.100e-05  2.700e-04 -2.947e-03]
1->9:,3.681478,0.0,-,-,-,-,[-2.814e-03  2.029e-03  8.200e-05]
2->9:,3.361983,0.131,-,-,-,-,[ 0.910626 -0.869624 -0.008722]
3->9:,3.252774,0.0,-,-,-,-,[0.006033 0.00886  0.000202]
4->9:,2.587468,0.14,-,-,-,-,[ 1.098206 -1.005055 -0.00816 ]
5->9:,2.210428,0.1,-,-,-,-,[-0.92788  -0.991165 -0.102775]
6->9:,1.886431,0.041,-,-,-,-,[-0.64534  -0.689705 -0.071498]
7->9:,0.864418,0.0,-,-,-,-,[-0.001557 -0.001769  0.031163]
8->9:,0.251454,0.0,-,-,-,-,[ 0.000783 -0.000375 -0.000783]
1->10:,3.907415,0.0,-,-,-,-,[ 3.19e-04 -2.60e-04 -7.40e-05]
2->10:,3.587919,0.0,-,-,-,-,[-0.000463 -0.000519  0.004093]
3->10:,3.478711,0.0,-,-,-,-,[ 1.08e-04  1.23e-04 -7.50e-05]
4->10:,2.813405,0.0,-,-,-,-,[ 0.000152  0.000157 -0.001715]
5->10:,2.436365,0.0,-,-,-,-,[-0.001667 -0.002158  0.035901]
6->10:,2.112368,0.0,-,-,-,-,[-0.001919 -0.002444  0.040862]
7->10:,1.090355,0.111,-,-,-,-,[-1.432132 -1.441072 -0.153332]
8->10:,0.477391,0.0,-,-,-,-,[ 7.9e-05 -8.1e-05 -1.4e-05]
9->10:,0.225937,0.0,-,-,-,-,[-1.32e-04  2.30e-05 -6.00e-05]
