Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000624 -0.001396  0.008827],0.022771,-,-,-
1,8.720948,0.444,[ 0.001639 -0.003767  0.010463],0.028572,0.0,0.0,[ 1.044387 -0.993161  0.044136]
2,8.940124,0.0,[-0.03483   0.025015  0.019296],0.119523,0.15,0.03,[0.00447  0.005137 0.004169]
3,9.138159,0.025,[ 0.018142 -0.050432 -0.014327],0.14101,0.0,0.0,[ 0.030928 -0.079062  0.325766]
4,9.734834,0.0,[ 0.038567  0.012802 -0.008279],0.105409,4.52,2.75,[-0.000343 -0.000566 -0.003992]
5,10.150276,0.0,[-0.016969  0.013092  0.000783],0.054512,7.32,3.79,[-0.004502  0.003386  0.006627]
6,10.507426,0.0,[-0.00558   0.003425  0.011116],0.032791,4.54,7.03,[ 0.020415 -0.018778 -0.002057]
7,11.427704,0.0,[ 0.014668 -0.034292 -0.002494],0.095013,33.53,62.97,[0.022567 0.034163 0.004724]
8,12.057031,0.0,[ 0.01375  -0.014229  0.009704],0.056016,0.0,0.0,[0.009929 0.008409 0.001345]
9,12.338185,0.0,[-0.00769   0.010069 -0.005359],0.034965,0.01,0.01,[ 0.002995 -0.001768 -0.005125]
10,12.472297,0.442,[ 3.7730e-03  3.1555e-02 -9.3000e-05],0.080777,0.13,0.04,[ 0.822559 -0.877015 -0.016152]
1->2:,0.219176,0.0,-,-,-,-,[0.013403 0.015491 0.00173 ]
1->3:,0.417211,0.0,-,-,-,-,[-0.018468  0.019035  0.002773]
2->3:,0.198035,0.001,-,-,-,-,[-0.260863 -0.290671 -0.043923]
1->4:,1.013886,0.0,-,-,-,-,[0.087412 0.094307 0.015084]
2->4:,0.79471,0.0,-,-,-,-,[ 0.003216 -0.021605 -0.00895 ]
3->4:,0.596675,0.057,-,-,-,-,[-1.334088 -1.448377 -0.219708]
1->5:,1.429329,0.001,-,-,-,-,[ 0.094533 -0.067013 -0.141391]
2->5:,1.210152,0.0,-,-,-,-,[-0.014493  0.004828 -0.000603]
3->5:,1.012117,0.078,-,-,-,-,[-1.290379  1.210908 -0.007462]
4->5:,0.415442,0.0,-,-,-,-,[ 0.002097 -0.019833 -0.001478]
1->6:,1.786478,0.001,-,-,-,-,[-0.069323  0.046075  0.114618]
2->6:,1.567302,0.0,-,-,-,-,[ 0.005818 -0.012853 -0.000534]
3->6:,1.369267,0.056,-,-,-,-,[ 0.950811 -0.874764  0.005726]
4->6:,0.772592,0.0,-,-,-,-,[-0.003373  0.014153  0.001088]
5->6:,0.35715,0.0,-,-,-,-,[ 0.008715 -0.007342  0.012277]
1->7:,2.706756,0.001,-,-,-,-,[0.074819 0.07567  0.011849]
2->7:,2.48758,0.0,-,-,-,-,[ 0.007537 -0.006957 -0.003479]
3->7:,2.289545,0.0,-,-,-,-,[0.002475 0.002219 0.003667]
4->7:,1.692869,0.0,-,-,-,-,[-0.00469   0.004425  0.001322]
5->7:,1.277427,0.0,-,-,-,-,[-0.001495 -0.001629 -0.000546]
6->7:,0.920278,0.0,-,-,-,-,[0.002423 0.002334 0.000537]
1->8:,3.336083,0.0,-,-,-,-,[0.011601 0.013067 0.00121 ]
2->8:,3.116907,0.05,-,-,-,-,[-0.576024  0.564117 -0.006949]
3->8:,2.918872,0.0,-,-,-,-,[ 0.016332 -0.009179  0.000626]
4->8:,2.322197,0.128,-,-,-,-,[ 1.084615 -1.037235 -0.007761]
5->8:,1.906755,0.027,-,-,-,-,[0.521398 0.546156 0.084208]
6->8:,1.549605,0.036,-,-,-,-,[-0.69681  -0.673772 -0.108195]
7->8:,0.629327,0.0,-,-,-,-,[-0.005701  0.010082 -0.009012]
1->9:,3.617237,0.0,-,-,-,-,[0.012125 0.012432 0.001368]
2->9:,3.398061,0.107,-,-,-,-,[ 0.811077 -0.79163   0.003189]
3->9:,3.200026,0.0,-,-,-,-,[0.007765 0.003948 0.000902]
4->9:,2.603351,0.206,-,-,-,-,[ 1.304197 -1.238754 -0.014303]
5->9:,2.187909,0.15,-,-,-,-,[1.172037 1.177752 0.185666]
6->9:,1.830759,0.036,-,-,-,-,[-0.62192  -0.629311 -0.098617]
7->9:,0.910481,0.0,-,-,-,-,[-0.012376  0.014678  0.030571]
8->9:,0.281154,0.0,-,-,-,-,[-0.019861  0.023069 -0.016577]
1->10:,3.751349,0.0,-,-,-,-,[-0.000473  0.000513 -0.001289]
2->10:,3.532173,0.0,-,-,-,-,[0.019702 0.025987 0.008794]
3->10:,3.334138,0.0,-,-,-,-,[-4.100e-05 -3.400e-05 -1.646e-03]
4->10:,2.737462,0.0,-,-,-,-,[-0.011161  0.000241 -0.006238]
5->10:,2.32202,0.0,-,-,-,-,[-0.005076 -0.009797  0.039136]
6->10:,1.964871,0.0,-,-,-,-,[ 0.005191  0.006715 -0.031006]
7->10:,1.044593,0.103,-,-,-,-,[1.321934 1.49858  0.222937]
8->10:,0.415266,0.0,-,-,-,-,[-6.00e-05  1.46e-04  6.40e-05]
9->10:,0.134112,0.0,-,-,-,-,[0.001534 0.002128 0.000618]
