Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000596  0.000843 -0.002243],0.006277,-,-,-
1,8.736519,0.445,[-0.0005    0.00062  -0.002809],0.007422,0.0,0.0,[-1.045001  0.993363  0.009781]
2,9.055286,0.001,[-0.002671  0.010481 -0.004703],0.029978,0.16,0.0,[-0.036262  0.036326  0.003931]
3,9.171524,0.025,[0.002914 0.017002 0.004163],0.045104,0.0,0.0,[ 0.018675  0.015935 -0.33414 ]
4,9.834408,0.0,[-0.019468 -0.012212  0.001609],0.058556,4.99,3.07,[-0.014075  0.013446  0.002288]
5,10.212829,0.0,[ 0.009721 -0.011467 -0.001201],0.038333,5.95,2.67,[0.001603 0.002246 0.000159]
6,10.536316,0.0,[ 0.004881 -0.008189 -0.001906],0.02471,6.85,9.01,[ 0.001363 -0.008149 -0.002418]
7,11.558348,0.0,[0.005204 0.012904 0.001143],0.035485,31.97,59.28,[ 0.003004 -0.001591 -0.004332]
8,12.165754,0.0,[ 0.007438 -0.002683 -0.000434],0.020127,0.0,0.0,[0.000831 0.000768 0.000268]
9,12.41745,0.0,[ 0.005317 -0.002339  0.000114],0.014766,0.01,0.01,[-0.000266 -0.000212  0.00073 ]
10,12.647395,0.422,[-0.019703 -0.004751 -0.000504],0.051532,0.0,0.0,[ 0.857456 -0.791873 -0.003295]
1->2:,0.318767,0.0,-,-,-,-,[-0.000653 -0.001044  0.000342]
1->3:,0.435005,0.0,-,-,-,-,[ 0.00267  -0.004432  0.000681]
2->3:,0.116238,0.0,-,-,-,-,[-0.274284 -0.287644 -0.029081]
1->4:,1.097889,0.0,-,-,-,-,[0.005672 0.005645 0.003227]
2->4:,0.779122,0.0,-,-,-,-,[-0.013102 -0.01072  -0.003081]
3->4:,0.662884,0.066,-,-,-,-,[1.414628 1.432759 0.146795]
1->5:,1.476309,0.001,-,-,-,-,[ 0.001825  0.011796 -0.132436]
2->5:,1.157542,0.0,-,-,-,-,[ 0.0095   -0.007059 -0.003816]
3->5:,1.041305,0.06,-,-,-,-,[-1.08246   1.087935  0.01022 ]
4->5:,0.378421,0.0,-,-,-,-,[ 0.005386 -0.009673  0.00236 ]
1->6:,1.799797,0.001,-,-,-,-,[-0.002302 -0.012347  0.143357]
2->6:,1.48103,0.0,-,-,-,-,[-0.011166  0.0111    0.005655]
3->6:,1.364792,0.08,-,-,-,-,[ 1.114083 -1.074004 -0.00785 ]
4->6:,0.701908,0.0,-,-,-,-,[-0.009272  0.008329 -0.002308]
5->6:,0.323488,0.0,-,-,-,-,[-0.005948  0.006619 -0.003422]
1->7:,2.821829,0.001,-,-,-,-,[-0.078851 -0.082455 -0.008359]
2->7:,2.503062,0.0,-,-,-,-,[-0.002876 -0.006144  0.000641]
3->7:,2.386824,0.0,-,-,-,-,[ 0.000217  0.00012  -0.000675]
4->7:,1.72394,0.0,-,-,-,-,[ 0.00118  -0.000874  0.000254]
5->7:,1.34552,0.0,-,-,-,-,[-0.001354  0.000914 -0.000172]
6->7:,1.022032,0.0,-,-,-,-,[0.001102 0.000195 0.000241]
1->8:,3.429235,0.0,-,-,-,-,[ 0.023253 -0.028605 -0.000447]
2->8:,3.110468,0.026,-,-,-,-,[-0.415883  0.402686  0.003476]
3->8:,2.99423,0.0,-,-,-,-,[-0.008006  0.014116  0.004804]
4->8:,2.331346,0.186,-,-,-,-,[-1.32329   1.228967  0.005689]
5->8:,1.952925,0.036,-,-,-,-,[0.572805 0.655672 0.063629]
6->8:,1.629438,0.065,-,-,-,-,[-0.887094 -0.913917 -0.092895]
7->8:,0.607406,0.0,-,-,-,-,[-0.000664  0.00037   0.003359]
1->9:,3.680931,0.0,-,-,-,-,[ 0.022785 -0.017831 -0.00024 ]
2->9:,3.362164,0.129,-,-,-,-,[-0.902318  0.865833  0.006394]
3->9:,3.245926,0.0,-,-,-,-,[-0.00774  -0.001836 -0.005666]
4->9:,2.583042,0.145,-,-,-,-,[ 1.118191 -1.01908  -0.003379]
5->9:,2.204622,0.103,-,-,-,-,[-0.943434 -1.005743 -0.100658]
6->9:,1.881134,0.041,-,-,-,-,[0.644576 0.687922 0.068829]
7->9:,0.859102,0.0,-,-,-,-,[-0.000984 -0.002286  0.03114 ]
8->9:,0.251696,0.0,-,-,-,-,[-0.001363 -0.000613 -0.004983]
1->10:,3.910876,0.0,-,-,-,-,[-0.000549 -0.000148 -0.000526]
2->10:,3.592109,0.0,-,-,-,-,[0.001333 0.001363 0.004569]
3->10:,3.475871,0.0,-,-,-,-,[-8.64e-04 -9.65e-04 -8.90e-05]
4->10:,2.812987,0.0,-,-,-,-,[0.000365 0.000212 0.001629]
5->10:,2.434566,0.0,-,-,-,-,[ 0.001861  0.001886 -0.036386]
6->10:,2.111079,0.0,-,-,-,-,[-0.001932 -0.002167  0.040428]
7->10:,1.089047,0.111,-,-,-,-,[1.434046 1.438231 0.148031]
8->10:,0.481641,0.0,-,-,-,-,[-6.84e-04  6.82e-04 -3.30e-05]
9->10:,0.229945,0.0,-,-,-,-,[-0.001004  0.000298 -0.000213]
