Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 0.000765  0.00098  -0.010298],0.026365,-,-,-
1,8.7269,0.434,[ 0.001861  0.001199 -0.012759],0.032914,0.0,0.0,[ 1.032015 -0.981511 -0.011482]
2,9.056493,0.01,[ 0.007713  0.023178 -0.021449],0.082627,0.17,0.0,[-0.160483  0.143751 -0.009017]
3,9.165781,0.025,[0.014914 0.008376 0.015389],0.058483,0.09,0.05,[ 0.040569  0.001559 -0.33252 ]
4,9.828793,0.002,[-0.03085  -0.033273  0.011881],0.119218,4.94,3.04,[ 0.06353  -0.058927  0.004161]
5,10.206938,0.0,[ 0.001879 -0.001477 -0.006093],0.016636,5.87,2.62,[0.006109 0.010076 0.002071]
6,10.531307,0.0,[ 0.000176 -0.001949 -0.008382],0.021878,6.83,8.99,[-0.03836  0.00521 -0.0018 ]
7,11.550758,0.0,[0.019335 0.014045 0.002965],0.061209,32.11,59.32,[ 0.009733 -0.00076   0.019806]
8,12.161549,0.0,[ 0.004688 -0.001235 -0.002724],0.014134,0.04,0.03,[0.00312  0.003913 0.000457]
9,12.413421,0.0,[ 0.001875 -0.000814  0.000189],0.005217,0.12,0.09,[-0.001175 -0.000832  0.002324]
10,12.638669,0.421,[-0.029563 -0.018801  0.002533],0.089282,0.02,0.03,[ 0.870711 -0.776544  0.008821]
1->2:,0.329593,0.0,-,-,-,-,[-0.006326 -0.003058 -0.002058]
1->3:,0.438881,0.0,-,-,-,-,[-0.023175  0.010375 -0.001684]
2->3:,0.109288,0.0,-,-,-,-,[0.285556 0.290074 0.036468]
1->4:,1.101893,0.0,-,-,-,-,[-0.024767 -0.02546  -0.006349]
2->4:,0.7723,0.0,-,-,-,-,[0.041691 0.036441 0.014309]
3->4:,0.663012,0.066,-,-,-,-,[1.418897 1.419815 0.173449]
1->5:,1.480038,0.001,-,-,-,-,[-0.011952  0.027962 -0.130859]
2->5:,1.150445,0.0,-,-,-,-,[ 0.026871 -0.030759  0.015485]
3->5:,1.041157,0.06,-,-,-,-,[ 1.070852 -1.092128 -0.002667]
4->5:,0.378145,0.0,-,-,-,-,[-0.013859  0.011442  0.010757]
1->6:,1.804406,0.001,-,-,-,-,[ 0.010143 -0.02698   0.141927]
2->6:,1.474813,0.0,-,-,-,-,[-0.034725  0.035511 -0.023631]
3->6:,1.365525,0.08,-,-,-,-,[-1.110153e+00  1.079119e+00 -7.290000e-04]
4->6:,0.702513,0.0,-,-,-,-,[ 0.017253 -0.012675 -0.010392]
5->6:,0.324369,0.0,-,-,-,-,[-0.001243  0.000326 -0.015536]
1->7:,2.823858,0.001,-,-,-,-,[0.075691 0.081831 0.009528]
2->7:,2.494265,0.0,-,-,-,-,[-0.026042 -0.01284  -0.003458]
3->7:,2.384977,0.0,-,-,-,-,[ 0.001312  0.001227 -0.000179]
4->7:,1.721965,0.0,-,-,-,-,[ 0.004095 -0.004789  0.000324]
5->7:,1.34382,0.0,-,-,-,-,[-0.004619  0.005885  0.000433]
6->7:,1.019452,0.0,-,-,-,-,[-0.000882 -0.005204 -0.00076 ]
1->8:,3.434649,0.002,-,-,-,-,[ 0.128976 -0.093448  0.001314]
2->8:,3.105056,0.024,-,-,-,-,[ 0.400949 -0.39175  -0.002182]
3->8:,2.995768,0.0,-,-,-,-,[-0.019612  0.025387 -0.01909 ]
4->8:,2.332756,0.186,-,-,-,-,[-1.32432   1.222362 -0.009946]
5->8:,1.954611,0.036,-,-,-,-,[-0.561264 -0.657745 -0.07448 ]
6->8:,1.630242,0.065,-,-,-,-,[0.880712 0.918591 0.110015]
7->8:,0.610791,0.0,-,-,-,-,[-0.002622  0.001996  0.003412]
1->9:,3.686521,0.001,-,-,-,-,[ 0.075924 -0.092735 -0.000829]
2->9:,3.356927,0.128,-,-,-,-,[ 0.904995 -0.86072   0.002012]
3->9:,3.24764,0.0,-,-,-,-,[-0.019663  0.010662  0.022687]
4->9:,2.584628,0.144,-,-,-,-,[ 1.120805 -1.011807  0.0112  ]
5->9:,2.206483,0.103,-,-,-,-,[0.933412 1.01249  0.118887]
6->9:,1.882114,0.042,-,-,-,-,[-0.642092 -0.69409  -0.081692]
7->9:,0.862663,0.0,-,-,-,-,[-6.0000e-05 -4.5000e-03  3.0982e-02]
8->9:,0.251872,0.0,-,-,-,-,[ 0.006136 -0.002835 -0.022313]
1->10:,3.911769,0.0,-,-,-,-,[-0.000572 -0.000562  0.000605]
2->10:,3.582176,0.0,-,-,-,-,[-0.006473 -0.006677 -0.008056]
3->10:,3.472888,0.0,-,-,-,-,[0.004196 0.004214 0.001057]
4->10:,2.809876,0.0,-,-,-,-,[0.001376 0.001498 0.003368]
5->10:,2.431732,0.0,-,-,-,-,[-0.002824 -0.001534  0.036138]
6->10:,2.107363,0.0,-,-,-,-,[ 0.002699  0.002138 -0.040387]
7->10:,1.087911,0.11,-,-,-,-,[1.449979 1.417759 0.175653]
8->10:,0.477121,0.0,-,-,-,-,[ 3.458e-03 -2.933e-03 -1.200e-05]
9->10:,0.225249,0.0,-,-,-,-,[ 0.001208 -0.004186 -0.000561]
