Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.002181  0.00018   0.011235],0.029094,-,-,-
1,8.727534,0.435,[-0.00347  -0.00013   0.013947],0.036532,0.0,0.0,[-1.032993  0.982514  0.011378]
2,9.055859,0.01,[-0.014554 -0.003711  0.024438],0.07291,0.17,0.0,[ 0.155306 -0.137272  0.003703]
3,9.165805,0.025,[-0.011261  0.015704 -0.015038],0.062237,0.08,0.04,[ 0.037971  0.003888 -0.332665]
4,9.828616,0.002,[ 0.002458  0.016576 -0.016018],0.058922,4.95,3.04,[ 0.06117  -0.056306  0.001384]
5,10.206991,0.0,[ 0.013926 -0.018918  0.006279],0.061805,5.87,2.61,[-0.005847 -0.009654 -0.001465]
6,10.531386,0.0,[ 0.007436 -0.012911  0.008604],0.043733,6.83,8.99,[ 0.039378 -0.007903  0.004943]
7,11.550551,0.0,[-0.010754  0.005277 -0.00131 ],0.030629,32.12,59.33,[-0.004385  0.000521 -0.018624]
8,12.161533,0.0,[ 0.00956  -0.003058  0.003584],0.027089,0.04,0.03,[-0.003684 -0.003561 -0.000471]
9,12.413446,0.0,[ 0.008276 -0.002489  0.000111],0.021969,0.11,0.09,[-0.001125 -0.000882  0.002355]
10,12.638346,0.422,[-0.003111  0.014899 -0.005134],0.040828,0.02,0.03,[-0.871074  0.77627  -0.008964]
1->2:,0.328325,0.0,-,-,-,-,[0.003962 0.004733 0.002074]
1->3:,0.438271,0.0,-,-,-,-,[-0.024501  0.012338 -0.000268]
2->3:,0.109946,0.0,-,-,-,-,[0.284535 0.289225 0.035613]
1->4:,1.101082,0.0,-,-,-,-,[-0.026153 -0.025586 -0.006456]
2->4:,0.772757,0.0,-,-,-,-,[0.018853 0.019482 0.012686]
3->4:,0.662811,0.066,-,-,-,-,[-1.419824 -1.420425 -0.173871]
1->5:,1.479457,0.001,-,-,-,-,[ 0.012094 -0.027941  0.130937]
2->5:,1.151132,0.0,-,-,-,-,[-0.011705  0.018344 -0.014669]
3->5:,1.041186,0.06,-,-,-,-,[ 1.070883 -1.092296 -0.002656]
4->5:,0.378375,0.0,-,-,-,-,[-0.004908 -0.003645  0.009844]
1->6:,1.803853,0.001,-,-,-,-,[-0.010682  0.027724 -0.142075]
2->6:,1.475528,0.0,-,-,-,-,[ 0.017371 -0.017324  0.02275 ]
3->6:,1.365581,0.08,-,-,-,-,[-1.110744e+00  1.079711e+00 -1.036000e-03]
4->6:,0.702771,0.0,-,-,-,-,[ 1.7510e-03 -9.5000e-05 -1.0139e-02]
5->6:,0.324396,0.0,-,-,-,-,[-0.008389  0.01134   0.017101]
1->7:,2.823017,0.001,-,-,-,-,[-0.075741 -0.081988 -0.009767]
2->7:,2.494692,0.0,-,-,-,-,[0.026015 0.011533 0.001215]
3->7:,2.384746,0.0,-,-,-,-,[ 0.001241  0.000842 -0.000265]
4->7:,1.721935,0.0,-,-,-,-,[ 0.004602 -0.005162 -0.00019 ]
5->7:,1.34356,0.0,-,-,-,-,[ 0.004316 -0.005771 -0.000214]
6->7:,1.019164,0.0,-,-,-,-,[0.001252 0.005414 0.000546]
1->8:,3.433999,0.002,-,-,-,-,[-0.125756  0.087679 -0.001218]
2->8:,3.105674,0.024,-,-,-,-,[-0.403194  0.394319  0.001844]
3->8:,2.995727,0.0,-,-,-,-,[-0.008648  0.002299 -0.018989]
4->8:,2.332917,0.185,-,-,-,-,[-1.323326  1.221535 -0.010121]
5->8:,1.954542,0.036,-,-,-,-,[0.560175 0.656775 0.074212]
6->8:,1.630146,0.065,-,-,-,-,[-0.880189 -0.918026 -0.109936]
7->8:,0.610982,0.0,-,-,-,-,[ 0.002542 -0.002136 -0.003444]
1->9:,3.685912,0.001,-,-,-,-,[ 0.071472 -0.090416 -0.00129 ]
2->9:,3.357587,0.128,-,-,-,-,[ 0.904996 -0.860212  0.001741]
3->9:,3.247641,0.0,-,-,-,-,[ 0.005036 -0.014635 -0.022799]
4->9:,2.58483,0.145,-,-,-,-,[-1.122188  1.013152 -0.011454]
5->9:,2.206455,0.103,-,-,-,-,[0.933746 1.013009 0.118856]
6->9:,1.88206,0.042,-,-,-,-,[-0.642926 -0.695088 -0.081769]
7->9:,0.862895,0.0,-,-,-,-,[ 0.000144 -0.004091  0.031028]
8->9:,0.251914,0.0,-,-,-,-,[ 0.008399  0.000972 -0.024006]
1->10:,3.910813,0.0,-,-,-,-,[ 0.00153   0.000837 -0.000705]
2->10:,3.582488,0.0,-,-,-,-,[0.006652 0.006604 0.00817 ]
3->10:,3.472541,0.0,-,-,-,-,[0.003909 0.003886 0.000877]
4->10:,2.809731,0.0,-,-,-,-,[0.00158  0.001378 0.0034  ]
5->10:,2.431356,0.0,-,-,-,-,[ 0.00302   0.001669 -0.036107]
6->10:,2.10696,0.0,-,-,-,-,[-0.002782 -0.002229  0.040387]
7->10:,1.087796,0.11,-,-,-,-,[-1.450595 -1.417389 -0.175714]
8->10:,0.476814,0.0,-,-,-,-,[-0.003339  0.002753 -0.000115]
9->10:,0.2249,0.0,-,-,-,-,[ 0.000971 -0.004214 -0.00031 ]
