Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000649  0.000715 -0.000896],0.003348,-,-,-
1,8.736992,0.446,[-0.000556  0.000525 -0.001124],0.003456,0.0,0.0,[ 1.04551  -0.994032 -0.009527]
2,9.054813,0.0,[-0.003304  0.010056 -0.001647],0.027229,0.16,0.0,[-0.016709  0.016459  0.003253]
3,9.171166,0.025,[0.002659 0.014796 0.002212],0.038623,0.0,0.0,[-0.017049 -0.018074  0.334008]
4,9.833893,0.0,[-0.016955 -0.010512 -0.000124],0.050706,4.99,3.06,[ 0.00648  -0.00609  -0.001865]
5,10.212515,0.0,[ 0.008814 -0.010798 -0.00061 ],0.035463,5.95,2.67,[ 7.350e-04  1.034e-03 -6.800e-05]
6,10.536095,0.0,[ 0.004315 -0.007781 -0.000916],0.022734,6.85,9.01,[ 0.000389 -0.003406 -0.002006]
7,11.557637,0.0,[0.004815 0.011343 0.000951],0.031413,31.96,59.29,[-0.00286   0.000875  0.001918]
8,12.165621,0.0,[ 7.298e-03 -2.431e-03 -5.100e-05],0.019551,0.0,0.0,[0.000355 0.000321 0.000247]
9,12.417341,0.0,[ 0.005196 -0.002021  0.000124],0.014175,0.0,0.0,[-0.000126 -0.000107  0.000573]
10,12.646597,0.422,[-0.017963 -0.003488 -0.000779],0.046553,0.0,0.0,[ 0.855582 -0.794006 -0.005197]
1->2:,0.317822,0.0,-,-,-,-,[ 0.000281  0.000473 -0.000283]
1->3:,0.434174,0.0,-,-,-,-,[ 0.000991 -0.001859  0.000702]
2->3:,0.116352,0.0,-,-,-,-,[0.274044 0.287563 0.029559]
1->4:,1.096901,0.0,-,-,-,-,[0.002393 0.002363 0.002778]
2->4:,0.77908,0.0,-,-,-,-,[0.012049 0.009442 0.001858]
3->4:,0.662727,0.066,-,-,-,-,[1.413164 1.433987 0.14949 ]
1->5:,1.475523,0.001,-,-,-,-,[-0.004335 -0.009546  0.132396]
2->5:,1.157702,0.0,-,-,-,-,[ 0.008409 -0.006424 -0.001739]
3->5:,1.041349,0.06,-,-,-,-,[ 1.083596 -1.086921 -0.011764]
4->5:,0.378622,0.0,-,-,-,-,[-0.005071  0.008683 -0.000943]
1->6:,1.799104,0.001,-,-,-,-,[ 0.00484   0.010149 -0.143383]
2->6:,1.481282,0.0,-,-,-,-,[-0.009814  0.009951  0.002653]
3->6:,1.36493,0.08,-,-,-,-,[-1.114651  1.073123  0.009458]
4->6:,0.702203,0.0,-,-,-,-,[ 0.008623 -0.007377  0.00105 ]
5->6:,0.323581,0.0,-,-,-,-,[-0.00536   0.006191 -0.001304]
1->7:,2.820645,0.001,-,-,-,-,[-0.078909 -0.082493 -0.008501]
2->7:,2.502824,0.0,-,-,-,-,[ 0.001431  0.00276  -0.000881]
3->7:,2.386471,0.0,-,-,-,-,[ 1.17e-04  8.10e-05 -7.67e-04]
4->7:,1.723744,0.0,-,-,-,-,[ 0.000473 -0.000353  0.000255]
5->7:,1.345122,0.0,-,-,-,-,[ 0.000607 -0.000433  0.000142]
6->7:,1.021541,0.0,-,-,-,-,[-4.64e-04 -4.60e-05 -1.78e-04]
1->8:,3.428629,0.0,-,-,-,-,[-0.010816  0.012894  0.000263]
2->8:,3.110808,0.026,-,-,-,-,[-0.416109  0.403253  0.003875]
3->8:,2.994456,0.0,-,-,-,-,[ 0.006788 -0.012869 -0.002429]
4->8:,2.331728,0.186,-,-,-,-,[ 1.322733 -1.22985  -0.008264]
5->8:,1.953106,0.036,-,-,-,-,[0.573882 0.654911 0.064882]
6->8:,1.629526,0.065,-,-,-,-,[-0.887888 -0.913086 -0.094614]
7->8:,0.607984,0.0,-,-,-,-,[ 3.740e-04 -4.900e-05 -3.351e-03]
1->9:,3.680349,0.0,-,-,-,-,[-0.010303  0.008275  0.000231]
2->9:,3.362528,0.129,-,-,-,-,[-0.902329  0.866294  0.007627]
3->9:,3.246175,0.0,-,-,-,-,[0.00732  0.002065 0.00284 ]
4->9:,2.583448,0.145,-,-,-,-,[-1.117196  1.019738  0.005735]
5->9:,2.204826,0.103,-,-,-,-,[-0.944508 -1.004627 -0.102559]
6->9:,1.881245,0.041,-,-,-,-,[0.644903 0.687057 0.070097]
7->9:,0.859704,0.0,-,-,-,-,[ 0.001261  0.002031 -0.031144]
8->9:,0.25172,0.0,-,-,-,-,[-0.00124  -0.001235 -0.002085]
1->10:,3.909605,0.0,-,-,-,-,[0.000498 0.000144 0.000232]
2->10:,3.591784,0.0,-,-,-,-,[0.000471 0.000459 0.004172]
3->10:,3.475431,0.0,-,-,-,-,[3.98e-04 4.40e-04 2.20e-05]
4->10:,2.812704,0.0,-,-,-,-,[-1.290e-04 -4.800e-05 -1.376e-03]
5->10:,2.434082,0.0,-,-,-,-,[ 0.00178   0.002035 -0.036386]
6->10:,2.110502,0.0,-,-,-,-,[-0.001917 -0.00229   0.040406]
7->10:,1.08896,0.111,-,-,-,-,[-1.431294 -1.440692 -0.150737]
8->10:,0.480976,0.0,-,-,-,-,[-3.12e-04  3.14e-04 -4.50e-05]
9->10:,0.229256,0.0,-,-,-,-,[-0.000435  0.000158 -0.00017 ]
