Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000783  0.000242  0.003139],0.008246,-,-,-
1,8.736417,0.445,[-7.430e-04 -5.000e-05  3.883e-03],0.01005,0.0,0.0,[-1.044506  0.993377  0.00874 ]
2,9.054075,0.001,[-0.006257  0.007833  0.007417],0.031697,0.16,0.0,[-0.042137  0.043299 -0.000718]
3,9.169803,0.025,[ 0.002676  0.008627 -0.003622],0.024735,0.01,0.0,[-0.011704 -0.024966  0.333547]
4,9.832222,0.0,[-0.008696 -0.004898 -0.005259],0.028675,4.98,3.06,[ 0.016329 -0.016047  0.000513]
5,10.211188,0.0,[ 0.005782 -0.008718  0.0012  ],0.026763,5.94,2.66,[-0.001877 -0.002584 -0.000782]
6,10.535071,0.0,[ 0.002406 -0.006594  0.002073],0.018603,6.83,8.99,[-0.002503  0.010778 -0.000695]
7,11.555303,0.0,[0.003607 0.006255 0.000325],0.01837,31.93,59.32,[-0.00252  -0.00155  -0.005369]
8,12.164728,0.0,[ 0.006977 -0.001576  0.001126],0.018404,0.0,0.0,[-0.001093 -0.000999  0.000178]
9,12.416523,0.0,[ 0.004888 -0.000935  0.000181],0.012658,0.01,0.01,[-2.88e-04 -2.20e-04  2.30e-05]
10,12.643934,0.422,[-0.012337  0.000824 -0.001616],0.031696,0.0,0.0,[-0.849128  0.80105   0.011022]
1->2:,0.317659,0.0,-,-,-,-,[-0.000809 -0.001391 -0.000512]
1->3:,0.433386,0.0,-,-,-,-,[ 0.004068 -0.005917 -0.000904]
2->3:,0.115728,0.0,-,-,-,-,[-0.273727 -0.288938 -0.031199]
1->4:,1.095805,0.0,-,-,-,-,[-0.007521 -0.007597  0.001331]
2->4:,0.778146,0.0,-,-,-,-,[ 0.006326  0.002849 -0.002169]
3->4:,0.662419,0.066,-,-,-,-,[-1.408087 -1.437674 -0.15756 ]
1->5:,1.474771,0.001,-,-,-,-,[ 0.011992  0.002657 -0.132221]
2->5:,1.157113,0.0,-,-,-,-,[-0.00306   0.002635 -0.004532]
3->5:,1.041385,0.06,-,-,-,-,[ 1.087323 -1.08323  -0.016279]
4->5:,0.378966,0.0,-,-,-,-,[ 0.004092 -0.005492 -0.00326 ]
1->6:,1.798654,0.001,-,-,-,-,[-0.012505 -0.003543  0.143222]
2->6:,1.480996,0.0,-,-,-,-,[ 0.003555 -0.004389  0.006425]
3->6:,1.365268,0.08,-,-,-,-,[-1.116498  1.07033   0.014198]
4->6:,0.702849,0.0,-,-,-,-,[-0.006554  0.004316  0.002686]
5->6:,0.323883,0.0,-,-,-,-,[-0.003337  0.004862  0.005016]
1->7:,2.818886,0.001,-,-,-,-,[0.078959 0.082071 0.008891]
2->7:,2.501227,0.0,-,-,-,-,[0.002916 0.007415 0.001695]
3->7:,2.3855,0.0,-,-,-,-,[-2.11e-04 -8.40e-05 -1.03e-03]
4->7:,1.723081,0.0,-,-,-,-,[ 0.001624 -0.001208 -0.000279]
5->7:,1.344115,0.0,-,-,-,-,[-1.642e-03  1.008e-03  4.700e-05]
6->7:,1.020232,0.0,-,-,-,-,[1.452e-03 3.890e-04 2.600e-05]
1->8:,3.428311,0.0,-,-,-,-,[-0.026574  0.034415  0.000546]
2->8:,3.110653,0.025,-,-,-,-,[ 0.415193 -0.402616 -0.004997]
3->8:,2.994925,0.0,-,-,-,-,[ 0.002508 -0.008679  0.00471 ]
4->8:,2.332506,0.186,-,-,-,-,[-1.320011  1.231757  0.015987]
5->8:,1.95354,0.036,-,-,-,-,[0.576795 0.651364 0.06851 ]
6->8:,1.629657,0.065,-,-,-,-,[-0.88998  -0.909935 -0.099684]
7->8:,0.609425,0.0,-,-,-,-,[-0.000464  0.000936 -0.003343]
1->9:,3.680106,0.0,-,-,-,-,[ 2.7260e-02 -2.0565e-02  9.3000e-05]
2->9:,3.362448,0.129,-,-,-,-,[-0.901272  0.867374  0.011404]
3->9:,3.24672,0.0,-,-,-,-,[-0.004788 -0.004125  0.005608]
4->9:,2.584301,0.145,-,-,-,-,[-1.114431  1.022335  0.012817]
5->9:,2.205335,0.103,-,-,-,-,[0.948499 1.00117  0.108249]
6->9:,1.881452,0.041,-,-,-,-,[-0.646729 -0.684875 -0.07393 ]
7->9:,0.86122,0.0,-,-,-,-,[-0.002091 -0.001272  0.031144]
8->9:,0.251795,0.0,-,-,-,-,[ 0.000791  0.003556 -0.006556]
1->10:,3.907517,0.0,-,-,-,-,[ 0.000508  0.000311 -0.000558]
2->10:,3.589859,0.0,-,-,-,-,[-0.002097 -0.002257  0.002719]
3->10:,3.474131,0.0,-,-,-,-,[0.001015 0.001131 0.000208]
4->10:,2.811712,0.0,-,-,-,-,[ 0.000621  0.000388 -0.000545]
5->10:,2.432746,0.0,-,-,-,-,[-0.00156  -0.002507  0.036378]
6->10:,2.108863,0.0,-,-,-,-,[ 0.001905  0.002693 -0.040344]
7->10:,1.088631,0.111,-,-,-,-,[1.421967 1.448901 0.158919]
8->10:,0.479206,0.0,-,-,-,-,[-7.99e-04  8.13e-04  8.70e-05]
9->10:,0.227411,0.0,-,-,-,-,[ 1.261e-03 -2.420e-04 -3.600e-05]
