Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 1.40e-05 -2.80e-05  1.71e-04],0.000443,-,-,-
1,8.595126,0.321,[ 0.000101 -0.000125  0.000263],0.000783,0.0,0.04,[ 0.895449 -0.850523 -0.00829 ]
2,9.032065,0.1,[0.001047 0.000399 0.000386],0.003012,0.27,0.01,[ 0.488264 -0.463531 -0.004841]
3,9.119036,0.023,[-1.5e-04  9.0e-05 -2.3e-04],0.000734,1.39,0.73,[ 0.014644  0.019838 -0.318037]
4,9.74548,0.033,[-0.000741 -0.00076  -0.000263],0.002779,4.18,2.5,[-0.267743  0.25427   0.002578]
5,10.136839,0.001,[-2.78e-04  1.44e-04 -3.60e-05],0.0008,7.3,3.82,[-0.043816 -0.045807 -0.004932]
6,10.501451,0.002,[-1.84e-04 -2.20e-05  2.06e-04],0.000705,4.02,6.52,[0.056502 0.05869  0.006232]
7,11.447956,0.002,[3.24e-04 5.89e-04 3.80e-05],0.001711,32.54,62.35,[ 0.003459  0.004161 -0.075237]
8,12.048638,0.0,[-0.000163  0.000338  0.000174],0.001051,0.5,0.42,[-7.2e-05  3.6e-05  2.0e-06]
9,12.322621,0.0,[ 6.70e-05  1.34e-04 -9.50e-05],0.000451,2.08,1.47,[-4.e-06  5.e-06 -7.e-06]
10,12.491117,0.432,[-2.52e-04 -9.15e-04 -5.40e-05],0.002417,0.15,0.26,[-0.861355  0.818892  0.008127]
1->2:,0.436939,0.0,-,-,-,-,[-9.40e-05  2.93e-04 -8.50e-05]
1->3:,0.52391,0.0,-,-,-,-,[0.033415 0.034625 0.003728]
2->3:,0.086971,0.001,-,-,-,-,[0.372429 0.391534 0.041551]
1->4:,1.150354,0.0,-,-,-,-,[1.76e-04 8.30e-05 4.90e-05]
2->4:,0.713415,0.0,-,-,-,-,[ 1.127e-03  1.516e-03 -1.700e-05]
3->4:,0.626444,0.058,-,-,-,-,[1.339249 1.409634 0.14947 ]
1->5:,1.541713,0.001,-,-,-,-,[ 0.006856  0.008277 -0.139706]
2->5:,1.104774,0.0,-,-,-,-,[ 0.004324  0.002648 -0.063571]
3->5:,1.017803,0.082,-,-,-,-,[ 1.312515 -1.24579  -0.012189]
4->5:,0.391359,0.0,-,-,-,-,[ 0.001869  0.003406 -0.048342]
1->6:,1.906325,0.0,-,-,-,-,[-0.004666 -0.005771  0.096181]
2->6:,1.469386,0.0,-,-,-,-,[-0.004161 -0.00311   0.066926]
3->6:,1.382415,0.052,-,-,-,-,[-0.901239  0.855684  0.008363]
4->6:,0.755971,0.0,-,-,-,-,[-0.00107  -0.002174  0.028796]
5->6:,0.364612,0.0,-,-,-,-,[ 8.40e-05 -6.40e-05  2.48e-04]
1->7:,2.85283,0.0,-,-,-,-,[0.054832 0.057765 0.0061  ]
2->7:,2.415891,0.001,-,-,-,-,[0.06427  0.067376 0.007212]
3->7:,2.32892,0.0,-,-,-,-,[-1.02e-04 -3.00e-05 -2.50e-05]
4->7:,1.702476,0.0,-,-,-,-,[-4.91e-04 -3.28e-04 -6.40e-05]
5->7:,1.311117,0.0,-,-,-,-,[ 0.022678 -0.021585 -0.000205]
6->7:,0.946505,0.0,-,-,-,-,[-4.080e-03  3.955e-03  3.600e-05]
1->8:,3.453512,0.029,-,-,-,-,[-0.424772  0.403028  0.003954]
2->8:,3.016573,0.02,-,-,-,-,[ 0.373122 -0.354529 -0.003426]
3->8:,2.929602,0.0,-,-,-,-,[-0.00363  -0.003094  0.059832]
4->8:,2.303158,0.135,-,-,-,-,[-1.122115  1.066164  0.010545]
5->8:,1.911799,0.032,-,-,-,-,[-0.570708 -0.599723 -0.063637]
6->8:,1.547187,0.036,-,-,-,-,[0.668628 0.703283 0.07459 ]
7->8:,0.600682,0.0,-,-,-,-,[-0.000461 -0.000619  0.00963 ]
1->9:,3.727495,0.007,-,-,-,-,[-0.204018  0.194112  0.001932]
2->9:,3.290556,0.119,-,-,-,-,[ 0.881749 -0.837254 -0.008338]
3->9:,3.203585,0.001,-,-,-,-,[ 0.004371  0.006738 -0.098957]
4->9:,2.577141,0.181,-,-,-,-,[ 1.226158 -1.165268 -0.011543]
5->9:,2.185782,0.15,-,-,-,-,[1.150919 1.210106 0.128369]
6->9:,1.82117,0.03,-,-,-,-,[-0.559771 -0.588605 -0.062437]
7->9:,0.874665,0.0,-,-,-,-,[-0.001452 -0.001763  0.028986]
8->9:,0.273983,0.0,-,-,-,-,[-2.66e-04  9.80e-05  3.33e-04]
1->10:,3.895991,0.0,-,-,-,-,[ 1.1e-05 -2.0e-06  5.2e-05]
2->10:,3.459052,0.0,-,-,-,-,[-4.4e-05 -3.7e-05 -5.0e-05]
3->10:,3.372081,0.0,-,-,-,-,[0.016878 0.017742 0.001896]
4->10:,2.745637,0.0,-,-,-,-,[ 2.5e-05 -2.0e-06  5.2e-05]
5->10:,2.354278,0.0,-,-,-,-,[ 0.00195   0.002466 -0.041156]
6->10:,1.989666,0.0,-,-,-,-,[-0.001486 -0.001873  0.031048]
7->10:,1.043161,0.103,-,-,-,-,[-1.380242 -1.453286 -0.154088]
8->10:,0.442479,0.0,-,-,-,-,[ 0.013795 -0.013123 -0.000124]
9->10:,0.168496,0.0,-,-,-,-,[ 9.625e-03 -9.183e-03 -8.500e-05]
