Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.000868 0.000788 0.000665],0.003426,-,-,-
1,8.737616,0.446,[0.000849 0.000531 0.000786],0.003237,0.0,0.0,[-1.04679   0.993449  0.009162]
2,9.039434,0.0,[-0.001492  0.031221  0.003094],0.079835,0.17,0.0,[-0.000577  0.002595 -0.01414 ]
3,9.163358,0.025,[0.057848 0.013582 0.002761],0.151197,0.0,0.0,[-0.014956 -0.02031   0.331189]
4,9.816466,0.0,[-0.053442 -0.068061 -0.007392],0.220751,4.88,2.99,[ 7.6000e-05  1.1330e-03 -1.0839e-02]
5,10.204269,0.0,[-0.003709  0.013652  0.000886],0.036028,6.11,2.78,[-1.370e-04 -9.500e-05  3.733e-03]
6,10.530681,0.0,[-0.002672  0.007632  0.000808],0.020656,6.48,8.69,[-0.001261  0.001158  0.002786]
7,11.534386,0.0,[0.04276  0.014333 0.002819],0.114852,33.48,59.79,[0.029948 0.003905 0.001799]
8,12.153157,0.0,[-0.001725 -0.008222 -0.000357],0.021372,0.0,0.0,[-0.00012  -0.000143 -0.000362]
9,12.406573,0.0,[-0.006985 -0.004681 -0.000654],0.021437,0.0,0.0,[-0.000249 -0.000338  0.006149]
10,12.615821,0.425,[-0.053158 -0.037629 -0.004942],0.166017,0.04,0.02,[-9.18877e-01  7.28472e-01  1.77000e-04]
1->2:,0.301818,0.0,-,-,-,-,[-0.000144 -0.000101 -0.001184]
1->3:,0.425742,0.0,-,-,-,-,[ 0.001086 -0.000825 -0.000723]
2->3:,0.123924,0.0,-,-,-,-,[-0.284547 -0.282715 -0.030146]
1->4:,1.078849,0.0,-,-,-,-,[ 0.001525  0.001549 -0.006391]
2->4:,0.777032,0.0,-,-,-,-,[-0.055045 -0.038902 -0.004423]
3->4:,0.653108,0.065,-,-,-,-,[1.455939 1.379381 0.150713]
1->5:,1.466652,0.001,-,-,-,-,[-0.007175 -0.00699   0.133365]
2->5:,1.164835,0.0,-,-,-,-,[ 0.030159 -0.039473 -0.000745]
3->5:,1.040911,0.063,-,-,-,-,[-1.066153  1.14976   0.018106]
4->5:,0.387803,0.0,-,-,-,-,[ 2.1969e-02 -1.5708e-02 -3.3000e-05]
1->6:,1.793065,0.001,-,-,-,-,[-0.007461 -0.007431  0.139462]
2->6:,1.491247,0.0,-,-,-,-,[ 0.048213 -0.043891 -0.000119]
3->6:,1.367323,0.077,-,-,-,-,[-1.068611  1.069275  0.013227]
4->6:,0.714215,0.0,-,-,-,-,[ 2.5255e-02 -1.8264e-02  3.5000e-05]
5->6:,0.326412,0.0,-,-,-,-,[ 1.9550e-03  1.3209e-02 -1.0000e-06]
1->7:,2.79677,0.001,-,-,-,-,[-0.076743 -0.082966 -0.00855 ]
2->7:,2.494952,0.0,-,-,-,-,[ 0.000332 -0.000459 -0.001725]
3->7:,2.371028,0.0,-,-,-,-,[ 1.060e-04  7.900e-05 -1.191e-03]
4->7:,1.717921,0.0,-,-,-,-,[ 0.000324 -0.000197 -0.000763]
5->7:,1.330117,0.0,-,-,-,-,[-1.13e-04 -6.30e-05  6.19e-04]
6->7:,1.003705,0.0,-,-,-,-,[-0.000212 -0.000207  0.000756]
1->8:,3.415541,0.0,-,-,-,-,[-0.000338  0.001606  0.003435]
2->8:,3.113724,0.028,-,-,-,-,[ 0.433827 -0.417701 -0.004305]
3->8:,2.9898,0.0,-,-,-,-,[ 0.036931 -0.036518 -0.000283]
4->8:,2.336692,0.18,-,-,-,-,[ 1.325561 -1.178416 -0.007799]
5->8:,1.948889,0.036,-,-,-,-,[-0.53484  -0.686399 -0.066055]
6->8:,1.622477,0.061,-,-,-,-,[-0.843039 -0.902332 -0.093423]
7->8:,0.618771,0.0,-,-,-,-,[-8.100e-05 -3.290e-04  4.058e-03]
1->9:,3.668957,0.0,-,-,-,-,[-0.001387  0.000375 -0.001888]
2->9:,3.367139,0.127,-,-,-,-,[ 0.904465 -0.851465 -0.007969]
3->9:,3.243215,0.0,-,-,-,-,[ 0.015854 -0.013265 -0.000219]
4->9:,2.590108,0.151,-,-,-,-,[-1.173531  1.004571  0.004667]
5->9:,2.202304,0.109,-,-,-,-,[0.933474 1.065257 0.107386]
6->9:,1.875892,0.04,-,-,-,-,[0.620433 0.698842 0.070825]
7->9:,0.872187,0.0,-,-,-,-,[-0.001556 -0.001735  0.031081]
8->9:,0.253416,0.0,-,-,-,-,[ 0.019694 -0.006678  0.001769]
1->10:,3.878204,0.0,-,-,-,-,[-0.000605  0.000218 -0.000124]
2->10:,3.576387,0.0,-,-,-,-,[-0.00103  -0.001197  0.014976]
3->10:,3.452463,0.0,-,-,-,-,[-5.500e-05 -5.800e-05  1.635e-03]
4->10:,2.799355,0.0,-,-,-,-,[-0.000455 -0.000594  0.00843 ]
5->10:,2.411552,0.0,-,-,-,-,[ 0.001678  0.002186 -0.036532]
6->10:,2.08514,0.0,-,-,-,-,[ 0.00181   0.002318 -0.039002]
7->10:,1.081434,0.109,-,-,-,-,[-1.514098 -1.346    -0.151441]
8->10:,0.462663,0.0,-,-,-,-,[ 1.00e-05  3.60e-05 -3.26e-04]
9->10:,0.209248,0.0,-,-,-,-,[-1.62e-04 -9.40e-05  7.36e-04]
