Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000293  0.00018   0.000382],0.001306,-,-,-
1,8.737516,0.446,[-0.000226  0.000128  0.000474],0.001373,0.0,0.0,[ 1.045174 -0.994799 -0.009337]
2,9.057001,0.0,[-0.004813  0.002537  0.000803],0.013978,0.16,0.0,[ 0.002143 -0.002323 -0.000912]
3,9.166473,0.025,[-0.002472 -0.00168  -0.000738],0.007825,0.0,0.0,[-0.015368 -0.020172  0.333169]
4,9.831845,0.0,[ 0.003118  0.004158 -0.000165],0.013217,4.98,3.06,[ 0.000854 -0.000809 -0.000575]
5,10.209068,0.0,[ 0.00273  -0.002661  0.000173],0.009702,5.75,2.52,[-9.20e-05 -1.02e-04 -4.16e-04]
6,10.53294,0.0,[ 0.001891 -0.001645  0.000269],0.006408,6.98,9.11,[-0.000588  0.001033 -0.000387]
7,11.554946,0.0,[-0.001831 -0.001823 -0.000225],0.006592,31.87,59.19,[-0.000854 -0.002328 -0.000449]
8,12.167755,0.0,[ 1.920e-03 -1.956e-03  6.000e-05],0.006969,0.0,0.0,[-0.000108 -0.000109  0.00036 ]
9,12.419177,0.0,[ 1.306e-03 -1.252e-03  7.000e-06],0.004597,0.0,0.0,[ 2.8e-05  2.4e-05 -9.3e-05]
10,12.645371,0.421,[-0.000587  0.005586  0.000161],0.014283,0.0,0.0,[ 0.846894 -0.80063  -0.007614]
1->2:,0.319485,0.0,-,-,-,-,[-7.70e-05 -1.00e-04 -2.69e-04]
1->3:,0.428957,0.0,-,-,-,-,[-0.000594  0.000626  0.00033 ]
2->3:,0.109472,0.0,-,-,-,-,[0.274927 0.290062 0.030245]
1->4:,1.094329,0.0,-,-,-,-,[ 0.000774  0.000805 -0.002521]
2->4:,0.774844,0.0,-,-,-,-,[0.001963 0.004093 0.000664]
3->4:,0.665371,0.067,-,-,-,-,[-1.413793 -1.434464 -0.152113]
1->5:,1.471553,0.001,-,-,-,-,[-0.00664  -0.007234  0.130033]
2->5:,1.152067,0.0,-,-,-,-,[-0.002196  0.002393  0.000278]
3->5:,1.042595,0.058,-,-,-,-,[ 1.065433 -1.074413 -0.013446]
4->5:,0.377224,0.0,-,-,-,-,[-0.001649  0.001273 -0.000171]
1->6:,1.795425,0.001,-,-,-,-,[ 0.007363  0.008143 -0.145082]
2->6:,1.475939,0.0,-,-,-,-,[ 0.002892 -0.002748 -0.000371]
3->6:,1.366467,0.082,-,-,-,-,[-1.127609  1.083917  0.01108 ]
4->6:,0.701096,0.0,-,-,-,-,[ 1.181e-03 -2.162e-03  6.500e-05]
5->6:,0.323872,0.0,-,-,-,-,[-0.001406  0.001604  0.000621]
1->7:,2.817431,0.001,-,-,-,-,[-0.079276 -0.082305 -0.00864 ]
2->7:,2.497945,0.0,-,-,-,-,[ 2.30e-05 -5.05e-04 -5.58e-04]
3->7:,2.388473,0.0,-,-,-,-,[ 4.000e-05  5.900e-05 -1.307e-03]
4->7:,1.723102,0.0,-,-,-,-,[ 0.000192 -0.000151 -0.000145]
5->7:,1.345878,0.0,-,-,-,-,[-9.6e-05  3.5e-05 -4.8e-05]
6->7:,1.022006,0.0,-,-,-,-,[1.39e-04 8.30e-05 5.10e-05]
1->8:,3.430239,0.0,-,-,-,-,[ 1.033e-03 -2.107e-03  3.700e-05]
2->8:,3.110754,0.024,-,-,-,-,[-0.401887  0.39252   0.004266]
3->8:,3.001282,0.0,-,-,-,-,[-0.003782  0.000974  0.000147]
4->8:,2.33591,0.19,-,-,-,-,[-1.335548  1.242914  0.010813]
5->8:,1.958687,0.037,-,-,-,-,[0.572737 0.657443 0.066161]
6->8:,1.634815,0.068,-,-,-,-,[-0.909888 -0.924254 -0.097962]
7->8:,0.612809,0.0,-,-,-,-,[ 8.400e-05  2.380e-04 -2.925e-03]
1->9:,3.681662,0.0,-,-,-,-,[ 1.656e-03 -8.980e-04 -4.400e-05]
2->9:,3.362177,0.131,-,-,-,-,[-0.905584  0.87487   0.00914 ]
3->9:,3.252704,0.0,-,-,-,-,[ 0.000844  0.002865 -0.0001  ]
4->9:,2.587333,0.14,-,-,-,-,[ 1.099886 -1.002225 -0.007671]
5->9:,2.210109,0.1,-,-,-,-,[-0.933709 -0.984691 -0.102683]
6->9:,1.886237,0.041,-,-,-,-,[0.64749  0.686412 0.071416]
7->9:,0.864231,0.0,-,-,-,-,[ 0.001522  0.001793 -0.03116 ]
8->9:,0.251422,0.0,-,-,-,-,[ 0.001014 -0.001091  0.000817]
1->10:,3.907855,0.0,-,-,-,-,[ 2.1e-05 -4.0e-05 -6.9e-05]
2->10:,3.58837,0.0,-,-,-,-,[-0.000338 -0.000387  0.00347 ]
3->10:,3.478898,0.0,-,-,-,-,[-4.9e-05 -5.9e-05 -6.2e-05]
4->10:,2.813526,0.0,-,-,-,-,[-8.20e-05 -6.60e-05  6.03e-04]
5->10:,2.436303,0.0,-,-,-,-,[ 0.001685  0.002155 -0.035915]
6->10:,2.112431,0.0,-,-,-,-,[-0.001932 -0.002443  0.040859]
7->10:,1.090425,0.111,-,-,-,-,[-1.427137 -1.446157 -0.153438]
8->10:,0.477616,0.0,-,-,-,-,[ 3.6e-05 -4.6e-05 -7.0e-06]
9->10:,0.226194,0.0,-,-,-,-,[9.7e-05 1.7e-05 4.6e-05]
