Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000613  0.00221   0.000712],0.006102,-,-,-
1,8.737616,0.446,[-0.000585  0.0019    0.000825],0.005472,0.0,0.0,[-1.044783  0.995556  0.009423]
2,9.039419,0.0,[0.018189 0.013672 0.00307 ],0.058359,0.16,0.0,[-0.004873  0.00678  -0.01467 ]
3,9.16269,0.025,[0.001343 0.068624 0.003309],0.17466,0.0,0.0,[-0.015704 -0.019545  0.331077]
4,9.817212,0.0,[-0.074022 -0.050954 -0.00743 ],0.229191,4.89,2.99,[ 0.001605 -0.002794  0.010915]
5,10.203704,0.0,[ 0.033004 -0.022022  0.000536],0.100856,6.11,2.78,[ 0.000428  0.000562 -0.00355 ]
6,10.530631,0.0,[ 0.018612 -0.013051  0.000621],0.057799,6.47,8.69,[ 0.000469 -0.002135  0.006012]
7,11.534029,0.0,[0.007795 0.048836 0.003225],0.125968,32.77,59.8,[3.7000e-05 2.7957e-02 9.9400e-04]
8,12.153288,0.0,[ 0.001837 -0.011063 -0.000342],0.028519,0.0,0.0,[ 8.60e-05  1.02e-04 -8.22e-04]
9,12.406719,0.0,[ 0.002871 -0.01341  -0.000712],0.034904,0.0,0.0,[-0.000286 -0.00031   0.005403]
10,12.616679,0.426,[-0.050317 -0.039864 -0.005027],0.163665,0.04,0.02,[ 0.791179 -0.867191 -0.01408 ]
1->2:,0.301803,0.0,-,-,-,-,[-1.13e-04  1.40e-05  6.86e-04]
1->3:,0.425074,0.0,-,-,-,-,[ 0.000934 -0.001015 -0.00082 ]
2->3:,0.123271,0.0,-,-,-,-,[-0.268586 -0.298086 -0.030285]
1->4:,1.079596,0.0,-,-,-,-,[-0.000249 -0.000297 -0.001886]
2->4:,0.777793,0.0,-,-,-,-,[0.043086 0.054929 0.004754]
3->4:,0.654522,0.065,-,-,-,-,[-1.355072 -1.478701 -0.15178 ]
1->5:,1.466088,0.001,-,-,-,-,[-0.00661  -0.007699  0.133565]
2->5:,1.164285,0.0,-,-,-,-,[ 0.042735 -0.03052   0.000831]
3->5:,1.041014,0.063,-,-,-,-,[-1.150099  1.065314  0.008817]
4->5:,0.386492,0.0,-,-,-,-,[-0.012574  0.0272    0.001404]
1->6:,1.793015,0.001,-,-,-,-,[ 0.006901  0.007956 -0.1394  ]
2->6:,1.491211,0.0,-,-,-,-,[-0.046753  0.048473 -0.000189]
3->6:,1.367941,0.076,-,-,-,-,[ 1.109966 -1.024567 -0.008304]
4->6:,0.713419,0.0,-,-,-,-,[ 0.020992 -0.024634 -0.000805]
5->6:,0.326927,0.0,-,-,-,-,[-0.02423   0.009005  0.000298]
1->7:,2.796412,0.001,-,-,-,-,[0.079593 0.080239 0.008519]
2->7:,2.494609,0.0,-,-,-,-,[0.000232 0.001082 0.000641]
3->7:,2.371338,0.0,-,-,-,-,[ 0.000132  0.000198 -0.002837]
4->7:,1.716817,0.0,-,-,-,-,[ 0.000266 -0.000246  0.000188]
5->7:,1.330324,0.0,-,-,-,-,[ 2.65e-04 -7.90e-05 -6.58e-04]
6->7:,1.003398,0.0,-,-,-,-,[-0.000274 -0.000146  0.000751]
1->8:,3.415672,0.0,-,-,-,-,[ 0.003465 -0.004747 -0.003444]
2->8:,3.113869,0.028,-,-,-,-,[-0.431643  0.421105  0.004538]
3->8:,2.990598,0.0,-,-,-,-,[-0.033286  0.043253  0.000355]
4->8:,2.336076,0.18,-,-,-,-,[ 1.269706 -1.238037 -0.013472]
5->8:,1.949584,0.036,-,-,-,-,[0.611869 0.615135 0.065423]
6->8:,1.622657,0.061,-,-,-,-,[-0.881407 -0.864772 -0.092967]
7->8:,0.619259,0.0,-,-,-,-,[-0.000145 -0.000287  0.004082]
1->9:,3.669103,0.0,-,-,-,-,[ 0.003729 -0.002647  0.001805]
2->9:,3.367299,0.127,-,-,-,-,[-0.886559  0.869614  0.009617]
3->9:,3.244029,0.0,-,-,-,-,[-2.3728e-02  6.8370e-03  7.2000e-05]
4->9:,2.589507,0.151,-,-,-,-,[-1.104914  1.07924   0.011866]
5->9:,2.203015,0.109,-,-,-,-,[-1.009382 -0.99678  -0.106853]
6->9:,1.876088,0.04,-,-,-,-,[0.66002  0.661874 0.070469]
7->9:,0.87269,0.0,-,-,-,-,[-0.001495 -0.001773  0.031069]
8->9:,0.253431,0.0,-,-,-,-,[-0.007062  0.017974  0.002041]
1->10:,3.879063,0.0,-,-,-,-,[-6.18e-04  8.07e-04  7.30e-05]
2->10:,3.57726,0.0,-,-,-,-,[-0.000279 -0.000322  0.007605]
3->10:,3.453989,0.0,-,-,-,-,[-0.000186 -0.000212  0.001285]
4->10:,2.799467,0.0,-,-,-,-,[ 0.000256  0.000357 -0.006289]
5->10:,2.412975,0.0,-,-,-,-,[-0.001756 -0.002221  0.037057]
6->10:,2.086049,0.0,-,-,-,-,[ 0.001855  0.002333 -0.039042]
7->10:,1.082651,0.11,-,-,-,-,[-1.330902 -1.528319 -0.153563]
8->10:,0.463391,0.0,-,-,-,-,[-9.70e-05  1.35e-04 -3.10e-04]
9->10:,0.20996,0.0,-,-,-,-,[-2.12e-04 -5.50e-05  7.34e-04]
