Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-1.526e-03 -4.210e-04  9.500e-05],0.004032,-,-,-
1,8.800412,0.449,[-0.001367 -0.000267  0.000165],0.003566,0.0,0.0,[-1.043839  0.995934  0.008864]
2,9.050897,0.0,[-0.003341 -0.021671 -0.001015],0.055793,0.16,0.0,[-0.004418  0.002989  0.013441]
3,9.201362,0.025,[-0.068803 -0.024201 -0.004952],0.185809,0.0,0.0,[ 0.014242  0.021098 -0.33144 ]
4,9.836146,0.0,[0.060895 0.078837 0.007308],0.253881,4.82,2.92,[-0.001842  0.000499  0.012137]
5,10.258822,0.0,[ 0.009837 -0.020868 -0.000743],0.05867,6.87,3.37,[-0.00031  -0.000435  0.003387]
6,10.594817,0.0,[ 5.967e-03 -8.244e-03 -1.700e-05],0.025866,5.74,8.06,[ 3.500e-05  9.220e-04 -3.314e-03]
7,11.513851,0.0,[-0.046426 -0.018639 -0.003324],0.127439,33.07,60.18,[ 0.028646 -0.000818  0.000924]
8,12.203572,0.0,[0.005874 0.003843 0.000551],0.017897,0.0,0.0,[0.000163 0.000222 0.000944]
9,12.455681,0.0,[0.008373 0.002418 0.000525],0.022191,0.0,0.0,[ 0.000327  0.000336 -0.006382]
10,12.581606,0.428,[0.051342 0.048631 0.005283],0.180246,0.03,0.02,[-0.914161  0.743204  0.001263]
1->2:,0.250485,0.0,-,-,-,-,[-0.000347 -0.000277 -0.000958]
1->3:,0.40095,0.0,-,-,-,-,[-2.46e-04  3.21e-04 -5.80e-05]
2->3:,0.150465,0.001,-,-,-,-,[0.282965 0.278832 0.030003]
1->4:,1.035734,0.0,-,-,-,-,[ 0.002281  0.002285 -0.00297 ]
2->4:,0.785249,0.0,-,-,-,-,[0.047051 0.037069 0.004581]
3->4:,0.634784,0.063,-,-,-,-,[-1.427711 -1.407268 -0.15127 ]
1->5:,1.45841,0.001,-,-,-,-,[ 0.008577  0.006766 -0.1436  ]
2->5:,1.207925,0.0,-,-,-,-,[ 0.03074  -0.037222 -0.001225]
3->5:,1.05746,0.072,-,-,-,-,[-1.17107   1.179397  0.014753]
4->5:,0.422676,0.0,-,-,-,-,[ 0.029147 -0.019138  0.000471]
1->6:,1.794405,0.001,-,-,-,-,[-0.007792 -0.006602  0.134817]
2->6:,1.54392,0.0,-,-,-,-,[-0.043686  0.03876   0.000789]
3->6:,1.393455,0.068,-,-,-,-,[ 1.00266  -0.995392 -0.011795]
4->6:,0.758671,0.0,-,-,-,-,[-0.026964  0.021878 -0.000146]
5->6:,0.335994,0.0,-,-,-,-,[-0.001527  0.015829  0.001172]
1->7:,2.713439,0.001,-,-,-,-,[0.075249 0.082202 0.008456]
2->7:,2.462954,0.0,-,-,-,-,[ 0.000342  0.000624 -0.00056 ]
3->7:,2.312489,0.0,-,-,-,-,[ 0.000197  0.000261 -0.002847]
4->7:,1.677705,0.0,-,-,-,-,[-7.4e-05  9.3e-05 -4.2e-04]
5->7:,1.255028,0.0,-,-,-,-,[-8.40e-05  1.42e-04 -7.85e-04]
6->7:,0.919034,0.0,-,-,-,-,[ 4.20e-05 -2.60e-05  8.07e-04]
1->8:,3.40316,0.0,-,-,-,-,[ 0.002266 -0.003028  0.003506]
2->8:,3.152675,0.026,-,-,-,-,[-0.425796  0.398937  0.003456]
3->8:,3.00221,0.0,-,-,-,-,[-0.042063  0.036306  0.000557]
4->8:,2.367426,0.187,-,-,-,-,[-1.322808  1.217247  0.010233]
5->8:,1.94475,0.045,-,-,-,-,[-0.639687 -0.727372 -0.073559]
6->8:,1.608755,0.056,-,-,-,-,[0.797738 0.888156 0.090599]
7->8:,0.689722,0.0,-,-,-,-,[ 8.400e-05 -3.940e-04  3.746e-03]
1->9:,3.655269,0.0,-,-,-,-,[ 0.002621 -0.001887 -0.001894]
2->9:,3.404784,0.13,-,-,-,-,[-0.91456   0.849229  0.007228]
3->9:,3.254319,0.0,-,-,-,-,[-0.007372  0.011422 -0.000135]
4->9:,2.619535,0.147,-,-,-,-,[ 1.119383 -1.019381 -0.008136]
5->9:,2.196859,0.115,-,-,-,-,[0.968503 1.088507 0.110604]
6->9:,1.860864,0.031,-,-,-,-,[-0.551708 -0.610456 -0.062435]
7->9:,0.94183,0.0,-,-,-,-,[-0.001772 -0.001681  0.031242]
8->9:,0.252109,0.0,-,-,-,-,[-0.01716   0.004511 -0.000117]
1->10:,3.781194,0.0,-,-,-,-,[ 5.80e-04 -3.41e-04 -5.80e-05]
2->10:,3.530709,0.0,-,-,-,-,[-0.001059 -0.00108   0.009744]
3->10:,3.380244,0.0,-,-,-,-,[-0.00016  -0.000194  0.001244]
4->10:,2.74546,0.0,-,-,-,-,[-0.00036  -0.00066   0.007324]
5->10:,2.322784,0.0,-,-,-,-,[-0.001717 -0.002289  0.038975]
6->10:,1.986789,0.0,-,-,-,-,[ 0.001633  0.002107 -0.036371]
7->10:,1.067755,0.108,-,-,-,-,[1.480445 1.382146 0.152265]
8->10:,0.378034,0.0,-,-,-,-,[ 9.00e-05 -2.90e-05 -3.27e-04]
9->10:,0.125925,0.0,-,-,-,-,[ 3.60e-05 -8.40e-05  8.11e-04]
