Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.005015 0.009345 0.002962],0.027989,-,-,-
1,8.722211,0.446,[0.003648 0.007287 0.003277],0.022325,0.0,0.0,[ 1.068701 -0.973015 -0.011298]
2,8.888786,0.002,[0.067341 0.078045 0.012207],0.263839,0.17,0.02,[-0.005477 -0.005513  0.08315 ]
3,9.106641,0.02,[0.427742 0.498185 0.046579],1.67316,0.05,0.04,[ 0.017698  0.013466 -0.297705]
4,9.759031,0.003,[-0.529954 -0.715508 -0.069561],2.270054,4.31,2.64,[ 0.004677  0.006417 -0.103054]
5,10.166329,0.0,[0.015508 0.074486 0.004957],0.193794,7.93,4.29,[ 0.001303 -0.00101  -0.002403]
6,10.538793,0.0,[-0.052063  0.006656  0.001027],0.133434,4.0,6.49,[-0.005152  0.003708  0.007902]
7,11.376687,0.01,[0.291837 0.320565 0.032121],1.104892,52.78,62.37,[-0.118917  0.144729  0.002707]
8,12.05424,0.0,[-0.007478 -0.007543  0.001294],0.027196,0.18,0.11,[-0.001172  0.000253 -0.000861]
9,12.329324,0.0,[-0.049977 -0.038644 -0.005976],0.16129,0.06,0.08,[-0.001062 -0.002804  0.033309]
10,12.445253,0.481,[-0.29569  -0.540824 -0.046057],1.571047,1.51,1.09,[ 0.541893 -1.131686 -0.041267]
1->2:,0.166575,0.0,-,-,-,-,[1.500e-05 2.343e-03 4.020e-03]
1->3:,0.38443,0.0,-,-,-,-,[ 0.001673 -0.006006  0.000624]
2->3:,0.217855,0.001,-,-,-,-,[-0.291636 -0.409841 -0.035566]
1->4:,1.03682,0.0,-,-,-,-,[ 0.006458  0.006689 -0.0067  ]
2->4:,0.870245,0.002,-,-,-,-,[0.182255 0.251768 0.021603]
3->4:,0.65239,0.05,-,-,-,-,[-1.047784 -1.423885 -0.13231 ]
1->5:,1.444118,0.001,-,-,-,-,[-0.000413 -0.014477  0.148275]
2->5:,1.277543,0.003,-,-,-,-,[ 0.237672 -0.204527 -0.001111]
3->5:,1.059688,0.081,-,-,-,-,[-1.36156   1.124605  0.004261]
4->5:,0.407298,0.002,-,-,-,-,[-0.315069  0.227231 -0.001196]
1->6:,1.816582,0.001,-,-,-,-,[ 0.000471  0.009551 -0.106348]
2->6:,1.650006,0.005,-,-,-,-,[-0.270325  0.21624   0.000537]
3->6:,1.432151,0.043,-,-,-,-,[ 8.83451e-01 -6.69714e-01  8.47000e-04]
4->6:,0.779762,0.002,-,-,-,-,[ 0.243202 -0.173811  0.001159]
5->6:,0.372463,0.0,-,-,-,-,[-0.051205 -0.044691 -0.00204 ]
1->7:,2.654476,0.001,-,-,-,-,[-0.083533 -0.0697   -0.007868]
2->7:,2.487901,0.0,-,-,-,-,[ 0.001572 -0.001588 -0.004438]
3->7:,2.270046,0.0,-,-,-,-,[-0.000815 -0.001697  0.018407]
4->7:,1.617656,0.0,-,-,-,-,[-0.000957  0.000992  0.002247]
5->7:,1.210358,0.0,-,-,-,-,[-0.000712 -0.000808  0.007771]
6->7:,0.837894,0.0,-,-,-,-,[ 0.000942  0.000789 -0.005943]
1->8:,3.332028,0.0,-,-,-,-,[0.001245 0.002087 0.024195]
2->8:,3.165453,0.041,-,-,-,-,[ 0.485186 -0.544022 -0.0103  ]
3->8:,2.947598,0.015,-,-,-,-,[ 0.324586 -0.325685 -0.004376]
4->8:,2.295208,0.122,-,-,-,-,[-1.036179  1.05088   0.013743]
5->8:,1.88791,0.034,-,-,-,-,[-0.634476 -0.569389 -0.062666]
6->8:,1.515447,0.035,-,-,-,-,[0.813556 0.518079 0.067753]
7->8:,0.677553,0.0,-,-,-,-,[-0.000296  0.001102  0.009716]
1->9:,3.607113,0.0,-,-,-,-,[-0.001223 -0.002274 -0.020555]
2->9:,3.440537,0.111,-,-,-,-,[ 0.774029 -0.84713  -0.01472 ]
3->9:,3.222682,0.001,-,-,-,-,[-0.084634  0.04567  -0.001339]
4->9:,2.570293,0.193,-,-,-,-,[ 1.236923 -1.237292 -0.015063]
5->9:,2.162994,0.155,-,-,-,-,[1.352523 1.042422 0.123323]
6->9:,1.790531,0.027,-,-,-,-,[-0.608208 -0.502657 -0.057596]
7->9:,0.952637,0.0,-,-,-,-,[-0.001228 -0.003894  0.02823 ]
8->9:,0.275084,0.0,-,-,-,-,[0.042204 0.031132 0.008085]
1->10:,3.723042,0.0,-,-,-,-,[-1.565e-03  5.407e-03  4.000e-06]
2->10:,3.556467,0.0,-,-,-,-,[ 0.00241   0.004353 -0.03534 ]
3->10:,3.338612,0.0,-,-,-,-,[ 0.001185  0.000721 -0.013132]
4->10:,2.686222,0.0,-,-,-,-,[-0.00438   0.000188  0.033143]
5->10:,2.278924,0.0,-,-,-,-,[ 9.4000e-05  8.2000e-04 -4.3706e-02]
6->10:,1.906461,0.0,-,-,-,-,[ 0.000317 -0.000357  0.025666]
7->10:,1.068566,0.098,-,-,-,-,[-0.915045 -1.703796 -0.142289]
8->10:,0.391014,0.0,-,-,-,-,[ 2.20e-05  6.51e-04 -9.45e-04]
9->10:,0.11593,0.0,-,-,-,-,[-0.000398 -0.00157   0.007244]
