Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.003314 0.001696 0.00202 ],0.010765,-,-,-
1,8.49905,0.432,[0.002063 0.001248 0.002492],0.008814,0.0,0.0,[ 1.037143 -1.000641 -0.006674]
2,9.018814,0.011,[0.389428 0.328409 0.039264],1.298651,0.19,0.01,[-0.008656 -0.016447  0.224571]
3,9.065619,0.014,[-0.172399 -0.078821 -0.012404],0.482852,0.04,0.01,[-0.01058  -0.015417  0.251895]
4,9.822396,0.001,[-0.322942 -0.235304 -0.031859],1.018839,5.39,3.59,[ 0.001775  0.003542 -0.049467]
5,10.00995,0.0,[ 0.023491 -0.035922  0.001356],0.109149,2.81,0.71,[ 0.001752 -0.000917 -0.007101]
6,10.364997,0.0,[ 0.056994 -0.022249  0.001007],0.155532,10.83,11.92,[ 0.002338 -0.004616  0.015974]
7,11.691128,0.003,[0.110892 0.193403 0.016659],0.568234,55.54,56.63,[ 0.017991 -0.100818 -0.005064]
8,12.021749,0.0,[-0.021951 -0.009203 -0.001386],0.060601,0.08,0.06,[-0.000517 -0.000984 -0.006136]
9,12.271385,0.0,[-0.016298 -0.018361 -0.001812],0.062574,0.02,0.03,[-0.000764 -0.001111  0.027609]
10,12.848104,0.469,[-0.214067 -0.149613 -0.019483],0.665668,1.17,0.31,[ 1.155157 -0.393921  0.030228]
1->2:,0.519764,0.0,-,-,-,-,[-0.002359  0.000891 -0.002115]
1->3:,0.566569,0.0,-,-,-,-,[-0.001632  0.001405 -0.000852]
2->3:,0.046805,0.0,-,-,-,-,[0.143137 0.234824 0.017608]
1->4:,1.323346,0.0,-,-,-,-,[-0.004943 -0.004898  0.004074]
2->4:,0.803582,0.031,-,-,-,-,[0.928704 0.849069 0.093352]
3->4:,0.756777,0.045,-,-,-,-,[1.175103 1.021105 0.11726 ]
1->5:,1.5109,0.0,-,-,-,-,[ 0.006922  0.003423 -0.091414]
2->5:,0.991136,0.009,-,-,-,-,[-0.45856   0.385662  0.001414]
3->5:,0.944331,0.015,-,-,-,-,[-0.601478  0.55176   0.004384]
4->5:,0.187554,0.0,-,-,-,-,[ 0.043798 -0.062477 -0.001638]
1->6:,1.865947,0.001,-,-,-,-,[-0.011778 -0.005352  0.164493]
2->6:,1.346182,0.051,-,-,-,-,[ 0.828299 -0.928721 -0.016049]
3->6:,1.299377,0.065,-,-,-,-,[ 0.950738 -1.068337 -0.019053]
4->6:,0.542601,0.0,-,-,-,-,[-0.100558  0.161778  0.005494]
5->6:,0.355047,0.0,-,-,-,-,[-0.041617 -0.017526 -0.00058 ]
1->7:,3.192079,0.001,-,-,-,-,[0.076953 0.096445 0.009343]
2->7:,2.672314,0.0,-,-,-,-,[-4.7000e-05  1.7520e-03 -1.3694e-02]
3->7:,2.625509,0.0,-,-,-,-,[ 1.121e-03  2.900e-05 -8.168e-03]
4->7:,1.868732,0.0,-,-,-,-,[ 0.000933 -0.000917  0.002796]
5->7:,1.681179,0.0,-,-,-,-,[-2.500e-04  1.700e-05  1.881e-03]
6->7:,1.326132,0.0,-,-,-,-,[ 0.000876  0.001096 -0.005167]
1->8:,3.522699,0.0,-,-,-,-,[-0.000241 -0.002542 -0.016032]
2->8:,3.002934,0.008,-,-,-,-,[-2.59052e-01  2.11659e-01  1.60000e-04]
3->8:,2.956129,0.016,-,-,-,-,[ 0.360969 -0.303413 -0.000395]
4->8:,2.199352,0.179,-,-,-,-,[ 1.36843  -1.202337 -0.008295]
5->8:,2.011799,0.013,-,-,-,-,[-0.419935 -0.295045 -0.037461]
6->8:,1.656752,0.094,-,-,-,-,[0.850237 1.252756 0.114917]
7->8:,0.33062,0.0,-,-,-,-,[ 0.000689 -0.000236  0.002119]
1->9:,3.772335,0.0,-,-,-,-,[0.001908 0.000125 0.00858 ]
2->9:,3.252571,0.084,-,-,-,-,[-7.96703e-01  6.48814e-01  6.72000e-04]
3->9:,3.205766,0.04,-,-,-,-,[ 5.55780e-01 -4.44357e-01 -4.12000e-04]
4->9:,2.448989,0.133,-,-,-,-,[-1.097048  1.003556  0.009395]
5->9:,2.261435,0.059,-,-,-,-,[0.614214 0.82881  0.07832 ]
6->9:,1.906388,0.078,-,-,-,-,[-0.780685 -1.025049 -0.098114]
7->9:,0.580256,0.0,-,-,-,-,[-0.001646 -0.001647  0.029885]
8->9:,0.249636,0.0,-,-,-,-,[-0.02689   0.061567  0.006324]
1->10:,4.349054,0.0,-,-,-,-,[ 0.004011 -0.000806 -0.000185]
2->10:,3.82929,0.0,-,-,-,-,[-0.003399 -0.003345  0.03909 ]
3->10:,3.782485,0.0,-,-,-,-,[ 0.002674  0.002681 -0.033866]
4->10:,3.025708,0.0,-,-,-,-,[ 0.001262  0.003254 -0.036492]
5->10:,2.838154,0.0,-,-,-,-,[-0.001138 -0.001772  0.030059]
6->10:,2.483107,0.0,-,-,-,-,[ 0.001723  0.002277 -0.049409]
7->10:,1.156976,0.116,-,-,-,-,[1.762678 0.981656 0.141562]
8->10:,0.826355,0.0,-,-,-,-,[-0.000451 -0.000101  0.001486]
9->10:,0.576719,0.0,-,-,-,-,[ 0.000722  0.000186 -0.003275]
