Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.000149 0.001567 0.000805],0.004495,-,-,-
1,8.800415,0.449,[0.000145 0.001026 0.000935],0.003547,0.0,0.0,[-1.04382   0.995939  0.008903]
2,9.050181,0.0,[-0.006893  0.038283  0.003545],0.09928,0.16,0.0,[ 0.002974 -0.005322  0.016965]
3,9.201162,0.025,[0.076625 0.052119 0.005776],0.236002,0.0,0.0,[-0.014552 -0.020752  0.331157]
4,9.836385,0.0,[-0.090236 -0.096468 -0.011021],0.336914,4.82,2.92,[-0.00051   0.002146 -0.014939]
5,10.258649,0.0,[ 0.007297 -0.001485  0.000433],0.018959,6.86,3.37,[-0.000127  0.000119  0.003776]
6,10.594674,0.0,[ 0.000405 -0.005027  0.000447],0.01287,5.74,8.06,[ 1.245e-03 -1.797e-03 -7.700e-05]
7,11.512937,0.0,[0.055564 0.037699 0.004799],0.171103,33.02,60.17,[-0.034516  0.000926 -0.001941]
8,12.203631,0.0,[ 0.008272 -0.007779  0.00013 ],0.028864,0.0,0.0,[-0.000168 -0.000217 -0.000935]
9,12.455677,0.0,[ 0.00181  -0.005349 -0.000238],0.014365,0.0,0.0,[-0.000304 -0.000352  0.006322]
10,12.581241,0.428,[-0.084922 -0.052372 -0.007371],0.254289,0.04,0.03,[ 0.912834 -0.744399 -0.00142 ]
1->2:,0.249766,0.0,-,-,-,-,[0.000253 0.000296 0.000882]
1->3:,0.400747,0.0,-,-,-,-,[ 0.001491 -0.000897 -0.001529]
2->3:,0.150981,0.001,-,-,-,-,[0.284541 0.279232 0.029951]
1->4:,1.03597,0.0,-,-,-,-,[ 0.002328  0.002369 -0.002906]
2->4:,0.786204,0.0,-,-,-,-,[0.062623 0.046494 0.005144]
3->4:,0.635223,0.063,-,-,-,-,[1.425609 1.405997 0.151136]
1->5:,1.458234,0.001,-,-,-,-,[-0.00857  -0.006762  0.143581]
2->5:,1.208468,0.0,-,-,-,-,[-0.041934  0.04558   0.000239]
3->5:,1.057487,0.072,-,-,-,-,[-1.170751  1.178762  0.014747]
4->5:,0.422264,0.0,-,-,-,-,[ 0.040228 -0.035711 -0.000475]
1->6:,1.794258,0.001,-,-,-,-,[ 0.007918  0.006501 -0.134792]
2->6:,1.544493,0.0,-,-,-,-,[ 0.053831 -0.050445  0.00012 ]
3->6:,1.393511,0.068,-,-,-,-,[ 1.001776 -0.994434 -0.011807]
4->6:,0.758289,0.0,-,-,-,-,[-0.041611  0.033471  0.000208]
5->6:,0.336025,0.0,-,-,-,-,[-0.006987 -0.004742  0.000442]
1->7:,2.712522,0.001,-,-,-,-,[0.075288 0.082216 0.008442]
2->7:,2.462756,0.0,-,-,-,-,[ 0.000218 -0.000779 -0.002813]
3->7:,2.311775,0.0,-,-,-,-,[-0.000216 -0.00019   0.00297 ]
4->7:,1.676552,0.0,-,-,-,-,[-0.000396  0.00023   0.000929]
5->7:,1.254288,0.0,-,-,-,-,[ 2.27e-04  3.50e-05 -1.06e-03]
6->7:,0.918264,0.0,-,-,-,-,[-0.000263 -0.000235  0.000986]
1->8:,3.403216,0.0,-,-,-,-,[-0.001833  0.003417  0.003369]
2->8:,3.15345,0.026,-,-,-,-,[-0.424357  0.397173  0.003422]
3->8:,3.002469,0.0,-,-,-,-,[ 0.051666 -0.058098 -0.000636]
4->8:,2.367246,0.188,-,-,-,-,[ 1.323497 -1.217709 -0.010241]
5->8:,1.944982,0.045,-,-,-,-,[-0.640884 -0.728292 -0.073666]
6->8:,1.608958,0.057,-,-,-,-,[0.798249 0.888646 0.090646]
7->8:,0.690694,0.0,-,-,-,-,[-8.300e-05  3.790e-04 -3.714e-03]
1->9:,3.655262,0.0,-,-,-,-,[-0.003136  0.00179  -0.002251]
2->9:,3.405496,0.13,-,-,-,-,[-0.914323  0.849859  0.007252]
3->9:,3.254515,0.0,-,-,-,-,[ 0.016981 -0.002299  0.000227]
4->9:,2.619292,0.147,-,-,-,-,[-1.118321  1.018085  0.008126]
5->9:,2.197028,0.115,-,-,-,-,[0.967991 1.087734 0.110526]
6->9:,1.861003,0.031,-,-,-,-,[-0.551011 -0.609344 -0.062335]
7->9:,0.94274,0.0,-,-,-,-,[ 0.001754  0.001652 -0.031232]
8->9:,0.252046,0.0,-,-,-,-,[ 0.014987 -0.008786  0.001709]
1->10:,3.780825,0.0,-,-,-,-,[-3.99e-04 -6.01e-04  8.90e-05]
2->10:,3.53106,0.0,-,-,-,-,[-0.001018 -0.001096  0.009459]
3->10:,3.380079,0.0,-,-,-,-,[ 8.000e-06  4.000e-06 -1.421e-03]
4->10:,2.744856,0.0,-,-,-,-,[ 0.000368  0.000656 -0.007196]
5->10:,2.322592,0.0,-,-,-,-,[-0.001722 -0.002298  0.038973]
6->10:,1.986567,0.0,-,-,-,-,[ 0.001636  0.002117 -0.036352]
7->10:,1.068303,0.108,-,-,-,-,[-1.47796  -1.383517 -0.152239]
8->10:,0.377609,0.0,-,-,-,-,[ 3.20e-05 -5.70e-05  2.04e-04]
9->10:,0.125564,0.0,-,-,-,-,[ 2.360e-04  9.300e-05 -1.063e-03]
