Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-1.682e-03 -1.010e-04  4.200e-05],0.004283,-,-,-
1,8.677335,0.443,[-1.261e-03 -1.990e-04  9.100e-05],0.003252,0.0,0.0,[-1.04374   0.99604   0.008669]
2,9.056997,0.0,[-0.051403 -0.007258 -0.002586],0.132112,0.17,0.0,[-0.00354   0.001088  0.023129]
3,9.141569,0.025,[-0.014222 -0.038014 -0.003099],0.103464,0.0,0.0,[-0.014448 -0.021261  0.334685]
4,9.830706,0.0,[0.070096 0.062831 0.00689 ],0.239903,5.12,3.2,[ 0.001702 -0.000384 -0.011847]
5,10.16333,0.0,[-9.60e-05 -5.93e-03 -2.68e-04],0.015091,5.0,1.99,[-2.50e-05 -1.26e-04  3.77e-03]
6,10.484671,0.0,[-0.001597 -0.006019 -0.000373],0.015857,7.98,9.91,[-4.60e-05  5.62e-04  8.71e-04]
7,11.596606,0.0,[-0.023674 -0.040585 -0.003555],0.119765,33.26,58.52,[-0.000713  0.029419  0.002092]
8,12.129718,0.0,[ 0.013757 -0.002046  0.000568],0.03538,0.0,0.0,[0.000267 0.000286 0.001126]
9,12.381043,0.0,[0.009631 0.002129 0.000593],0.025117,0.0,0.0,[ 0.000227  0.000272 -0.006842]
10,12.704584,0.422,[0.034821 0.058949 0.005152],0.174513,0.05,0.02,[ 9.17908e-01 -7.16188e-01  4.66000e-04]
1->2:,0.379662,0.0,-,-,-,-,[-0.000242 -0.00036  -0.000964]
1->3:,0.464234,0.0,-,-,-,-,[ 6.200e-05 -3.740e-04 -1.377e-03]
2->3:,0.084572,0.0,-,-,-,-,[-0.283836 -0.284966 -0.030415]
1->4:,1.153371,0.0,-,-,-,-,[-0.002297 -0.002264  0.003301]
2->4:,0.77371,0.0,-,-,-,-,[-0.0759   -0.089041 -0.008985]
3->4:,0.689137,0.069,-,-,-,-,[-1.438737 -1.408774 -0.151883]
1->5:,1.485994,0.001,-,-,-,-,[-0.007163 -0.005682  0.120532]
2->5:,1.106333,0.0,-,-,-,-,[-0.054599  0.052304  0.000754]
3->5:,1.02176,0.048,-,-,-,-,[-0.976261  0.991906  0.012838]
4->5:,0.332623,0.0,-,-,-,-,[ 0.014465 -0.020406 -0.00032 ]
1->6:,1.807336,0.001,-,-,-,-,[-0.008811 -0.007345  0.151223]
2->6:,1.427674,0.0,-,-,-,-,[-0.079511  0.080822  0.001462]
3->6:,1.343102,0.091,-,-,-,-,[-1.178124  1.176149  0.014288]
4->6:,0.653965,0.0,-,-,-,-,[ 0.021169 -0.031042 -0.000618]
5->6:,0.321341,0.0,-,-,-,-,[-0.006539 -0.009338 -0.00107 ]
1->7:,2.919271,0.001,-,-,-,-,[-0.078723 -0.086006 -0.008838]
2->7:,2.539609,0.0,-,-,-,-,[-0.000103 -0.000274 -0.002975]
3->7:,2.455037,0.0,-,-,-,-,[ 0.000214  0.000258 -0.002831]
4->7:,1.7659,0.0,-,-,-,-,[-1.29e-04  1.40e-05  9.27e-04]
5->7:,1.433276,0.0,-,-,-,-,[-7.40e-05  1.15e-04 -6.69e-04]
6->7:,1.111935,0.0,-,-,-,-,[-4.9e-05  5.1e-05 -9.9e-04]
1->8:,3.452383,0.0,-,-,-,-,[ 0.001645 -0.002308  0.00381 ]
2->8:,3.072721,0.024,-,-,-,-,[-0.416142  0.38959   0.003309]
3->8:,2.988149,0.0,-,-,-,-,[ 0.055139 -0.042045 -0.000277]
4->8:,2.299011,0.185,-,-,-,-,[ 1.336994 -1.226291 -0.010162]
5->8:,1.966388,0.028,-,-,-,-,[0.50303  0.57793  0.058198]
6->8:,1.645047,0.074,-,-,-,-,[0.895457 1.006617 0.102269]
7->8:,0.533112,0.0,-,-,-,-,[-6.400e-05  3.210e-04 -2.979e-03]
1->9:,3.703707,0.0,-,-,-,-,[ 0.001541 -0.000999 -0.001933]
2->9:,3.324046,0.128,-,-,-,-,[-0.920457  0.851164  0.007096]
3->9:,3.239473,0.0,-,-,-,-,[ 0.030773 -0.041362 -0.000546]
4->9:,2.550336,0.142,-,-,-,-,[-1.116068  1.012117  0.007921]
5->9:,2.217713,0.091,-,-,-,-,[-0.852722 -0.96925  -0.098024]
6->9:,1.896371,0.052,-,-,-,-,[-0.704568 -0.784293 -0.080011]
7->9:,0.784437,0.0,-,-,-,-,[ 0.001638  0.001733 -0.030995]
8->9:,0.251325,0.0,-,-,-,-,[ 0.005457 -0.017449 -0.00051 ]
1->10:,4.027249,0.0,-,-,-,-,[ 1.07e-04 -2.09e-04  4.10e-05]
2->10:,3.647587,0.0,-,-,-,-,[ 0.001236  0.001313 -0.012582]
3->10:,3.563015,0.0,-,-,-,-,[-0.00012  -0.000132  0.000222]
4->10:,2.873878,0.0,-,-,-,-,[-0.00049  -0.000729  0.0089  ]
5->10:,2.541255,0.0,-,-,-,-,[-0.001483 -0.001994  0.033363]
6->10:,2.219913,0.0,-,-,-,-,[-0.001993 -0.00258   0.043991]
7->10:,1.107978,0.113,-,-,-,-,[1.505523 1.366331 0.152509]
8->10:,0.574866,0.0,-,-,-,-,[-7.10e-05  3.90e-05  3.71e-04]
9->10:,0.323542,0.0,-,-,-,-,[-4.0e-05  7.3e-05 -7.9e-04]
