Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001184  0.00012   0.000238],0.003085,-,-,-
1,8.767104,0.447,[-9.30e-04 -1.20e-05  3.06e-04],0.002487,0.0,0.0,[ 1.046463 -0.993302 -0.009552]
2,9.051344,0.0,[-0.021055  0.007476  0.000109],0.056789,0.16,0.0,[ 0.003794 -0.00321  -0.006509]
3,9.185303,0.025,[-0.013956 -0.02159  -0.002338],0.065613,0.0,0.0,[ 0.01563   0.019925 -0.332851]
4,9.834595,0.0,[0.0294   0.029913 0.002752],0.106835,4.91,3.0,[ 0.001488 -0.0009   -0.005403]
5,10.235289,0.0,[ 0.00353  -0.009503 -0.000298],0.025778,6.42,3.02,[1.900e-05 1.290e-04 2.111e-03]
6,10.563719,0.0,[ 1.963e-03 -5.670e-03  1.000e-05],0.015251,6.27,8.53,[-0.000258  0.000928 -0.000713]
7,11.535463,0.0,[-0.009447 -0.016177 -0.001429],0.047755,32.03,59.73,[-0.000963 -0.015494 -0.001354]
8,12.183237,0.0,[ 0.010077 -0.002462  0.000413],0.026388,0.0,0.0,[-6.1e-05 -5.0e-05  8.4e-04]
9,12.435122,0.0,[ 6.944e-03 -2.600e-05  3.280e-04],0.017669,0.0,0.0,[ 0.000128  0.000168 -0.002719]
10,12.614494,0.424,[0.009703 0.031709 0.002236],0.084476,0.01,0.0,[-0.825656  0.830787  0.010379]
1->2:,0.284241,0.0,-,-,-,-,[ 3.3e-05 -8.4e-05  4.9e-05]
1->3:,0.418199,0.0,-,-,-,-,[ 0.000502 -0.000396 -0.001083]
2->3:,0.133959,0.001,-,-,-,-,[-0.268094 -0.290767 -0.030008]
1->4:,1.067491,0.0,-,-,-,-,[ 0.000173  0.00017  -0.001782]
2->4:,0.783251,0.0,-,-,-,-,[0.015852 0.025594 0.002516]
3->4:,0.649292,0.065,-,-,-,-,[1.395964 1.445987 0.152078]
1->5:,1.468185,0.001,-,-,-,-,[ 0.006605  0.008143 -0.13814 ]
2->5:,1.183945,0.0,-,-,-,-,[ 0.017018 -0.01621  -0.000569]
3->5:,1.049986,0.066,-,-,-,-,[ 1.138258 -1.126885 -0.013194]
4->5:,0.400694,0.0,-,-,-,-,[ 7.515e-03 -9.186e-03  4.400e-05]
1->6:,1.796616,0.001,-,-,-,-,[ 0.006626  0.00822  -0.13898 ]
2->6:,1.512375,0.0,-,-,-,-,[ 0.020442 -0.020003 -0.000744]
3->6:,1.378416,0.074,-,-,-,-,[ 1.07686  -1.015981 -0.009498]
4->6:,0.729124,0.0,-,-,-,-,[ 0.007023 -0.011372 -0.000162]
5->6:,0.328431,0.0,-,-,-,-,[-0.001087 -0.006727 -0.000884]
1->7:,2.768359,0.001,-,-,-,-,[-0.078973 -0.08065  -0.00853 ]
2->7:,2.484118,0.0,-,-,-,-,[-0.000121 -0.000509 -0.001943]
3->7:,2.35016,0.0,-,-,-,-,[-0.000122 -0.000161  0.002812]
4->7:,1.700868,0.0,-,-,-,-,[ 1.65e-04 -7.40e-05 -5.62e-04]
5->7:,1.300174,0.0,-,-,-,-,[ 1.14e-04 -9.20e-05  3.69e-04]
6->7:,0.971743,0.0,-,-,-,-,[9.70e-05 2.00e-05 3.59e-04]
1->8:,3.416133,0.0,-,-,-,-,[ 0.001974 -0.002931  0.00182 ]
2->8:,3.131893,0.026,-,-,-,-,[-0.414151  0.408877  0.004729]
3->8:,2.997934,0.0,-,-,-,-,[ 0.021152 -0.012301 -0.000107]
4->8:,2.348642,0.187,-,-,-,-,[-1.314665  1.232986  0.011173]
5->8:,1.947948,0.041,-,-,-,-,[-0.615033 -0.687316 -0.069994]
6->8:,1.619517,0.061,-,-,-,-,[-0.881562 -0.86429  -0.093134]
7->8:,0.647774,0.0,-,-,-,-,[ 0.000168  0.000219 -0.003518]
1->9:,3.668018,0.0,-,-,-,-,[ 0.002395 -0.001728 -0.000829]
2->9:,3.383778,0.129,-,-,-,-,[-0.892999  0.8727    0.00968 ]
3->9:,3.249819,0.0,-,-,-,-,[ 0.000338 -0.012063 -0.000254]
4->9:,2.600527,0.146,-,-,-,-,[ 1.114485 -1.024372 -0.008232]
5->9:,2.199833,0.109,-,-,-,-,[0.99045  1.016208 0.107326]
6->9:,1.871403,0.036,-,-,-,-,[0.610514 0.635923 0.066722]
7->9:,0.899659,0.0,-,-,-,-,[ 0.001491  0.001855 -0.031181]
8->9:,0.251885,0.0,-,-,-,-,[ 0.00239  -0.009377  0.000173]
1->10:,3.84739,0.0,-,-,-,-,[-2.39e-04 -2.23e-04  2.00e-05]
2->10:,3.56315,0.0,-,-,-,-,[ 3.20e-05  3.00e-05 -2.28e-04]
3->10:,3.429191,0.0,-,-,-,-,[-6.00e-05 -6.20e-05 -4.12e-04]
4->10:,2.779899,0.0,-,-,-,-,[-0.000102 -0.000143  0.002347]
5->10:,2.379205,0.0,-,-,-,-,[ 0.001787  0.002252 -0.037868]
6->10:,2.050774,0.0,-,-,-,-,[ 0.001816  0.002285 -0.038371]
7->10:,1.079031,0.109,-,-,-,-,[1.39441  1.473283 0.153635]
8->10:,0.431257,0.0,-,-,-,-,[-7.00e-05  5.10e-05  1.96e-04]
9->10:,0.179372,0.0,-,-,-,-,[-8.30e-05  3.00e-05 -3.45e-04]
