Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001271 -0.004226  0.0249  ],0.064277,-,-,-
1,8.71603,0.443,[ 0.003446 -0.009373  0.03021 ],0.080874,0.0,0.0,[ 1.046348 -0.989257  0.04717 ]
2,8.933298,0.0,[-0.005884 -0.033292  0.055225],0.164584,0.15,0.04,[-0.016322 -0.007892 -0.024345]
3,9.137353,0.025,[-0.146261 -0.110418 -0.042634],0.478243,0.02,0.02,[-0.042609  0.065794 -0.325962]
4,9.736226,0.0,[ 0.156667  0.185398 -0.021705],0.619414,4.52,2.76,[0.0004   0.001358 0.027352]
5,10.150335,0.0,[-0.000544 -0.019653  0.001359],0.050091,7.3,3.78,[-0.009907  0.009675 -0.005432]
6,10.507116,0.001,[ 0.007492 -0.002313  0.030788],0.080754,4.6,7.08,[ 0.054115 -0.050893  0.004572]
7,11.424955,0.001,[-0.089422 -0.070101 -0.007821],0.289488,34.24,62.9,[-0.044846  0.021684  0.000228]
8,12.052426,0.0,[-0.004117  0.004299  0.027091],0.070501,0.01,0.02,[-0.011482 -0.007511 -0.000777]
9,12.336805,0.0,[ 0.015622  0.009322 -0.018811],0.066513,0.04,0.05,[ 0.002676 -0.002019 -0.007536]
10,12.470613,0.443,[0.108176 0.119159 0.000463],0.409064,0.09,0.11,[-0.794266  0.904266  0.014039]
1->2:,0.217268,0.0,-,-,-,-,[-0.010697 -0.018433 -0.000433]
1->3:,0.421323,0.0,-,-,-,-,[ 0.035227 -0.050546 -0.003766]
2->3:,0.204056,0.001,-,-,-,-,[-0.265706 -0.2956   -0.027993]
1->4:,1.020196,0.0,-,-,-,-,[-0.089363 -0.093962 -0.008926]
2->4:,0.802928,0.0,-,-,-,-,[-0.065231 -0.062109 -0.025821]
3->4:,0.598873,0.057,-,-,-,-,[-1.311131 -1.461454 -0.105792]
1->5:,1.434305,0.001,-,-,-,-,[ 0.089773 -0.073379 -0.143204]
2->5:,1.217037,0.0,-,-,-,-,[ 0.058085 -0.057055  0.000223]
3->5:,1.012981,0.077,-,-,-,-,[ 1.295346 -1.191668  0.00814 ]
4->5:,0.414109,0.0,-,-,-,-,[-0.077205  0.060583 -0.000253]
1->6:,1.791086,0.001,-,-,-,-,[-0.066015  0.051049  0.116142]
2->6:,1.573818,0.0,-,-,-,-,[-0.074348  0.06667  -0.001082]
3->6:,1.369762,0.056,-,-,-,-,[-0.957664  0.867118 -0.005374]
4->6:,0.77089,0.0,-,-,-,-,[ 0.066745 -0.053715 -0.00022 ]
5->6:,0.356781,0.0,-,-,-,-,[0.007156 0.01564  0.036064]
1->7:,2.708925,0.001,-,-,-,-,[0.075582 0.075491 0.006032]
2->7:,2.491657,0.0,-,-,-,-,[-0.017136  0.018264 -0.001089]
3->7:,2.287601,0.0,-,-,-,-,[-0.001622 -0.003595 -0.004369]
4->7:,1.688729,0.0,-,-,-,-,[ 0.010246 -0.010849  0.000523]
5->7:,1.27462,0.0,-,-,-,-,[-0.002668 -0.002722 -0.002088]
6->7:,0.917839,0.0,-,-,-,-,[0.006033 0.005714 0.002158]
1->8:,3.336396,0.0,-,-,-,-,[-0.031228 -0.034159  0.003244]
2->8:,3.119128,0.051,-,-,-,-,[-0.583189  0.574735 -0.007982]
3->8:,2.915072,0.001,-,-,-,-,[ 0.091949 -0.083892  0.000354]
4->8:,2.3162,0.123,-,-,-,-,[ 1.059901 -1.02354  -0.007827]
5->8:,1.902091,0.025,-,-,-,-,[-0.513168 -0.524193 -0.03992 ]
6->8:,1.54531,0.035,-,-,-,-,[0.70088  0.662709 0.052863]
7->8:,0.627471,0.0,-,-,-,-,[ 0.00538  -0.011748  0.009378]
1->9:,3.620775,0.0,-,-,-,-,[ 0.028481  0.038497 -0.002673]
2->9:,3.403507,0.105,-,-,-,-,[-0.799924  0.786218 -0.004217]
3->9:,3.199451,0.0,-,-,-,-,[-0.022943  0.014587  0.000604]
4->9:,2.600579,0.21,-,-,-,-,[-1.309347  1.260091  0.015476]
5->9:,2.18647,0.151,-,-,-,-,[1.19475  1.173039 0.091739]
6->9:,1.829689,0.037,-,-,-,-,[-0.643488 -0.638889 -0.049242]
7->9:,0.91185,0.0,-,-,-,-,[-0.012139  0.017185  0.03026 ]
8->9:,0.284379,0.0,-,-,-,-,[-0.016867 -0.004874  0.047384]
1->10:,3.754583,0.0,-,-,-,-,[-9.000e-05  1.318e-03  3.671e-03]
2->10:,3.537315,0.0,-,-,-,-,[0.020483 0.026779 0.011154]
3->10:,3.333259,0.0,-,-,-,-,[-0.001062 -0.001464 -0.000617]
4->10:,2.734387,0.0,-,-,-,-,[-0.014005  0.002656 -0.008645]
5->10:,2.320278,0.0,-,-,-,-,[ 0.00501   0.009661 -0.039477]
6->10:,1.963497,0.0,-,-,-,-,[-0.005425 -0.006586  0.031579]
7->10:,1.045658,0.103,-,-,-,-,[-1.285313 -1.535557 -0.109218]
8->10:,0.418187,0.0,-,-,-,-,[-0.001625 -0.000431  0.000157]
9->10:,0.133808,0.0,-,-,-,-,[-0.001804 -0.004853 -0.002388]
