Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.000917 0.000969 0.000119],0.003405,-,-,-
1,8.731818,0.446,[0.000772 0.000815 0.000106],0.002866,0.0,0.0,[-1.047187  0.994555  0.009707]
2,8.952283,0.0,[0.008603 0.009178 0.001004],0.032076,0.15,0.01,[-0.00103  -0.000141  0.010401]
3,9.141392,0.024,[0.048962 0.05148  0.00544 ],0.181108,0.0,0.0,[-0.01537  -0.019667  0.323174]
4,9.738568,0.0,[-0.067595 -0.071152 -0.007567],0.25019,4.49,2.67,[-0.000724 -0.000552  0.011671]
5,10.158417,0.0,[0.006916 0.007237 0.00077 ],0.025519,7.45,3.85,[-3.4e-05 -2.1e-05  8.0e-06]
6,10.520812,0.0,[6.4e-05 4.6e-05 2.7e-05],0.000212,4.32,6.82,[6.9e-05 3.0e-06 6.0e-06]
7,11.433584,0.0,[0.029942 0.031468 0.003338],0.11073,32.99,62.95,[-0.01526   0.014417  0.000185]
8,12.068309,0.0,[-0.002897 -0.003115 -0.000311],0.010841,0.0,0.0,[-2.1e-05 -2.2e-05 -6.0e-06]
9,12.346811,0.0,[-0.00759  -0.00799  -0.000858],0.028095,0.0,0.0,[ 1.0e-06  1.0e-06 -3.8e-05]
10,12.476917,0.441,[-0.045174 -0.047471 -0.005043],0.167053,0.0,0.01,[ 0.87049  -0.82778  -0.008238]
1->2:,0.220465,0.0,-,-,-,-,[ 3.8e-05  3.8e-05 -3.0e-06]
1->3:,0.409574,0.0,-,-,-,-,[ 2.6e-05 -3.2e-05 -5.0e-06]
2->3:,0.189109,0.001,-,-,-,-,[0.275294 0.289645 0.030717]
1->4:,1.00675,0.0,-,-,-,-,[-2.04e-04 -2.16e-04 -6.20e-05]
2->4:,0.786285,0.0,-,-,-,-,[-0.02921  -0.030705 -0.003244]
3->4:,0.597175,0.058,-,-,-,-,[-1.361671 -1.433238 -0.15198 ]
1->5:,1.426599,0.001,-,-,-,-,[-0.007141 -0.008545  0.14456 ]
2->5:,1.206134,0.0,-,-,-,-,[-0.028642  0.027178  0.000331]
3->5:,1.017025,0.08,-,-,-,-,[-1.302458  1.236099  0.012135]
4->5:,0.419849,0.0,-,-,-,-,[-0.026202  0.024842  0.000214]
1->6:,1.788994,0.001,-,-,-,-,[ 0.005563  0.00671  -0.113119]
2->6:,1.568529,0.0,-,-,-,-,[ 0.032075 -0.030446 -0.000363]
3->6:,1.37942,0.054,-,-,-,-,[ 0.917401 -0.871038 -0.008572]
4->6:,0.782245,0.0,-,-,-,-,[ 0.022349 -0.021198 -0.000189]
5->6:,0.362395,0.0,-,-,-,-,[-0.006776 -0.00712  -0.000733]
1->7:,2.701766,0.001,-,-,-,-,[0.073409 0.0772   0.008189]
2->7:,2.481301,0.0,-,-,-,-,[ 6.8e-05  4.8e-05 -2.0e-06]
3->7:,2.292192,0.0,-,-,-,-,[-8.e-06 -7.e-06 -7.e-06]
4->7:,1.695016,0.0,-,-,-,-,[ 7.e-06 -8.e-06 -2.e-06]
5->7:,1.275167,0.0,-,-,-,-,[ 2.50e-05  6.20e-05 -7.79e-04]
6->7:,0.912772,0.0,-,-,-,-,[-3.4e-05 -4.8e-05  6.9e-04]
1->8:,3.336491,0.0,-,-,-,-,[ 0.000276 -0.000546  0.003077]
2->8:,3.116026,0.047,-,-,-,-,[-0.57114   0.542396  0.005331]
3->8:,2.926917,0.0,-,-,-,-,[ 0.037119 -0.035278 -0.000385]
4->8:,2.329742,0.133,-,-,-,-,[-1.105969  1.050771  0.010403]
5->8:,1.909892,0.03,-,-,-,-,[-0.54768  -0.575392 -0.061063]
6->8:,1.547497,0.036,-,-,-,-,[0.66803  0.702679 0.074532]
7->8:,0.634726,0.0,-,-,-,-,[ 0.000421  0.000572 -0.009165]
1->9:,3.614993,0.0,-,-,-,-,[ 0.000354 -0.000131 -0.002338]
2->9:,3.394528,0.11,-,-,-,-,[-0.833475  0.791627  0.007801]
3->9:,3.205419,0.0,-,-,-,-,[-3.616e-03  3.486e-03  9.900e-05]
4->9:,2.608244,0.202,-,-,-,-,[ 1.289965 -1.225867 -0.012164]
5->9:,2.188395,0.151,-,-,-,-,[1.1533   1.21243  0.128633]
6->9:,1.825999,0.032,-,-,-,-,[-0.585069 -0.615161 -0.065261]
7->9:,0.913228,0.0,-,-,-,-,[ 0.001485  0.001795 -0.030242]
8->9:,0.278502,0.0,-,-,-,-,[0.005991 0.006251 0.000697]
1->10:,3.745099,0.0,-,-,-,-,[1.51e-04 1.59e-04 1.90e-05]
2->10:,3.524634,0.0,-,-,-,-,[-4.70e-05 -5.00e-05 -1.13e-04]
3->10:,3.335525,0.0,-,-,-,-,[1.2e-05 1.3e-05 4.0e-06]
4->10:,2.738349,0.0,-,-,-,-,[-1.0e-05 -1.0e-05 -5.8e-05]
5->10:,2.3185,0.0,-,-,-,-,[-0.001935 -0.002447  0.040405]
6->10:,1.956105,0.0,-,-,-,-,[ 0.001495  0.001884 -0.03116 ]
7->10:,1.043333,0.103,-,-,-,-,[-1.380768 -1.454142 -0.154159]
8->10:,0.408608,0.0,-,-,-,-,[-1.70e-05 -2.00e-06  1.78e-04]
9->10:,0.130106,0.0,-,-,-,-,[ 3.5e-05  5.6e-05 -8.0e-04]
