Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-4.0e-06  2.0e-06  1.2e-05],3.3e-05,-,-,-
1,8.731691,0.446,[-3.0e-06  1.0e-06  1.5e-05],3.9e-05,0.0,0.0,[ 1.046925 -0.994768 -0.005388]
2,8.952264,0.0,[-4.3e-05  5.9e-05  3.0e-05],0.0002,0.15,0.01,[ 5.44e-04 -5.03e-04 -1.00e-05]
3,9.141716,0.024,[ 3.0e-05  4.8e-05 -1.2e-05],0.000148,0.0,0.0,[-0.006228 -0.028394  0.323507]
4,9.738262,0.0,[-5.4e-05 -4.7e-05 -2.3e-05],0.000192,4.49,2.67,[-1.65e-04  1.54e-04  6.00e-06]
5,10.158402,0.0,[ 3.6e-05 -5.5e-05 -1.0e-06],0.000166,7.45,3.85,[-3.2e-05 -2.3e-05  1.0e-06]
6,10.520689,0.0,[ 8.0e-06 -2.8e-05  1.5e-05],8.2e-05,4.32,6.82,[-6.2e-05 -1.0e-05 -1.0e-05]
7,11.433784,0.0,[3.3e-05 3.3e-05 3.0e-06],0.000118,32.99,62.96,[ 2.9e-05  2.2e-05 -4.4e-05]
8,12.068121,0.0,[ 4.3e-05 -1.9e-05  1.3e-05],0.000123,0.0,0.0,[0.001425 0.001498 0.000163]
9,12.346741,0.0,[ 2.5e-05  6.0e-06 -7.0e-06],6.7e-05,0.0,0.0,[-8.e-06 -8.e-06 -3.e-05]
10,12.476736,0.441,[-7.9e-05  2.0e-06 -8.0e-06],0.000202,0.0,0.0,[-0.870882  0.827621  0.011665]
1->2:,0.220573,0.0,-,-,-,-,[0.002283 0.002401 0.000248]
1->3:,0.410025,0.0,-,-,-,-,[-1.0e-05  3.5e-05  6.0e-06]
2->3:,0.189452,0.001,-,-,-,-,[-0.274062 -0.28833  -0.030581]
1->4:,1.006572,0.0,-,-,-,-,[0.014189 0.014935 0.001624]
2->4:,0.785999,0.0,-,-,-,-,[ 4.8e-05  2.0e-05 -7.0e-06]
3->4:,0.596546,0.058,-,-,-,-,[-1.363442 -1.435079 -0.152176]
1->5:,1.426711,0.001,-,-,-,-,[ 0.020217 -0.003864 -0.14469 ]
2->5:,1.206138,0.0,-,-,-,-,[ 3.4e-05 -2.3e-05 -6.6e-05]
3->5:,1.016686,0.08,-,-,-,-,[-1.30285   1.236201  0.014364]
4->5:,0.420139,0.0,-,-,-,-,[-3.6e-05  4.3e-05 -2.8e-05]
1->6:,1.788998,0.001,-,-,-,-,[ 0.014567 -0.001833 -0.113264]
2->6:,1.568425,0.0,-,-,-,-,[ 3.0e-05 -2.1e-05 -6.5e-05]
3->6:,1.378973,0.054,-,-,-,-,[-0.918553  0.871984  0.010325]
4->6:,0.782426,0.0,-,-,-,-,[-3.6e-05  2.4e-05 -1.9e-05]
5->6:,0.362287,0.0,-,-,-,-,[ 1.3e-05 -2.3e-05 -1.8e-05]
1->7:,2.702093,0.001,-,-,-,-,[0.073404 0.077201 0.008189]
2->7:,2.48152,0.0,-,-,-,-,[ 6.5e-05  5.0e-05 -1.0e-06]
3->7:,2.292068,0.0,-,-,-,-,[4.13e-04 4.35e-04 4.60e-05]
4->7:,1.695521,0.0,-,-,-,-,[-4.e-06  6.e-06  2.e-06]
5->7:,1.275382,0.0,-,-,-,-,[ 1.2e-05 -1.5e-05  0.0e+00]
6->7:,0.913095,0.0,-,-,-,-,[-0.e+00 -6.e-06 -0.e+00]
1->8:,3.336431,0.0,-,-,-,-,[ 4.24e-04 -3.70e-04 -4.00e-06]
2->8:,3.115858,0.048,-,-,-,-,[-0.572273  0.543418  0.005464]
3->8:,2.926405,0.0,-,-,-,-,[-2.3e-05  4.7e-05  3.8e-05]
4->8:,2.329859,0.133,-,-,-,-,[ 1.105823 -1.050219 -0.014286]
5->8:,1.90972,0.03,-,-,-,-,[0.546995 0.574646 0.060984]
6->8:,1.547433,0.036,-,-,-,-,[0.66785  0.702627 0.074521]
7->8:,0.634338,0.0,-,-,-,-,[-0.000905  0.001831 -0.009153]
1->9:,3.61505,0.0,-,-,-,-,[-2.58e-04  2.77e-04  4.00e-06]
2->9:,3.394477,0.11,-,-,-,-,[ 0.833039 -0.791025 -0.009074]
3->9:,3.205025,0.0,-,-,-,-,[2.1e-05 3.2e-05 6.4e-05]
4->9:,2.608478,0.203,-,-,-,-,[ 1.290858 -1.226174 -0.017602]
5->9:,2.188339,0.151,-,-,-,-,[1.153379 1.212605 0.128645]
6->9:,1.826052,0.033,-,-,-,-,[0.585657 0.615822 0.065329]
7->9:,0.912957,0.0,-,-,-,-,[-0.003632  0.000239  0.030274]
8->9:,0.278619,0.0,-,-,-,-,[-4.0e-06  2.6e-05 -2.3e-05]
1->10:,3.745046,0.0,-,-,-,-,[-1.e-06  0.e+00  2.e-06]
2->10:,3.524473,0.0,-,-,-,-,[-0.003606 -0.003796 -0.000504]
3->10:,3.33502,0.0,-,-,-,-,[-1.1e-05 -1.1e-05 -0.0e+00]
4->10:,2.738474,0.0,-,-,-,-,[0.000897 0.000942 0.000148]
5->10:,2.318335,0.0,-,-,-,-,[ 0.001517  0.002845 -0.040401]
6->10:,1.956048,0.0,-,-,-,-,[ 0.001359  0.002015 -0.031176]
7->10:,1.042953,0.103,-,-,-,-,[-1.381325 -1.454601 -0.154216]
8->10:,0.408615,0.0,-,-,-,-,[-8.e-06  9.e-06 -0.e+00]
9->10:,0.129996,0.0,-,-,-,-,[ 4.e-06 -7.e-06  0.e+00]
