Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.004022  0.003819 -0.000166],0.014105,-,-,-
1,8.73389,0.445,[-0.002805  0.003664 -0.000171],0.011737,0.0,0.0,[-1.041361  0.99761   0.009801]
2,9.026676,0.0,[-0.044038  0.018265 -0.00147 ],0.121236,0.15,0.0,[ 0.014671 -0.012217 -0.016041]
3,9.203157,0.026,[-0.137386 -0.053764 -0.00956 ],0.375774,0.01,0.0,[ 0.015927  0.020538 -0.338832]
4,9.847366,0.0,[0.096245 0.141059 0.01335 ],0.435367,5.05,3.07,[ 0.005626 -0.003697 -0.016168]
5,10.236375,0.0,[ 0.073903 -0.053027  0.000292],0.231197,7.64,3.96,[ 0.00064   0.00107  -0.001294]
6,10.565747,0.0,[ 0.045288 -0.016129  0.00097 ],0.122219,5.61,8.01,[-0.002321 -0.001345  0.011618]
7,11.565767,0.0,[-0.087814 -0.045953 -0.006907],0.252526,32.24,60.14,[-0.018811  0.017208  0.001633]
8,12.144558,0.0,[ 0.011179 -0.040622 -0.002002],0.10721,0.0,0.0,[7.00e-06 1.37e-04 8.59e-04]
9,12.403801,0.0,[ 0.008724 -0.035281 -0.001573],0.092462,0.0,0.0,[ 0.000154  0.00018  -0.003873]
10,12.645212,0.431,[0.044066 0.12566  0.009734],0.339368,0.07,0.08,[ 0.820127 -0.847212 -0.010903]
1->2:,0.292786,0.0,-,-,-,-,[-0.000335  0.00035   0.000429]
1->3:,0.469266,0.0,-,-,-,-,[ 0.00039  -0.000436  0.00389 ]
2->3:,0.176481,0.001,-,-,-,-,[-0.25623  -0.277911 -0.028904]
1->4:,1.113476,0.0,-,-,-,-,[0.000524 0.000619 0.003585]
2->4:,0.82069,0.0,-,-,-,-,[0.044909 0.055458 0.00528 ]
3->4:,0.644209,0.063,-,-,-,-,[1.404628 1.420107 0.152217]
1->5:,1.502484,0.001,-,-,-,-,[-0.006753 -0.009613  0.150875]
2->5:,1.209699,0.0,-,-,-,-,[ 0.035155 -0.049149 -0.002924]
3->5:,1.033218,0.074,-,-,-,-,[ 1.190417 -1.222803 -0.015588]
4->5:,0.389008,0.0,-,-,-,-,[ 0.079064 -0.059081  0.001231]
1->6:,1.831856,0.001,-,-,-,-,[ 0.005416  0.00814  -0.127501]
2->6:,1.539071,0.0,-,-,-,-,[-0.052221  0.041673  0.001837]
3->6:,1.36259,0.064,-,-,-,-,[-1.004451  0.954628  0.008523]
4->6:,0.71838,0.0,-,-,-,-,[-6.0039e-02  6.2170e-02  7.6000e-05]
5->6:,0.329372,0.0,-,-,-,-,[-0.033725  0.025781 -0.000385]
1->7:,2.831877,0.001,-,-,-,-,[-0.080415 -0.079818 -0.008568]
2->7:,2.539091,0.0,-,-,-,-,[0.001471 0.001174 0.005594]
3->7:,2.362611,0.0,-,-,-,-,[ 0.000122  0.00027  -0.004416]
4->7:,1.718401,0.0,-,-,-,-,[-2.40e-05 -2.10e-04  9.23e-04]
5->7:,1.329393,0.0,-,-,-,-,[-0.000367  0.000515 -0.001453]
6->7:,1.000021,0.0,-,-,-,-,[-1.20e-05 -2.51e-04  9.97e-04]
1->8:,3.410667,0.0,-,-,-,-,[-0.010548  0.009868  0.000134]
2->8:,3.117882,0.039,-,-,-,-,[-0.498719  0.507688  0.006282]
3->8:,2.941401,0.001,-,-,-,-,[ 0.089091 -0.054362 -0.000305]
4->8:,2.297191,0.153,-,-,-,-,[-1.202502  1.129475  0.00931 ]
5->8:,1.908183,0.034,-,-,-,-,[-0.559832 -0.648078 -0.065614]
6->8:,1.578811,0.046,-,-,-,-,[0.802213 0.73554  0.082466]
7->8:,0.57879,0.0,-,-,-,-,[-0.000379 -0.000323  0.006557]
1->9:,3.669911,0.0,-,-,-,-,[-0.006587  0.007052  0.001717]
2->9:,3.377125,0.114,-,-,-,-,[-0.831408  0.830684  0.009613]
3->9:,3.200644,0.0,-,-,-,-,[-0.04238  -0.018486 -0.001197]
4->9:,2.556435,0.18,-,-,-,-,[ 1.253372 -1.142085 -0.007536]
5->9:,2.167427,0.128,-,-,-,-,[1.088641 1.103443 0.118211]
6->9:,1.838055,0.036,-,-,-,-,[-0.627156 -0.639131 -0.068312]
7->9:,0.838034,0.0,-,-,-,-,[-0.001435 -0.00198   0.03073 ]
8->9:,0.259244,0.0,-,-,-,-,[0.005148 0.016626 0.000791]
1->10:,3.911321,0.0,-,-,-,-,[6.500e-05 3.236e-03 1.830e-04]
2->10:,3.618536,0.0,-,-,-,-,[1.150e-04 7.600e-05 1.787e-03]
3->10:,3.442055,0.0,-,-,-,-,[ 0.000361  0.000352 -0.000459]
4->10:,2.797845,0.0,-,-,-,-,[ 0.000202  0.000203 -0.002701]
5->10:,2.408837,0.0,-,-,-,-,[-0.001915 -0.002325  0.040245]
6->10:,2.079465,0.0,-,-,-,-,[ 0.00171   0.002108 -0.03596 ]
7->10:,1.079444,0.108,-,-,-,-,[1.404257 1.450374 0.154031]
8->10:,0.500654,0.0,-,-,-,-,[ 0.000218 -0.000296  0.000524]
9->10:,0.24141,0.0,-,-,-,-,[ 0.000131 -0.000307  0.001255]
