Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000895  0.000386  0.003148],0.008376,-,-,-
1,8.736646,0.446,[-0.000901  0.00024   0.003901],0.010194,0.0,0.0,[-1.045766  0.993924  0.015657]
2,9.054302,0.0,[-0.005545  0.008048  0.007449],0.031233,0.16,0.0,[ 0.001993 -0.005102  0.001298]
3,9.170632,0.025,[ 0.000387  0.010188 -0.003672],0.027543,0.0,0.0,[ 0.022585  0.013408 -0.334014]
4,9.833315,0.0,[-0.009913 -0.004191 -0.00536 ],0.030559,4.99,3.07,[-0.000927  0.001384 -0.000684]
5,10.211741,0.0,[ 0.00758  -0.010324  0.001357],0.032737,5.94,2.66,[0.000224 0.000157 0.000353]
6,10.535381,0.0,[ 0.003579 -0.007524  0.00213 ],0.021858,6.85,9.02,[ 0.006397 -0.006859  0.001476]
7,11.557053,0.0,[0.002416 0.007527 0.000299],0.020107,31.97,59.3,[0.001877 0.000787 0.000553]
8,12.165079,0.0,[ 0.007282 -0.002052  0.001078],0.019425,0.0,0.0,[0.001542 0.001601 0.000341]
9,12.416834,0.0,[ 0.005288 -0.001459  0.000121],0.013947,0.0,0.0,[-0.000438 -0.000394  0.000682]
10,12.645997,0.422,[-0.01307   0.00108  -0.001816],0.033651,0.0,0.0,[ 0.856784 -0.792805 -0.00486 ]
1->2:,0.317656,0.0,-,-,-,-,[-0.001734 -0.001846  0.000134]
1->3:,0.433986,0.0,-,-,-,-,[-0.005252  0.004894  0.000719]
2->3:,0.11633,0.0,-,-,-,-,[-0.274209 -0.287247 -0.030014]
1->4:,1.096669,0.0,-,-,-,-,[-0.011319 -0.011349 -0.003677]
2->4:,0.779013,0.0,-,-,-,-,[ 0.007319  0.004369 -0.002104]
3->4:,0.662683,0.066,-,-,-,-,[-1.412934 -1.433946 -0.152187]
1->5:,1.475095,0.001,-,-,-,-,[ 0.002471 -0.016572  0.132123]
2->5:,1.157439,0.0,-,-,-,-,[-0.004522  0.003013 -0.000472]
3->5:,1.041109,0.06,-,-,-,-,[ 1.083384 -1.085064 -0.013295]
4->5:,0.378426,0.0,-,-,-,-,[ 0.003346 -0.006157 -0.000532]
1->6:,1.798736,0.001,-,-,-,-,[-0.001876  0.016806 -0.143403]
2->6:,1.481079,0.0,-,-,-,-,[ 0.004691 -0.005213  0.00044 ]
3->6:,1.364749,0.08,-,-,-,-,[-1.115226  1.074253  0.010926]
4->6:,0.702066,0.0,-,-,-,-,[-0.006202  0.004662  0.000137]
5->6:,0.323641,0.0,-,-,-,-,[-0.004511  0.005855  0.004967]
1->7:,2.820408,0.001,-,-,-,-,[-0.078861 -0.082539 -0.008633]
2->7:,2.502751,0.0,-,-,-,-,[-0.001835  0.002452  0.001151]
3->7:,2.386422,0.0,-,-,-,-,[ 0.000376  0.000386 -0.000617]
4->7:,1.723738,0.0,-,-,-,-,[ 0.00148  -0.001331 -0.000267]
5->7:,1.345313,0.0,-,-,-,-,[-3.28e-04 -1.94e-04  4.30e-05]
6->7:,1.021672,0.0,-,-,-,-,[9.53e-04 9.12e-04 2.80e-05]
1->8:,3.428433,0.0,-,-,-,-,[0.002114 0.006993 0.000196]
2->8:,3.110777,0.026,-,-,-,-,[-0.417073  0.403525  0.005103]
3->8:,2.994447,0.0,-,-,-,-,[-2.743e-03  8.839e-03  2.700e-05]
4->8:,2.331764,0.186,-,-,-,-,[ 1.321717 -1.229743 -0.008296]
5->8:,1.953338,0.036,-,-,-,-,[-0.573462 -0.652622 -0.065916]
6->8:,1.629698,0.065,-,-,-,-,[0.8867   0.914384 0.09634 ]
7->8:,0.608026,0.0,-,-,-,-,[-0.001187  0.000885  0.003371]
1->9:,3.680188,0.0,-,-,-,-,[-0.005124 -0.001047 -0.000366]
2->9:,3.362532,0.129,-,-,-,-,[-0.902731  0.865591  0.008962]
3->9:,3.246202,0.0,-,-,-,-,[-5.553e-03 -3.577e-03 -3.000e-05]
4->9:,2.583519,0.145,-,-,-,-,[-1.116972  1.021129  0.005275]
5->9:,2.205093,0.103,-,-,-,-,[0.94372  1.004784 0.104376]
6->9:,1.881453,0.041,-,-,-,-,[-0.645932 -0.688397 -0.071514]
7->9:,0.859781,0.0,-,-,-,-,[-0.000588 -0.002871  0.031124]
8->9:,0.251755,0.0,-,-,-,-,[-0.00164  -0.002512  0.006636]
1->10:,3.909352,0.0,-,-,-,-,[-0.00047  -0.000176  0.000476]
2->10:,3.591695,0.0,-,-,-,-,[0.002917 0.002917 0.004484]
3->10:,3.475366,0.0,-,-,-,-,[6.40e-05 1.49e-04 4.10e-05]
4->10:,2.812683,0.0,-,-,-,-,[-0.000754 -0.000552 -0.001567]
5->10:,2.434257,0.0,-,-,-,-,[-0.002007 -0.001838  0.036349]
6->10:,2.110616,0.0,-,-,-,-,[ 0.001994  0.002223 -0.040433]
7->10:,1.088944,0.111,-,-,-,-,[1.431921 1.439759 0.153452]
8->10:,0.480919,0.0,-,-,-,-,[ 1.4e-05 -8.8e-05 -7.8e-05]
9->10:,0.229163,0.0,-,-,-,-,[ 5.33e-04  4.13e-04 -3.40e-05]
