Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000543  0.0008   -0.002247],0.006217,-,-,-
1,8.737217,0.446,[-0.000508  0.000686 -0.002798],0.007436,0.0,0.0,[-1.045337  0.994501  0.002885]
2,9.054075,0.0,[-0.002651  0.01085  -0.004658],0.030759,0.16,0.0,[-0.003875  0.001878 -0.003672]
3,9.170909,0.025,[0.004829 0.015035 0.0042  ],0.041532,0.0,0.0,[ 0.008121  0.02718  -0.33386 ]
4,9.833375,0.0,[-0.01876  -0.013239  0.001665],0.058514,4.99,3.06,[ 0.001302 -0.00116   0.002175]
5,10.21225,0.0,[ 0.008124 -0.0099   -0.001374],0.032737,5.95,2.67,[4.90e-05 1.80e-04 2.83e-04]
6,10.535935,0.0,[ 0.003829 -0.007215 -0.001986],0.021366,6.84,9.0,[ 0.005237 -0.004202 -0.001608]
7,11.55654,0.0,[0.006423 0.011897 0.001202],0.034502,31.93,59.31,[ 0.003518 -0.001081  0.000435]
8,12.165383,0.0,[ 0.007029 -0.002245 -0.000407],0.018783,0.0,0.0,[ 0.001809  0.001824 -0.000112]
9,12.417136,0.0,[ 0.00487  -0.001887  0.000156],0.013282,0.0,0.0,[0.000474 0.000379 0.000107]
10,12.645353,0.422,[-0.019163 -0.005429 -0.000294],0.050629,0.0,0.0,[ 0.850325 -0.799673 -0.009379]
1->2:,0.316858,0.0,-,-,-,-,[-0.001878 -0.002119 -0.00045 ]
1->3:,0.433692,0.0,-,-,-,-,[ 0.003812 -0.003504  0.000655]
2->3:,0.116833,0.0,-,-,-,-,[0.273296 0.288009 0.030154]
1->4:,1.096158,0.0,-,-,-,-,[-0.013129 -0.013253  0.000949]
2->4:,0.7793,0.0,-,-,-,-,[0.013771 0.011043 0.003259]
3->4:,0.662466,0.066,-,-,-,-,[1.410133 1.436378 0.152155]
1->5:,1.475033,0.001,-,-,-,-,[-0.016222  0.002054  0.132477]
2->5:,1.158175,0.0,-,-,-,-,[ 0.009428 -0.007895  0.000221]
3->5:,1.041341,0.06,-,-,-,-,[ 1.085123 -1.085529 -0.013274]
4->5:,0.378875,0.0,-,-,-,-,[-0.006142  0.009164  0.000405]
1->6:,1.798718,0.001,-,-,-,-,[-0.016679  0.00089   0.143466]
2->6:,1.48186,0.0,-,-,-,-,[ 0.011462 -0.011692  0.00029 ]
3->6:,1.365026,0.08,-,-,-,-,[ 1.11608  -1.070994 -0.011188]
4->6:,0.70256,0.0,-,-,-,-,[-0.009714  0.008119  0.000277]
5->6:,0.323685,0.0,-,-,-,-,[ 0.00496  -0.005668  0.003347]
1->7:,2.819323,0.001,-,-,-,-,[-0.079035 -0.082346 -0.008644]
2->7:,2.502465,0.0,-,-,-,-,[-0.001865  0.001198 -0.001101]
3->7:,2.385631,0.0,-,-,-,-,[-0.000343 -0.000321 -0.001097]
4->7:,1.723165,0.0,-,-,-,-,[ 0.001015 -0.001001  0.000245]
5->7:,1.34429,0.0,-,-,-,-,[4.70e-05 2.92e-04 1.80e-04]
6->7:,1.020605,0.0,-,-,-,-,[0.000607 0.000707 0.000251]
1->8:,3.428166,0.0,-,-,-,-,[0.005406 0.001274 0.000267]
2->8:,3.111308,0.026,-,-,-,-,[-0.416226  0.404444  0.003437]
3->8:,2.994474,0.0,-,-,-,-,[ 8.3010e-03 -1.4125e-02 -6.3000e-05]
4->8:,2.332008,0.186,-,-,-,-,[ 1.321005 -1.230305 -0.013374]
5->8:,1.953133,0.036,-,-,-,-,[0.574561 0.653398 0.066115]
6->8:,1.629448,0.065,-,-,-,-,[0.890348 0.909697 0.096271]
7->8:,0.608843,0.0,-,-,-,-,[-0.000978  0.001473 -0.003336]
1->9:,3.679919,0.0,-,-,-,-,[ 6.490e-04  3.738e-03 -4.000e-05]
2->9:,3.363061,0.129,-,-,-,-,[ 0.900951 -0.867206 -0.008774]
3->9:,3.246227,0.0,-,-,-,-,[-7.683e-03 -1.387e-03 -3.000e-06]
4->9:,2.583761,0.145,-,-,-,-,[ 1.116978 -1.021239 -0.010923]
5->9:,2.204886,0.103,-,-,-,-,[0.947687 1.002254 0.104545]
6->9:,1.881201,0.041,-,-,-,-,[0.646505 0.685884 0.071403]
7->9:,0.860596,0.0,-,-,-,-,[-0.002469 -0.000656  0.031165]
8->9:,0.251753,0.0,-,-,-,-,[0.000704 0.001223 0.005025]
1->10:,3.908136,0.0,-,-,-,-,[-0.000469 -0.000169 -0.000379]
2->10:,3.591277,0.0,-,-,-,-,[ 0.003672  0.003831 -0.002978]
3->10:,3.474444,0.0,-,-,-,-,[5.9e-05 4.0e-06 4.3e-05]
4->10:,2.811978,0.0,-,-,-,-,[-0.001051 -0.0007    0.000655]
5->10:,2.433103,0.0,-,-,-,-,[-0.001431 -0.002573  0.036382]
6->10:,2.109418,0.0,-,-,-,-,[-0.001869 -0.002665  0.040363]
7->10:,1.088812,0.111,-,-,-,-,[1.424751 1.446783 0.153455]
8->10:,0.479969,0.0,-,-,-,-,[-9.6e-05  1.9e-05  3.8e-05]
9->10:,0.228217,0.0,-,-,-,-,[-0.000261 -0.00038  -0.000219]
