Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000251  0.000184  0.00053 ],0.001561,-,-,-
1,8.737523,0.446,[-3.11e-04 -2.00e-06  6.42e-04],0.001813,0.0,0.0,[ 1.046142 -0.993794 -0.009206]
2,9.057072,0.0,[0.003525 0.011594 0.002065],0.031245,0.17,0.0,[ 0.001495 -0.002612  0.006456]
3,9.166281,0.025,[0.017479 0.017622 0.001158],0.063155,0.0,0.0,[ 0.01516   0.020337 -0.333036]
4,9.831595,0.0,[-0.028007 -0.027642 -0.003739],0.100471,4.98,3.06,[-0.000553  0.000982 -0.003655]
5,10.208608,0.0,[ 2.76e-04 -5.09e-03 -5.00e-06],0.012955,5.75,2.52,[-9.50e-05 -7.10e-05 -4.41e-04]
6,10.532605,0.0,[-2.282e-03 -5.585e-03 -5.600e-05],0.015336,6.98,9.11,[-0.000936  0.001304 -0.000281]
7,11.554689,0.0,[0.016624 0.016548 0.001726],0.059781,31.94,59.19,[ 0.00586  -0.001826  0.000406]
8,12.167562,0.0,[0.006635 0.003005 0.00061 ],0.01858,0.0,0.0,[ 1.39e-04  1.47e-04 -6.20e-05]
9,12.419016,0.0,[0.004253 0.001964 0.000342],0.011938,0.0,0.0,[ 9.000e-06  3.300e-05 -1.006e-03]
10,12.64507,0.421,[-0.024495 -0.018151 -0.002438],0.077738,0.0,0.0,[-0.858335  0.788983  0.006566]
1->2:,0.319549,0.0,-,-,-,-,[-0.000144 -0.000131 -0.000327]
1->3:,0.428757,0.0,-,-,-,-,[ 0.000857 -0.000832 -0.000341]
2->3:,0.109209,0.0,-,-,-,-,[-0.276853 -0.28937  -0.030245]
1->4:,1.094072,0.0,-,-,-,-,[-0.001107 -0.00117   0.002168]
2->4:,0.774524,0.0,-,-,-,-,[0.024414 0.022556 0.002041]
3->4:,0.665315,0.066,-,-,-,-,[-1.411285 -1.435966 -0.152057]
1->5:,1.471084,0.001,-,-,-,-,[-0.006899 -0.006972  0.12998 ]
2->5:,1.151536,0.0,-,-,-,-,[ 1.6299e-02 -1.6391e-02  9.0000e-06]
3->5:,1.042327,0.058,-,-,-,-,[-1.071087  1.067847  0.012956]
4->5:,0.377012,0.0,-,-,-,-,[-0.014213  0.014306  0.000333]
1->6:,1.795081,0.001,-,-,-,-,[ 0.007631  0.007875 -0.145086]
2->6:,1.475533,0.0,-,-,-,-,[-2.1739e-02  2.0822e-02 -9.6000e-05]
3->6:,1.366324,0.082,-,-,-,-,[ 1.126565 -1.084771 -0.011362]
4->6:,0.701009,0.0,-,-,-,-,[ 0.01762  -0.0157   -0.000226]
5->6:,0.323997,0.0,-,-,-,-,[-0.000629  0.002518  0.000934]
1->7:,2.817166,0.001,-,-,-,-,[0.078754 0.082782 0.008641]
2->7:,2.497618,0.0,-,-,-,-,[-0.000157  0.000568  0.000583]
3->7:,2.388409,0.0,-,-,-,-,[-1.70e-05  5.00e-06 -3.91e-04]
4->7:,1.723094,0.0,-,-,-,-,[ 0.00026  -0.000213 -0.000168]
5->7:,1.346082,0.0,-,-,-,-,[ 1.14e-04  4.00e-06 -2.88e-04]
6->7:,1.022085,0.0,-,-,-,-,[-0.000194 -0.000153  0.000285]
1->8:,3.430039,0.0,-,-,-,-,[-6.600e-04  2.151e-03  2.600e-05]
2->8:,3.110491,0.024,-,-,-,-,[ 0.404686 -0.389906 -0.004019]
3->8:,3.001282,0.0,-,-,-,-,[ 1.9546e-02 -2.1046e-02 -9.1000e-05]
4->8:,2.335967,0.19,-,-,-,-,[-1.335408  1.241843  0.01103 ]
5->8:,1.958955,0.037,-,-,-,-,[-0.576086 -0.652646 -0.066025]
6->8:,1.634958,0.068,-,-,-,-,[0.898619 0.934416 0.098012]
7->8:,0.612873,0.0,-,-,-,-,[ 4.800e-05  2.670e-04 -2.946e-03]
1->9:,3.681493,0.0,-,-,-,-,[-0.001639  0.000648 -0.000481]
2->9:,3.361944,0.131,-,-,-,-,[ 0.910629 -0.869754 -0.008724]
3->9:,3.252735,0.0,-,-,-,-,[ 0.008382 -0.004797 -0.000164]
4->9:,2.58742,0.14,-,-,-,-,[ 1.098122 -1.004967 -0.008163]
5->9:,2.210408,0.1,-,-,-,-,[0.927861 0.99109  0.102767]
6->9:,1.886411,0.041,-,-,-,-,[-0.645407 -0.689719 -0.071502]
7->9:,0.864327,0.0,-,-,-,-,[ 0.001545  0.001761 -0.031164]
8->9:,0.251453,0.0,-,-,-,-,[-0.001459 -0.004265  0.000827]
1->10:,3.907547,0.0,-,-,-,-,[-6.22e-04 -5.98e-04  2.60e-05]
2->10:,3.587998,0.0,-,-,-,-,[ 0.000456  0.000525 -0.004052]
3->10:,3.478789,0.0,-,-,-,-,[-3.00e-05 -4.20e-05 -1.78e-04]
4->10:,2.813474,0.0,-,-,-,-,[-0.00015  -0.000161  0.001695]
5->10:,2.436462,0.0,-,-,-,-,[-0.00167  -0.002163  0.035897]
6->10:,2.112465,0.0,-,-,-,-,[ 0.001922  0.002449 -0.040865]
7->10:,1.090381,0.111,-,-,-,-,[-1.43172  -1.441229 -0.153324]
8->10:,0.477507,0.0,-,-,-,-,[ 3.10e-05 -3.50e-05 -1.01e-04]
9->10:,0.226054,0.0,-,-,-,-,[ 1.33e-04  6.10e-05 -3.12e-04]
