Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.000349 0.000384 0.000168],0.001385,-,-,-
1,8.731791,0.446,[0.000265 0.000287 0.000187],0.001102,0.0,0.0,[ 1.048236 -0.993439 -0.009793]
2,8.952304,0.0,[0.003786 0.004771 0.00076 ],0.0156,0.15,0.01,[ 0.000838 -0.000134 -0.005004]
3,9.14158,0.024,[0.025297 0.025958 0.002608],0.092367,0.0,0.0,[-0.015564 -0.01945   0.323444]
4,9.738303,0.0,[-0.033318 -0.035765 -0.003932],0.124641,4.49,2.67,[ 0.000436  0.000189 -0.005517]
5,10.158489,0.0,[0.001908 0.002415 0.000242],0.007847,7.45,3.85,[ 8.9e-05 -2.3e-05 -8.6e-05]
6,10.520899,0.0,[-9.15e-04 -7.35e-04  7.60e-05],0.00299,4.32,6.82,[-3.15e-04  2.24e-04  4.50e-05]
7,11.433719,0.0,[0.015959 0.016285 0.001738],0.058122,33.06,62.96,[ 7.304e-03 -6.388e-03 -8.100e-05]
8,12.068247,0.0,[-1.33e-04 -4.84e-04  9.20e-05],0.001297,0.0,0.0,[1.3e-05 1.0e-05 3.1e-05]
9,12.346788,0.0,[-0.002196 -0.002119 -0.000321],0.0078,0.0,0.0,[ 8.200e-05  1.020e-04 -1.695e-03]
10,12.476724,0.441,[-0.022575 -0.024043 -0.002575],0.084084,0.0,0.0,[-0.854442  0.844836  0.010036]
1->2:,0.220513,0.0,-,-,-,-,[-6.00e-06 -1.20e-05 -1.98e-04]
1->3:,0.409789,0.0,-,-,-,-,[-2.22e-04  2.39e-04  2.00e-05]
2->3:,0.189276,0.001,-,-,-,-,[-0.271988 -0.290993 -0.030583]
1->4:,1.006512,0.0,-,-,-,-,[ 0.000146  0.000153 -0.000359]
2->4:,0.786,0.0,-,-,-,-,[-0.014342 -0.014986 -0.001482]
3->4:,0.596724,0.058,-,-,-,-,[1.3547   1.442599 0.151953]
1->5:,1.426698,0.001,-,-,-,-,[-0.006809 -0.008838  0.144588]
2->5:,1.206185,0.0,-,-,-,-,[-0.013848  0.013165  0.000196]
3->5:,1.016909,0.08,-,-,-,-,[ 1.306905 -1.232444 -0.011771]
4->5:,0.420185,0.0,-,-,-,-,[-1.4975e-02  1.3847e-02  8.9000e-05]
1->6:,1.789108,0.001,-,-,-,-,[ 0.005333  0.006905 -0.113099]
2->6:,1.568596,0.0,-,-,-,-,[ 0.015489 -0.014495 -0.000197]
3->6:,1.379319,0.054,-,-,-,-,[-0.922608  0.866392  0.008087]
4->6:,0.782596,0.0,-,-,-,-,[ 1.2514e-02 -1.1588e-02 -8.1000e-05]
5->6:,0.36241,0.0,-,-,-,-,[-2.384e-03 -2.626e-03 -9.600e-05]
1->7:,2.701928,0.001,-,-,-,-,[0.073882 0.076748 0.00817 ]
2->7:,2.481415,0.0,-,-,-,-,[ 1.53e-04 -2.90e-05 -5.10e-05]
3->7:,2.292139,0.0,-,-,-,-,[-4.90e-05 -6.40e-05  9.89e-04]
4->7:,1.695415,0.0,-,-,-,-,[ 5.7e-05 -5.5e-05 -2.3e-05]
5->7:,1.27523,0.0,-,-,-,-,[ 2.00e-05  5.20e-05 -3.83e-04]
6->7:,0.912819,0.0,-,-,-,-,[-4.30e-05 -5.30e-05  3.25e-04]
1->8:,3.336456,0.0,-,-,-,-,[-0.000515  0.000278 -0.001196]
2->8:,3.115943,0.047,-,-,-,-,[ 0.569563 -0.54524  -0.005628]
3->8:,2.926667,0.0,-,-,-,-,[ 0.018982 -0.018153 -0.000222]
4->8:,2.329943,0.133,-,-,-,-,[ 1.104444 -1.052459 -0.010589]
5->8:,1.909758,0.03,-,-,-,-,[0.549196 0.57394  0.060944]
6->8:,1.547347,0.036,-,-,-,-,[-0.676747 -0.694165 -0.074309]
7->8:,0.634528,0.0,-,-,-,-,[-0.000449 -0.00054   0.009164]
1->9:,3.614997,0.0,-,-,-,-,[-0.000152  0.000371  0.001041]
2->9:,3.394484,0.11,-,-,-,-,[ 0.830166 -0.794643 -0.008189]
3->9:,3.205208,0.0,-,-,-,-,[-2.489e-03  2.392e-03  8.600e-05]
4->9:,2.608484,0.202,-,-,-,-,[-1.289076  1.227196  0.012278]
5->9:,2.188299,0.151,-,-,-,-,[-1.162679 -1.203876 -0.128347]
6->9:,1.825888,0.032,-,-,-,-,[0.588807 0.611544 0.065111]
7->9:,0.913069,0.0,-,-,-,-,[-0.001429 -0.001844  0.030247]
8->9:,0.278541,0.0,-,-,-,-,[0.001967 0.001557 0.00044 ]
1->10:,3.744933,0.0,-,-,-,-,[-6.70e-05 -1.01e-04  1.00e-05]
2->10:,3.52442,0.0,-,-,-,-,[ 0.000128  0.000153 -0.001987]
3->10:,3.335144,0.0,-,-,-,-,[-1.2e-05 -8.0e-06 -2.6e-05]
4->10:,2.738421,0.0,-,-,-,-,[ 0.0001    0.000119 -0.001864]
5->10:,2.318235,0.0,-,-,-,-,[-0.001939 -0.002435  0.040425]
6->10:,1.955825,0.0,-,-,-,-,[ 0.001492  0.001878 -0.031154]
7->10:,1.043005,0.103,-,-,-,-,[-1.361841 -1.472617 -0.154105]
8->10:,0.408477,0.0,-,-,-,-,[ 4.0e-06 -1.1e-05 -3.3e-05]
9->10:,0.129936,0.0,-,-,-,-,[-2.90e-05 -4.80e-05  3.85e-04]
