Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 0.000202  0.00368  -0.028967],0.07422,-,-,-
1,8.709349,0.442,[-0.007295  0.011686 -0.034649],0.094775,0.0,0.0,[-1.039677  0.993053 -0.058533]
2,8.930192,0.0,[ 0.031467 -0.01424  -0.064834],0.186718,0.15,0.05,[-0.017807 -0.012692 -0.008616]
3,9.139686,0.026,[0.019332 0.056846 0.041722],0.185843,0.02,0.02,[ 0.052233 -0.081327  0.3297  ]
4,9.735188,0.0,[-0.065025 -0.044795  0.034943],0.219473,4.56,2.81,[0.00182  0.001923 0.008651]
5,10.147192,0.0,[ 0.014072 -0.006986 -0.003507],0.040915,7.22,3.74,[ 0.011381 -0.010377 -0.002677]
6,10.500796,0.002,[ 0.003378 -0.001631 -0.034642],0.088567,4.77,7.24,[-0.063561  0.06052  -0.001593]
7,11.427533,0.0,[0.006184 0.041344 0.004575],0.10689,33.01,62.9,[-0.011405 -0.033369 -0.002444]
8,12.047071,0.0,[-0.012553  0.014469 -0.033067],0.097132,0.0,0.02,[0.011887 0.011531 0.001149]
9,12.334026,0.0,[ 0.004435 -0.013041  0.022114],0.066219,0.05,0.06,[ 0.000656  0.000682 -0.000771]
10,12.47274,0.44,[-0.023786 -0.047773  0.006137],0.136539,0.11,0.07,[ 0.862091 -0.834656 -0.009473]
1->2:,0.220843,0.0,-,-,-,-,[-0.016048 -0.019086 -0.001655]
1->3:,0.430337,0.0,-,-,-,-,[-0.051359  0.055418  0.006392]
2->3:,0.209494,0.001,-,-,-,-,[-0.263672 -0.28125  -0.028607]
1->4:,1.025839,0.001,-,-,-,-,[-0.110573 -0.115285 -0.01126 ]
2->4:,0.804996,0.0,-,-,-,-,[0.007907 0.027203 0.025745]
3->4:,0.595502,0.057,-,-,-,-,[-1.354687 -1.435205 -0.134939]
1->5:,1.437843,0.001,-,-,-,-,[-0.108487  0.089657  0.141991]
2->5:,1.217,0.0,-,-,-,-,[ 0.020983 -0.012301  0.000766]
3->5:,1.007506,0.075,-,-,-,-,[-1.268718  1.200642 -0.011168]
4->5:,0.412004,0.0,-,-,-,-,[-0.015468  0.027744  0.000629]
1->6:,1.791447,0.001,-,-,-,-,[ 0.080957 -0.065423 -0.117809]
2->6:,1.570604,0.0,-,-,-,-,[-1.7721e-02  2.4437e-02 -7.8000e-05]
3->6:,1.36111,0.058,-,-,-,-,[ 0.957256 -0.904963  0.006785]
4->6:,0.765608,0.0,-,-,-,-,[ 0.01564  -0.02251  -0.000402]
5->6:,0.353604,0.0,-,-,-,-,[-0.007711  0.00351  -0.040892]
1->7:,2.718184,0.001,-,-,-,-,[-0.073749 -0.077193 -0.007414]
2->7:,2.497342,0.0,-,-,-,-,[-0.02201   0.021193  0.003278]
3->7:,2.287847,0.0,-,-,-,-,[0.002525 0.003534 0.000867]
4->7:,1.692346,0.0,-,-,-,-,[ 0.013332 -0.012901 -0.001124]
5->7:,1.280341,0.0,-,-,-,-,[0.003757 0.003874 0.000943]
6->7:,0.926737,0.0,-,-,-,-,[-0.00709  -0.007367 -0.001218]
1->8:,3.337722,0.0,-,-,-,-,[0.037206 0.038507 0.00197 ]
2->8:,3.116879,0.053,-,-,-,-,[-0.604321  0.577825 -0.011979]
3->8:,2.907385,0.0,-,-,-,-,[-0.033496  0.019699 -0.000618]
4->8:,2.311883,0.12,-,-,-,-,[ 1.055037 -1.005215 -0.006049]
5->8:,1.899879,0.023,-,-,-,-,[0.486681 0.509131 0.048308]
6->8:,1.546275,0.035,-,-,-,-,[-0.666709 -0.693287 -0.066079]
7->8:,0.619537,0.0,-,-,-,-,[-0.008387  0.009948 -0.009672]
1->9:,3.624676,0.0,-,-,-,-,[0.035762 0.042877 0.002232]
2->9:,3.403834,0.103,-,-,-,-,[ 0.802266 -0.765718  0.007908]
3->9:,3.194339,0.0,-,-,-,-,[-0.016147 -0.003314 -0.000451]
4->9:,2.598838,0.214,-,-,-,-,[ 1.328183 -1.265197 -0.014779]
5->9:,2.186834,0.15,-,-,-,-,[1.153938 1.203417 0.114475]
6->9:,1.83323,0.039,-,-,-,-,[-0.645993 -0.674887 -0.064058]
7->9:,0.906492,0.0,-,-,-,-,[-0.019078  0.01549   0.029898]
8->9:,0.286955,0.0,-,-,-,-,[ 0.014592 -0.024055  0.054172]
1->10:,3.763391,0.0,-,-,-,-,[-0.000133  0.000126 -0.004248]
2->10:,3.542548,0.0,-,-,-,-,[0.028904 0.030319 0.003872]
3->10:,3.333054,0.0,-,-,-,-,[0.000154 0.000851 0.001573]
4->10:,2.737552,0.0,-,-,-,-,[-0.007985 -0.006302 -0.001588]
5->10:,2.325548,0.0,-,-,-,-,[ 0.00052  -0.00529   0.039386]
6->10:,1.971944,0.0,-,-,-,-,[ 0.001111  0.003036 -0.032631]
7->10:,1.045207,0.103,-,-,-,-,[1.370991 1.462367 0.13753 ]
8->10:,0.425669,0.0,-,-,-,-,[1.11e-03 8.35e-04 6.50e-05]
9->10:,0.138715,0.0,-,-,-,-,[-0.004047 -0.005024 -0.001074]
