Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.000751 0.00077  0.000661],0.003208,-,-,-
1,8.736697,0.445,[0.000735 0.000512 0.000781],0.003021,0.0,0.0,[-1.04444   0.995062  0.009407]
2,9.068698,0.0,[-0.000671  0.033827  0.003305],0.086405,0.16,0.0,[-0.00031   0.002466 -0.015373]
3,9.177803,0.025,[0.051564 0.010455 0.002285],0.133856,0.0,0.0,[-0.015682 -0.020193  0.335583]
4,9.849492,0.0,[-0.046241 -0.067286 -0.007063],0.208292,5.07,3.13,[ 1.9000e-05  1.1410e-03 -1.0224e-02]
5,10.220096,0.0,[-0.005277  0.012362  0.000821],0.034227,5.76,2.53,[-7.800e-05 -2.090e-04  4.002e-03]
6,10.541401,0.0,[-0.003204  0.008589  0.000763],0.023381,7.24,9.34,[ 0.001259 -0.001121 -0.003113]
7,11.578488,0.0,[0.040673 0.014429 0.002739],0.109914,32.53,58.81,[-0.028782 -0.003937 -0.001762]
8,12.177507,0.0,[-0.003293 -0.007757 -0.000516],0.02146,0.0,0.0,[-0.000121 -0.000131  0.001057]
9,12.427957,0.0,[-0.005031 -0.005314 -0.000501],0.018644,0.0,0.0,[-0.000288 -0.000331  0.005441]
10,12.673638,0.422,[-0.044362 -0.036857 -0.004548],0.147051,0.05,0.02,[ 0.783278 -0.863052 -0.014275]
1->2:,0.332,0.0,-,-,-,-,[-1.18e-04 -9.40e-05  6.26e-04]
1->3:,0.441106,0.0,-,-,-,-,[ 0.000946 -0.000887 -0.000632]
2->3:,0.109106,0.0,-,-,-,-,[-0.269138 -0.292207 -0.030079]
1->4:,1.112795,0.0,-,-,-,-,[0.000379 0.000421 0.001945]
2->4:,0.780795,0.0,-,-,-,-,[-0.056504 -0.047846 -0.005032]
3->4:,0.671689,0.067,-,-,-,-,[1.360735 1.486589 0.153112]
1->5:,1.483399,0.001,-,-,-,-,[-0.00659  -0.007448  0.130864]
2->5:,1.151398,0.0,-,-,-,-,[ 0.034535 -0.038031 -0.000491]
3->5:,1.042292,0.057,-,-,-,-,[-1.097702  1.016354  0.008392]
4->5:,0.370603,0.0,-,-,-,-,[ 0.021405 -0.009368  0.000376]
1->6:,1.804704,0.001,-,-,-,-,[ 0.007407  0.008415 -0.147485]
2->6:,1.472703,0.0,-,-,-,-,[-5.4828e-02  4.7540e-02  3.1000e-05]
3->6:,1.363598,0.083,-,-,-,-,[ 1.160982 -1.072014 -0.008716]
4->6:,0.691909,0.0,-,-,-,-,[-0.025845  0.015038 -0.000253]
5->6:,0.321305,0.0,-,-,-,-,[-9.0000e-04 -1.3307e-02  4.9000e-05]
1->7:,2.841791,0.001,-,-,-,-,[0.081112 0.081934 0.008724]
2->7:,2.509791,0.0,-,-,-,-,[-0.000333  0.00043   0.001886]
3->7:,2.400685,0.0,-,-,-,-,[ 0.0001    0.000175 -0.002711]
4->7:,1.728996,0.0,-,-,-,-,[-0.0003    0.000206  0.000754]
5->7:,1.358393,0.0,-,-,-,-,[ 1.14e-04  4.50e-05 -6.10e-04]
6->7:,1.037087,0.0,-,-,-,-,[-0.000233 -0.000204  0.000796]
1->8:,3.440809,0.0,-,-,-,-,[-0.000235  0.001527  0.003548]
2->8:,3.108809,0.023,-,-,-,-,[ 0.394155 -0.384632 -0.004151]
3->8:,2.999703,0.0,-,-,-,-,[ 0.035497 -0.036685 -0.000347]
4->8:,2.328014,0.193,-,-,-,-,[ 1.317066 -1.284561 -0.014044]
5->8:,1.957411,0.037,-,-,-,-,[-0.615036 -0.618758 -0.066027]
6->8:,1.636106,0.07,-,-,-,-,[0.938319 0.922706 0.099465]
7->8:,0.599018,0.0,-,-,-,-,[ 8.900e-05  1.940e-04 -2.587e-03]
1->9:,3.69126,0.0,-,-,-,-,[ 0.001179 -0.000291  0.001702]
2->9:,3.359259,0.131,-,-,-,-,[-0.900091  0.882212  0.009774]
3->9:,3.250154,0.0,-,-,-,-,[-0.020936  0.018186  0.000261]
4->9:,2.578465,0.137,-,-,-,-,[ 1.054428 -1.030419 -0.011391]
5->9:,2.207861,0.097,-,-,-,-,[-0.951964 -0.939733 -0.101127]
6->9:,1.886556,0.042,-,-,-,-,[0.668705 0.671141 0.071693]
7->9:,0.849468,0.0,-,-,-,-,[-0.001502 -0.001804  0.031158]
8->9:,0.25045,0.0,-,-,-,-,[-0.01915   0.006936 -0.001753]
1->10:,3.936941,0.0,-,-,-,-,[ 5.37e-04 -3.19e-04  8.80e-05]
2->10:,3.604941,0.0,-,-,-,-,[-0.000277 -0.000335  0.008252]
3->10:,3.495835,0.0,-,-,-,-,[ 9.00e-06  4.00e-06 -4.74e-04]
4->10:,2.824146,0.0,-,-,-,-,[-0.000263 -0.000368  0.006504]
5->10:,2.453542,0.0,-,-,-,-,[-0.001698 -0.002155  0.035816]
6->10:,2.132237,0.0,-,-,-,-,[ 0.00198   0.002497 -0.041591]
7->10:,1.09515,0.112,-,-,-,-,[-1.33213  -1.53557  -0.154652]
8->10:,0.496132,0.0,-,-,-,-,[ 4.0e-06 -6.5e-05  3.4e-04]
9->10:,0.245681,0.0,-,-,-,-,[-0.000134 -0.000118  0.000653]
