Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.001099  0.000972  0.00052 ],0.003957,-,-,-
1,8.737507,0.446,[-0.001     0.000642  0.000626],0.003414,0.0,0.0,[ 1.045158 -0.994796 -0.009339]
2,9.056769,0.0,[-0.002655  0.017052  0.002061],0.044175,0.16,0.0,[ 0.003659 -0.004645  0.006288]
3,9.166344,0.025,[0.006764 0.02647  0.001198],0.069508,0.0,0.0,[-0.015457 -0.020064  0.333078]
4,9.831854,0.0,[-0.031856 -0.021586 -0.003532],0.098219,4.98,3.06,[ 0.001382 -0.001751  0.003452]
5,10.209009,0.0,[ 0.012864 -0.017387 -0.00016 ],0.054976,5.75,2.52,[-0.000185 -0.000228 -0.000193]
6,10.532874,0.0,[ 0.005806 -0.013408 -0.000153],0.03714,6.98,9.11,[-0.000562  0.001625 -0.002787]
7,11.55462,0.0,[0.010554 0.02152  0.001739],0.061082,31.87,59.18,[-0.004483  0.002692 -0.000547]
8,12.167748,0.0,[ 0.012441 -0.002333  0.000565],0.032204,0.0,0.0,[ 0.000114  0.000106 -0.000374]
9,12.419163,0.0,[ 0.00878  -0.002282  0.000307],0.023072,0.0,0.0,[-3.50e-05 -2.20e-05  1.16e-04]
10,12.645179,0.421,[-0.031708 -0.010043 -0.002282],0.084738,0.0,0.0,[ 0.846553 -0.800948 -0.007653]
1->2:,0.319262,0.0,-,-,-,-,[-5.50e-05 -9.70e-05 -2.42e-04]
1->3:,0.428837,0.0,-,-,-,-,[-0.000797  0.000811  0.001163]
2->3:,0.109575,0.0,-,-,-,-,[0.275166 0.290268 0.030231]
1->4:,1.094346,0.0,-,-,-,-,[ 0.000761  0.000805 -0.002509]
2->4:,0.775084,0.0,-,-,-,-,[-0.024711 -0.021149 -0.00199 ]
3->4:,0.665509,0.066,-,-,-,-,[-1.41335  -1.434071 -0.152073]
1->5:,1.471502,0.001,-,-,-,-,[-0.006633 -0.007247  0.130039]
2->5:,1.15224,0.0,-,-,-,-,[ 0.017004 -0.014264  0.000392]
3->5:,1.042665,0.058,-,-,-,-,[ 1.065321 -1.074191 -0.013449]
4->5:,0.377156,0.0,-,-,-,-,[ 0.010749 -0.016446 -0.000773]
1->6:,1.795367,0.001,-,-,-,-,[ 0.007368  0.008123 -0.145068]
2->6:,1.476105,0.0,-,-,-,-,[-0.020609  0.021075 -0.000355]
3->6:,1.36653,0.082,-,-,-,-,[-1.127273  1.083424  0.011077]
4->6:,0.701021,0.0,-,-,-,-,[-0.017169  0.015162  0.000347]
5->6:,0.323865,0.0,-,-,-,-,[-0.008289  0.010039  0.000996]
1->7:,2.817113,0.001,-,-,-,-,[-0.079279 -0.082308 -0.008635]
2->7:,2.497851,0.0,-,-,-,-,[-6.100e-05 -7.580e-04 -1.713e-03]
3->7:,2.388276,0.0,-,-,-,-,[ 3.700e-05  7.800e-05 -1.281e-03]
4->7:,1.722767,0.0,-,-,-,-,[ 0.000268 -0.000186 -0.000375]
5->7:,1.345611,0.0,-,-,-,-,[-1.80e-04  6.10e-05  2.64e-04]
6->7:,1.021746,0.0,-,-,-,-,[ 0.000216  0.000116 -0.000283]
1->8:,3.430241,0.0,-,-,-,-,[-2.191e-03  3.585e-03 -1.000e-05]
2->8:,3.110979,0.024,-,-,-,-,[ 0.401779 -0.392256 -0.004265]
3->8:,3.001404,0.0,-,-,-,-,[-0.014914  0.02457   0.000259]
4->8:,2.335894,0.19,-,-,-,-,[ 1.335375 -1.242738 -0.010814]
5->8:,1.958738,0.037,-,-,-,-,[-0.572764 -0.657408 -0.066163]
6->8:,1.634873,0.068,-,-,-,-,[0.909844 0.924098 0.097952]
7->8:,0.613127,0.0,-,-,-,-,[-8.500e-05 -2.380e-04  2.925e-03]
1->9:,3.681655,0.0,-,-,-,-,[-0.002827  0.001863 -0.000464]
2->9:,3.362393,0.131,-,-,-,-,[ 0.905324 -0.874938 -0.009147]
3->9:,3.252818,0.0,-,-,-,-,[-0.013749 -0.000812 -0.000126]
4->9:,2.587309,0.14,-,-,-,-,[-1.099982  1.002237  0.007671]
5->9:,2.210153,0.1,-,-,-,-,[0.933779 0.984698 0.10269 ]
6->9:,1.886288,0.041,-,-,-,-,[-0.647472 -0.686301 -0.071412]
7->9:,0.864542,0.0,-,-,-,-,[-0.001523 -0.001786  0.031158]
8->9:,0.251415,0.0,-,-,-,-,[-0.003208 -0.002639  0.000803]
1->10:,3.907672,0.0,-,-,-,-,[ 9.28e-04  4.06e-04 -2.50e-05]
2->10:,3.58841,0.0,-,-,-,-,[-0.000323 -0.000385  0.003402]
3->10:,3.478835,0.0,-,-,-,-,[-9.10e-05 -1.06e-04 -2.70e-05]
4->10:,2.813326,0.0,-,-,-,-,[-8.10e-05 -6.10e-05  5.68e-04]
5->10:,2.43617,0.0,-,-,-,-,[ 0.001686  0.002155 -0.035919]
6->10:,2.112305,0.0,-,-,-,-,[-0.001934 -0.002445  0.040851]
7->10:,1.090559,0.111,-,-,-,-,[-1.426542 -1.446492 -0.153429]
8->10:,0.477432,0.0,-,-,-,-,[-7.50e-05  7.50e-05  1.05e-04]
9->10:,0.226017,0.0,-,-,-,-,[-1.68e-04 -2.50e-05  3.02e-04]
